ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCVOG_HITS	CAPSID	RIBOSOMAL	MT
NODE_1_length_893300_cov_12.597769	893300	53.44	12.597769	978	1.09	0.633	0.402	0.892	199.50	199.50	0.13	1	14	0	1	0
NODE_2_length_699377_cov_12.543642	699377	53.57	12.543642	788	1.13	0.599	0.366	0.955	203.00	203.00	0.11	0	6	0	0	0
NODE_3_length_607984_cov_12.710118	607984	53.35	12.710118	716	1.18	0.539	0.378	0.904	227.00	227.00	0.11	1	11	0	1	0
NODE_4_length_521025_cov_12.596912	521025	53.74	12.596912	637	1.22	0.516	0.354	1.116	203.50	203.50	0.11	1	12	0	0	0
NODE_5_length_517570_cov_12.510389	517570	53.31	12.510389	562	1.09	0.610	0.378	0.938	209.00	209.00	0.12	0	11	0	0	0
NODE_6_length_502619_cov_12.428014	502619	53.08	12.428014	583	1.16	0.553	0.393	0.845	234.50	234.50	0.10	1	10	0	0	0
NODE_7_length_482099_cov_12.533584	482099	53.56	12.533584	531	1.10	0.600	0.387	1.011	234.00	234.00	0.11	0	6	0	0	0
NODE_8_length_445801_cov_12.656794	445801	52.86	12.656794	476	1.07	0.606	0.402	1.043	235.00	235.00	0.10	1	4	0	0	0
NODE_9_length_437411_cov_12.581529	437411	52.85	12.581529	491	1.12	0.568	0.384	0.860	216.00	216.00	0.11	0	11	0	0	0
NODE_10_length_430446_cov_12.622280	430446	53.62	12.62228	486	1.13	0.549	0.367	0.855	229.50	229.50	0.11	0	13	0	1	0
NODE_11_length_424084_cov_12.445667	424084	53.58	12.445667	492	1.16	0.558	0.402	1.000	258.00	258.00	0.11	0	9	0	0	0
NODE_12_length_420860_cov_12.475231	420860	53.21	12.475231	487	1.16	0.545	0.369	0.917	222.00	222.00	0.11	0	5	0	0	0
NODE_13_length_407178_cov_12.622219	407178	53.23	12.622219	476	1.17	0.542	0.360	0.975	198.00	198.00	0.10	0	4	0	0	0
NODE_14_length_391342_cov_12.438537	391342	53.39	12.438537	428	1.09	0.594	0.401	0.877	239.50	239.50	0.08	0	4	0	0	0
NODE_15_length_364944_cov_12.534884	364944	53.21	12.534884	438	1.20	0.534	0.367	0.810	201.50	201.50	0.11	0	4	0	1	0
NODE_16_length_350289_cov_12.359457	350289	53.47	12.359457	411	1.17	0.537	0.396	0.885	246.00	246.00	0.13	0	8	0	1	0
NODE_17_length_337630_cov_12.580374	337630	53.76	12.580374	437	1.29	0.531	0.357	1.005	193.50	193.50	0.14	0	4	0	1	0
NODE_18_length_328372_cov_14.539746	328372	53.43	14.539746	357	1.09	0.559	0.402	1.006	284.50	284.50	0.11	0	1	0	0	0
NODE_19_length_322426_cov_12.666197	322426	53.04	12.666197	355	1.10	0.579	0.396	1.064	258.50	258.50	0.10	0	7	0	0	0
NODE_20_length_320747_cov_12.622961	320747	53.64	12.622961	368	1.15	0.557	0.380	0.878	233.00	233.00	0.11	0	5	0	0	0
NODE_21_length_309811_cov_12.401807	309811	53.35	12.401807	376	1.21	0.549	0.346	0.686	188.50	188.50	0.10	0	10	0	0	0
NODE_22_length_298630_cov_12.635105	298630	53.26	12.635105	352	1.18	0.546	0.361	0.913	231.00	231.00	0.10	0	0	0	1	0
NODE_23_length_293280_cov_12.352762	293280	53.66	12.352762	356	1.21	0.543	0.395	1.023	186.00	186.00	0.09	0	5	0	0	0
NODE_24_length_285625_cov_12.808183	285625	53.41	12.808183	343	1.20	0.538	0.342	0.834	208.00	208.00	0.10	0	3	0	0	0
NODE_25_length_280196_cov_12.794898	280196	52.90	12.794898	320	1.14	0.570	0.370	1.105	257.00	257.00	0.12	0	3	0	0	0
