ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
NODE_1_length_88318_cov_81.767387	88318	28.08	81.767387	110	1.25	0.308	0.266	0.746	542.65	327.00	0.05	0	0.0000	6	5.4545	0	0	0	28	25.4545
NODE_2_length_84164_cov_86.753160	84164	28.91	86.75316	117	1.39	0.329	0.264	1.167	411.10	316.00	0.03	0	0.0000	2	1.7094	0	0	0	28	23.9316
NODE_3_length_80162_cov_98.620957	80162	29.69	98.620957	97	1.21	0.456	0.282	0.366	407.34	192.00	0.06	0	0.0000	2	2.0619	0	0	0	21	21.6495
NODE_4_length_76795_cov_98.094540	76795	30.33	98.09454	106	1.38	0.329	0.282	1.465	430.93	298.50	0.08	0	0.0000	1	0.9434	0	0	0	23	21.6981
NODE_5_length_75701_cov_100.833955	75701	30.38	100.833955	90	1.19	0.403	0.279	0.875	465.67	227.00	0.07	0	0.0000	2	2.2222	0	0	0	22	24.4444
NODE_6_length_73790_cov_102.169672	73790	30.75	102.169672	79	1.07	0.506	0.288	0.837	440.96	170.50	0.04	0	0.0000	2	2.5316	0	0	0	19	24.0506
NODE_7_length_67604_cov_99.397545	67604	30.38	99.397545	92	1.36	0.378	0.297	0.917	381.38	251.00	0.05	0	0.0000	3	3.2609	0	0	0	33	35.8696
NODE_8_length_66864_cov_82.463473	66864	28.40	82.463473	83	1.24	0.321	0.276	0.766	537.57	252.00	0.10	0	0.0000	0	0.0000	0	0	0	20	24.0964
NODE_9_length_64699_cov_87.173996	64699	29.27	87.173996	89	1.38	0.339	0.279	1.543	380.22	318.00	0.06	0	0.0000	2	2.2472	0	0	0	28	31.4607
NODE_10_length_63954_cov_100.638790	63954	30.17	100.63879	73	1.14	0.453	0.306	1.517	449.01	182.00	0.08	0	0.0000	2	2.7397	0	0	0	16	21.9178
NODE_11_length_63414_cov_87.996874	63414	29.11	87.996874	78	1.23	0.388	0.241	1.053	451.59	261.50	0.04	0	0.0000	4	5.1282	0	0	0	20	25.6410
NODE_12_length_63115_cov_90.241093	63115	29.78	90.241093	71	1.12	0.427	0.291	0.690	484.97	326.00	0.04	0	0.0000	1	1.4085	0	0	0	17	23.9437
NODE_13_length_58868_cov_87.596408	58868	29.37	87.596408	72	1.22	0.377	0.303	1.769	470.12	301.00	0.06	0	0.0000	2	2.7778	0	0	0	22	30.5556
NODE_14_length_58709_cov_82.008323	58709	29.06	82.008323	76	1.29	0.359	0.303	0.767	444.34	285.00	0.05	0	0.0000	0	0.0000	0	0	0	12	15.7895
NODE_15_length_58553_cov_113.561547	58553	31.98	113.561547	85	1.45	0.439	0.303	0.308	279.58	166.00	0.09	0	0.0000	0	0.0000	0	0	0	17	20.0000
NODE_16_length_58167_cov_83.663075	58167	28.89	83.663075	68	1.17	0.387	0.286	0.889	481.66	332.50	0.06	0	0.0000	1	1.4706	0	0	0	21	30.8824
NODE_17_length_58029_cov_104.836934	58029	30.90	104.836934	78	1.34	0.431	0.267	0.560	323.48	197.00	0.06	0	0.0000	0	0.0000	0	0	0	18	23.0769
NODE_18_length_53638_cov_95.190232	53638	29.95	95.190232	74	1.38	0.377	0.324	1.114	358.76	246.00	0.04	0	0.0000	2	2.7027	0	0	0	15	20.2703
NODE_19_length_53152_cov_93.565671	53152	30.06	93.565671	87	1.64	0.343	0.279	0.706	305.06	139.00	0.08	0	0.0000	0	0.0000	0	0	0	15	17.2414
NODE_20_length_52928_cov_99.223988	52928	29.77	99.223988	72	1.36	0.475	0.335	2.273	272.45	176.00	0.03	0	0.0000	1	1.3889	0	0	0	14	19.4444
NODE_21_length_52762_cov_98.076549	52762	30.20	98.076549	83	1.57	0.364	0.306	0.509	280.62	123.50	0.06	0	0.0000	0	0.0000	0	0	0	10	12.0482
NODE_22_length_51980_cov_103.235530	51980	30.34	103.23553	54	1.04	0.461	0.312	1.250	543.10	219.50	0.06	0	0.0000	2	3.7037	0	0	0	18	33.3333
NODE_23_length_51689_cov_98.517341	51689	30.52	98.517341	60	1.16	0.450	0.304	1.000	431.26	242.00	0.05	0	0.0000	2	3.3333	0	0	0	20	33.3333
