ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCVOG_HITS	CAPSID	RIBOSOMAL	MT
NODE_1_length_300100_cov_8.380634	300100	47.16	8.380634	439	1.46	0.363	0.270	0.770	237.50	237.50	0.08	0	1	0	0	0
NODE_2_length_251756_cov_8.340163	251756	47.70	8.340163	362	1.44	0.417	0.282	1.291	196.00	196.00	0.13	0	4	0	0	0
NODE_3_length_251653_cov_8.396632	251653	47.83	8.396632	368	1.46	0.430	0.301	0.878	201.00	201.00	0.11	0	5	0	0	0
NODE_4_length_251175_cov_8.357036	251175	47.40	8.357036	372	1.48	0.392	0.275	0.989	200.00	200.00	0.13	0	0	0	0	0
NODE_5_length_243590_cov_8.388583	243590	47.60	8.388583	335	1.38	0.432	0.285	1.043	201.00	201.00	0.10	0	2	0	0	0
NODE_6_length_238335_cov_8.219027	238335	48.26	8.219027	321	1.35	0.482	0.309	0.957	192.00	192.00	0.11	0	2	0	0	0
NODE_7_length_238172_cov_8.142767	238172	48.23	8.142767	320	1.34	0.423	0.294	0.808	228.00	228.00	0.09	0	5	0	0	0
NODE_8_length_233160_cov_8.239254	233160	47.90	8.239254	346	1.48	0.406	0.267	0.793	193.00	193.00	0.13	0	2	0	0	0
NODE_9_length_228125_cov_8.545933	228125	46.42	8.545933	315	1.38	0.420	0.294	0.703	199.00	199.00	0.09	0	2	0	0	0
NODE_10_length_222518_cov_8.528365	222518	47.98	8.528365	319	1.43	0.432	0.312	1.058	194.50	194.50	0.10	0	1	0	0	0
NODE_11_length_221489_cov_9.869081	221489	48.26	9.869081	298	1.35	0.464	0.327	0.910	177.00	177.00	0.10	0	0	0	0	0
NODE_12_length_220539_cov_8.529121	220539	47.75	8.529121	315	1.43	0.444	0.300	1.032	173.00	173.00	0.12	0	0	0	0	0
NODE_13_length_210826_cov_17.094340	210826	48.44	17.09434	289	1.37	0.434	0.291	1.173	196.00	196.00	0.10	0	2	0	0	0
NODE_14_length_202706_cov_14.344140	202706	47.88	14.34414	322	1.59	0.356	0.264	0.988	181.00	181.00	0.13	0	0	0	0	0
NODE_15_length_201458_cov_8.541451	201458	48.28	8.541451	264	1.31	0.475	0.295	0.970	182.50	182.50	0.09	0	0	0	0	0
NODE_16_length_193818_cov_8.295121	193818	47.95	8.295121	307	1.58	0.374	0.246	1.103	174.50	174.50	0.09	0	1	0	0	0
NODE_17_length_185211_cov_8.465987	185211	48.07	8.465987	248	1.34	0.448	0.272	0.851	197.50	197.50	0.10	0	0	0	0	0
NODE_18_length_182556_cov_17.348604	182556	48.82	17.348604	245	1.34	0.480	0.309	1.112	208.50	208.50	0.12	0	2	0	0	0
NODE_19_length_173172_cov_8.529241	173172	47.08	8.529241	228	1.32	0.412	0.279	0.949	249.00	249.00	0.10	0	1	0	0	0
NODE_20_length_167807_cov_8.600620	167807	48.62	8.60062	224	1.33	0.476	0.282	0.764	195.00	195.00	0.13	0	2	0	0	0
NODE_21_length_165325_cov_9.077641	165325	46.82	9.077641	209	1.26	0.472	0.306	0.817	232.00	232.00	0.13	0	3	0	0	0
NODE_22_length_165315_cov_8.315406	165315	48.12	8.315406	243	1.47	0.428	0.285	1.132	159.00	159.00	0.12	0	2	0	0	0
NODE_23_length_164270_cov_8.775721	164270	47.38	8.775721	227	1.38	0.437	0.312	0.908	216.00	216.00	0.11	0	1	0	0	0
NODE_24_length_161948_cov_8.404458	161948	48.84	8.404458	217	1.34	0.443	0.288	1.067	200.50	200.50	0.08	0	4	0	0	0
NODE_25_length_161637_cov_8.401820	161637	48.13	8.40182	257	1.59	0.393	0.279	0.680	151.00	151.00	0.14	0	1	0	0	0
NODE_26_length_158642_cov_8.517781	158642	47.83	8.517781	250	1.58	0.378	0.255	0.761	178.50	178.50	0.11	0	1	0	0	0
NODE_27_length_157084_cov_12.139535	157084	46.01	12.139535	192	1.22	0.523	0.310	0.829	201.00	201.00	0.12	0	0	0	0	0
NODE_28_length_155344_cov_8.499102	155344	47.40	8.499102	226	1.45	0.417	0.270	1.055	184.00	184.00	0.13	0	1	0	0	0
NODE_29_length_154908_cov_8.540596	154908	46.38	8.540596	242	1.56	0.358	0.263	0.793	209.00	209.00	0.10	0	0	0	0	0
NODE_30_length_152246_cov_9.358338	152246	48.36	9.358338	207	1.36	0.434	0.288	0.865	203.00	203.00	0.10	0	2	0	0	0
NODE_31_length_150198_cov_9.066253	150198	45.98	9.066253	199	1.32	0.416	0.276	1.010	255.00	255.00	0.09	0	2	0	0	0
NODE_32_length_148360_cov_8.554973	148360	48.99	8.554973	172	1.16	0.512	0.278	0.811	236.50	236.50	0.06	0	0	0	0	0
NODE_33_length_146373_cov_8.102163	146373	48.00	8.102163	203	1.39	0.423	0.288	1.183	194.00	194.00	0.11	0	0	0	0	0
NODE_34_length_145901_cov_8.426634	145901	48.82	8.426634	211	1.45	0.410	0.249	0.788	205.00	205.00	0.11	0	1	0	0	0
NODE_35_length_143058_cov_8.155167	143058	48.80	8.155167	195	1.36	0.466	0.261	0.773	228.00	228.00	0.15	0	0	0	0	0
NODE_36_length_140795_cov_8.604159	140795	46.70	8.604159	196	1.39	0.440	0.282	0.832	202.50	202.50	0.11	0	0	0	0	0
NODE_37_length_140013_cov_17.115451	140013	48.07	17.115451	189	1.35	0.433	0.267	0.969	215.50	215.50	0.09	0	0	0	0	0
NODE_38_length_138927_cov_8.462924	138927	48.16	8.462924	214	1.54	0.399	0.280	0.928	189.50	189.50	0.10	0	0	0	0	0
NODE_39_length_137684_cov_17.368237	137684	48.96	17.368237	195	1.42	0.435	0.267	0.789	230.00	230.00	0.13	0	2	0	0	0
NODE_40_length_136345_cov_8.190889	136345	48.21	8.190889	200	1.47	0.412	0.294	1.105	170.00	170.00	0.13	0	1	0	0	0
NODE_41_length_135250_cov_8.484838	135250	47.92	8.484838	196	1.45	0.429	0.283	0.675	185.00	185.00	0.13	0	0	0	0	0
NODE_42_length_132313_cov_8.305998	132313	48.14	8.305998	187	1.41	0.472	0.324	1.055	186.50	186.50	0.13	0	2	0	0	0
NODE_43_length_129591_cov_9.505320	129591	47.00	9.50532	172	1.33	0.452	0.298	1.356	179.00	179.00	0.11	0	6	0	0	0
NODE_44_length_129392_cov_8.204864	129392	46.67	8.204864	200	1.55	0.367	0.264	0.887	172.00	172.00	0.07	0	1	0	0	0
NODE_45_length_129298_cov_8.553153	129298	46.86	8.553153	184	1.42	0.425	0.266	0.804	185.50	185.50	0.10	0	1	0	0	0
NODE_46_length_122696_cov_8.642144	122696	46.82	8.642144	160	1.30	0.451	0.276	1.254	228.00	228.00	0.11	0	2	0	0	0
NODE_47_length_121688_cov_8.187557	121688	48.36	8.187557	158	1.30	0.500	0.298	0.795	204.00	204.00	0.12	0	1	0	0	0
NODE_48_length_119996_cov_8.317981	119996	49.50	8.317981	164	1.37	0.476	0.294	1.158	202.00	202.00	0.09	0	0	0	0	0
NODE_49_length_118394_cov_9.320816	118394	46.95	9.320816	170	1.44	0.445	0.294	0.532	182.00	182.00	0.11	0	2	0	1	0
NODE_50_length_117670_cov_8.331193	117670	48.07	8.331193	184	1.56	0.410	0.276	1.067	163.00	163.00	0.15	0	3	0	0	0
NODE_51_length_116909_cov_8.298249	116909	46.31	8.298249	149	1.27	0.457	0.297	0.840	223.00	223.00	0.13	0	0	0	0	0
NODE_52_length_114906_cov_8.302384	114906	45.55	8.302384	157	1.37	0.339	0.279	0.725	331.00	331.00	0.07	0	0	0	0	0
NODE_53_length_114431_cov_12.418026	114431	47.28	12.418026	155	1.35	0.481	0.297	1.095	165.50	165.50	0.11	0	0	0	0	0
NODE_54_length_112931_cov_7.971025	112931	48.74	7.971025	146	1.29	0.517	0.320	0.622	187.00	187.00	0.11	0	1	0	0	0
NODE_55_length_112891_cov_8.279283	112891	47.61	8.279283	152	1.35	0.463	0.283	0.708	204.50	204.50	0.09	0	1	0	0	0
NODE_56_length_112289_cov_12.523349	112289	48.91	12.523349	159	1.42	0.446	0.252	0.622	153.00	153.00	0.14	0	0	0	0	0
NODE_57_length_111163_cov_8.369824	111163	48.25	8.369824	162	1.46	0.405	0.282	1.455	184.00	184.00	0.10	0	2	0	0	0
NODE_58_length_109697_cov_8.162498	109697	48.54	8.162498	150	1.37	0.469	0.276	1.500	208.00	208.00	0.12	0	1	0	0	0
NODE_59_length_109607_cov_8.450297	109607	47.63	8.450297	184	1.68	0.339	0.249	1.000	181.00	181.00	0.11	1	2	0	0	0
NODE_60_length_106959_cov_8.464662	106959	48.37	8.464662	129	1.21	0.606	0.348	1.115	166.50	166.50	0.16	1	3	0	0	0
NODE_61_length_105466_cov_8.693393	105466	48.73	8.693393	154	1.46	0.424	0.267	1.169	183.00	183.00	0.08	0	1	0	0	0
