ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCVOG_HITS	CAPSID	RIBOSOMAL	MT
NODE_1_length_609668_cov_13.989299	609668	54.86	13.989299	770	1.26	0.552	0.349	1.000	180.00	180.00	0.14	0	3	0	0	0
NODE_2_length_480184_cov_14.072998	480184	54.43	14.072998	623	1.30	0.537	0.360	1.056	166.00	166.00	0.15	0	4	0	0	0
NODE_3_length_456261_cov_13.924154	456261	54.40	13.924154	524	1.15	0.574	0.406	0.832	233.00	233.00	0.13	1	9	0	0	0
NODE_4_length_453383_cov_14.078176	453383	55.10	14.078176	540	1.19	0.569	0.380	1.000	184.50	184.50	0.12	0	8	0	0	0
NODE_5_length_453245_cov_14.109659	453245	54.90	14.109659	604	1.33	0.506	0.336	1.097	183.00	183.00	0.12	0	5	0	0	0
NODE_6_length_416142_cov_14.063836	416142	54.96	14.063836	464	1.12	0.626	0.411	0.886	198.50	198.50	0.16	0	7	0	0	0
NODE_7_length_397553_cov_14.021601	397553	54.43	14.021601	510	1.28	0.504	0.354	0.954	225.00	225.00	0.11	0	4	0	1	0
NODE_8_length_396434_cov_13.812596	396434	54.81	13.812596	534	1.35	0.512	0.345	0.810	168.00	168.00	0.14	0	2	0	0	0
NODE_9_length_388834_cov_13.971944	388834	54.86	13.971944	464	1.19	0.552	0.357	0.827	200.00	200.00	0.13	0	3	0	0	0
NODE_10_length_355179_cov_14.265048	355179	54.61	14.265048	424	1.19	0.543	0.398	0.812	233.00	233.00	0.12	1	4	0	1	0
NODE_11_length_347891_cov_22.511981	347891	54.97	22.511981	469	1.35	0.529	0.363	0.954	178.00	178.00	0.17	1	9	0	1	0
NODE_12_length_337168_cov_14.031793	337168	54.49	14.031793	394	1.17	0.571	0.392	1.213	208.00	208.00	0.12	0	3	0	0	0
NODE_13_length_336610_cov_14.140427	336610	54.24	14.140427	407	1.21	0.562	0.327	1.056	202.00	202.00	0.14	0	1	0	0	0
NODE_14_length_321701_cov_14.654051	321701	54.69	14.654051	421	1.31	0.535	0.342	1.159	168.50	168.50	0.14	0	7	0	0	0
NODE_15_length_315256_cov_13.987769	315256	54.66	13.987769	350	1.11	0.554	0.372	0.733	239.50	239.50	0.11	0	4	0	0	0
NODE_16_length_307494_cov_27.512719	307494	55.07	27.512719	405	1.32	0.506	0.342	0.709	178.00	178.00	0.11	0	5	0	0	0
NODE_17_length_299117_cov_13.974416	299117	54.83	13.974416	342	1.14	0.570	0.344	1.048	209.00	209.00	0.11	0	4	0	1	0
NODE_18_length_271377_cov_13.918636	271377	54.33	13.918636	347	1.28	0.510	0.342	0.917	199.00	199.00	0.11	0	1	0	0	0
NODE_19_length_267550_cov_15.292613	267550	53.83	15.292613	314	1.17	0.566	0.384	1.026	223.50	223.50	0.08	0	4	0	0	0
NODE_20_length_262060_cov_13.938572	262060	54.63	13.938572	344	1.31	0.552	0.354	0.933	157.00	157.00	0.12	0	0	0	0	0
NODE_21_length_261149_cov_13.865528	261149	54.50	13.865528	316	1.21	0.528	0.372	0.963	232.00	232.00	0.14	1	6	0	0	0
NODE_22_length_253920_cov_14.087361	253920	54.38	14.087361	290	1.14	0.566	0.390	0.946	234.00	234.00	0.11	0	4	0	0	0
NODE_23_length_244702_cov_14.107601	244702	54.64	14.107601	272	1.11	0.585	0.370	0.929	208.50	208.50	0.08	0	2	0	0	0
NODE_24_length_236991_cov_13.834750	236991	54.48	13.83475	335	1.41	0.448	0.315	0.982	215.00	215.00	0.13	0	2	0	0	0
NODE_25_length_235869_cov_14.032457	235869	54.91	14.032457	291	1.23	0.576	0.369	1.079	182.00	182.00	0.12	0	8	0	0	0
NODE_26_length_229228_cov_13.736925	229228	54.00	13.736925	309	1.35	0.511	0.360	0.981	179.00	179.00	0.13	0	5	0	0	0
NODE_27_length_225379_cov_13.881368	225379	54.70	13.881368	293	1.30	0.545	0.390	0.890	155.50	155.50	0.16	0	4	0	0	0
NODE_28_length_214975_cov_14.015877	214975	54.69	14.015877	255	1.19	0.601	0.357	0.875	188.00	188.00	0.10	0	1	0	0	0
NODE_29_length_205666_cov_29.555842	205666	55.22	29.555842	271	1.32	0.538	0.339	0.807	157.00	157.00	0.12	0	2	0	0	0
NODE_30_length_205483_cov_14.422938	205483	54.78	14.422938	247	1.20	0.585	0.423	0.960	214.00	214.00	0.12	0	3	0	0	0
NODE_31_length_204686_cov_13.736409	204686	54.56	13.736409	232	1.13	0.598	0.373	0.886	223.00	223.00	0.14	0	3	0	0	0
NODE_32_length_203108_cov_13.992819	203108	54.35	13.992819	237	1.17	0.555	0.396	1.079	211.50	211.50	0.10	0	2	0	0	0
NODE_33_length_198618_cov_13.995140	198618	53.86	13.99514	252	1.27	0.520	0.320	0.738	198.00	198.00	0.12	2	6	0	0	0
NODE_34_length_193854_cov_13.964806	193854	53.97	13.964806	225	1.16	0.533	0.351	1.250	233.00	233.00	0.13	0	0	0	0	0
NODE_35_length_193329_cov_14.106633	193329	54.73	14.106633	230	1.19	0.560	0.402	1.072	222.00	222.00	0.13	0	7	0	0	0
NODE_36_length_192384_cov_13.859662	192384	54.46	13.859662	258	1.34	0.511	0.355	0.955	178.00	178.00	0.13	0	5	0	0	0
NODE_37_length_188464_cov_14.004958	188464	54.08	14.004958	255	1.35	0.541	0.312	0.809	180.50	180.50	0.16	0	1	0	0	0
NODE_38_length_186903_cov_13.806548	186903	53.99	13.806548	255	1.36	0.471	0.333	1.125	206.50	206.50	0.13	0	8	0	0	0
NODE_39_length_184613_cov_14.069520	184613	55.24	14.06952	216	1.17	0.590	0.412	0.895	182.00	182.00	0.12	0	2	0	0	0
NODE_40_length_181372_cov_14.051568	181372	54.79	14.051568	200	1.10	0.616	0.408	1.000	177.00	177.00	0.10	0	0	0	0	0
NODE_41_length_173259_cov_14.106564	173259	54.68	14.106564	206	1.19	0.567	0.427	1.191	222.50	222.50	0.16	0	6	0	0	0
NODE_42_length_171934_cov_14.037954	171934	54.88	14.037954	197	1.15	0.570	0.390	0.791	206.00	206.00	0.11	0	4	0	0	0
NODE_43_length_167430_cov_13.522175	167430	54.85	13.522175	223	1.33	0.500	0.330	1.065	161.50	161.50	0.15	0	2	0	1	0
NODE_44_length_164489_cov_13.981583	164489	54.58	13.981583	194	1.18	0.557	0.377	0.796	207.00	207.00	0.11	0	1	0	0	0
NODE_45_length_163879_cov_13.547460	163879	54.58	13.54746	213	1.30	0.485	0.327	0.954	222.00	222.00	0.15	0	0	0	0	0
NODE_46_length_158093_cov_13.910857	158093	54.62	13.910857	204	1.29	0.520	0.398	1.147	176.50	176.50	0.12	0	1	0	0	0
