ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
NODE_1_length_423641_cov_6.806209	423641	28.75	6.806209	506	1.19	0.395	0.289	1.190	465.07	268.00	0.04	0	0.0000	8	1.5810	0	0	0	149	29.4466
NODE_2_length_356606_cov_7.040375	356606	28.13	7.040375	453	1.27	0.392	0.279	1.475	419.45	277.00	0.05	0	0.0000	17	3.7528	0	0	0	142	31.3466
NODE_3_length_336867_cov_6.965323	336867	28.49	6.965323	427	1.27	0.366	0.273	1.024	450.06	285.50	0.05	0	0.0000	13	3.0445	0	0	0	105	24.5902
NODE_4_length_321540_cov_6.977095	321540	28.29	6.977095	406	1.26	0.333	0.264	1.071	488.55	315.00	0.05	0	0.0000	8	1.9704	0	0	0	100	24.6305
NODE_5_length_316408_cov_6.760224	316408	28.07	6.760224	387	1.22	0.384	0.267	0.945	457.53	319.00	0.04	0	0.0000	5	1.2920	0	0	0	86	22.2222
NODE_6_length_287573_cov_6.588797	287573	27.71	6.588797	359	1.25	0.343	0.282	1.258	482.38	272.00	0.04	0	0.0000	7	1.9499	0	0	0	85	23.6769
NODE_7_length_283865_cov_6.674674	283865	27.86	6.674674	347	1.22	0.362	0.273	0.846	483.32	321.00	0.05	0	0.0000	4	1.1527	0	0	0	76	21.9020
NODE_8_length_244400_cov_7.121340	244400	29.13	7.12134	319	1.31	0.393	0.282	0.628	395.61	239.00	0.04	0	0.0000	6	1.8809	0	0	0	73	22.8840
NODE_9_length_232806_cov_6.738352	232806	28.27	6.738352	292	1.25	0.411	0.300	1.179	403.08	295.00	0.05	1	0.3425	4	1.3699	0	0	0	58	19.8630
NODE_10_length_229593_cov_6.777649	229593	29.21	6.777649	331	1.44	0.359	0.285	0.881	354.55	212.00	0.05	0	0.0000	2	0.6042	0	0	0	74	22.3565
NODE_11_length_225743_cov_6.657095	225743	28.44	6.657095	307	1.36	0.377	0.294	1.007	382.68	268.00	0.05	0	0.0000	3	0.9772	0	0	0	81	26.3844
NODE_12_length_213487_cov_6.829261	213487	27.74	6.829261	272	1.27	0.348	0.273	0.971	456.26	332.50	0.03	0	0.0000	5	1.8382	0	0	0	58	21.3235
NODE_13_length_200236_cov_6.816211	200236	27.62	6.816211	269	1.34	0.375	0.300	0.650	388.13	255.50	0.03	0	0.0000	9	3.3457	0	0	0	55	20.4461
NODE_14_length_189935_cov_6.672403	189935	26.97	6.672403	231	1.22	0.335	0.276	1.009	521.36	308.00	0.06	6	2.5974	10	4.3290	0	0	0	63	27.2727
NODE_15_length_185326_cov_6.647492	185326	27.94	6.647492	229	1.24	0.375	0.315	0.862	468.29	264.00	0.06	0	0.0000	5	2.1834	0	0	0	72	31.4410
NODE_16_length_180820_cov_6.565297	180820	27.29	6.565297	213	1.18	0.341	0.258	1.566	542.71	366.50	0.05	0	0.0000	6	2.8169	0	0	0	64	30.0469
NODE_17_length_178947_cov_6.475158	178947	27.81	6.475158	211	1.18	0.390	0.291	0.744	469.82	286.00	0.02	0	0.0000	2	0.9479	0	0	0	64	30.3318
NODE_18_length_176137_cov_8.094211	176137	29.36	8.094211	223	1.27	0.418	0.315	0.616	399.24	224.00	0.04	0	0.0000	11	4.9327	0	0	0	72	32.2870
NODE_19_length_174069_cov_6.639202	174069	27.71	6.639202	226	1.30	0.372	0.306	0.449	427.38	265.00	0.06	0	0.0000	1	0.4425	0	0	0	69	30.5310
NODE_20_length_170047_cov_6.932612	170047	29.24	6.932612	210	1.23	0.404	0.298	1.079	426.84	279.00	0.04	0	0.0000	7	3.3333	0	0	0	67	31.9048
NODE_21_length_168006_cov_6.999029	168006	28.87	6.999029	214	1.27	0.336	0.261	1.972	471.91	307.00	0.04	0	0.0000	2	0.9346	0	0	0	39	18.2243
NODE_22_length_165395_cov_6.846484	165395	28.66	6.846484	214	1.29	0.343	0.279	0.829	465.78	301.00	0.07	0	0.0000	3	1.4019	0	0	0	48	22.4299
NODE_23_length_164477_cov_6.577007	164477	27.68	6.577007	212	1.29	0.350	0.275	0.767	469.25	232.50	0.07	0	0.0000	8	3.7736	0	0	0	75	35.3774
NODE_24_length_162889_cov_6.765318	162889	28.43	6.765318	221	1.36	0.358	0.276	1.833	419.67	213.50	0.08	0	0.0000	6	2.7149	0	0	0	47	21.2670
NODE_25_length_160379_cov_6.798683	160379	29.84	6.798683	202	1.26	0.418	0.300	1.244	402.74	178.50	0.06	0	0.0000	3	1.4851	0	0	0	47	23.2673
NODE_26_length_156375_cov_6.625178	156375	26.94	6.625178	209	1.34	0.316	0.255	1.049	456.98	265.00	0.04	0	0.0000	3	1.4354	0	0	0	36	17.2249
NODE_27_length_156229_cov_7.049839	156229	28.29	7.049839	205	1.31	0.322	0.270	1.412	470.41	322.00	0.05	0	0.0000	5	2.4390	0	0	0	37	18.0488
NODE_28_length_150603_cov_6.820604	150603	28.00	6.820604	180	1.20	0.356	0.288	0.579	511.43	321.00	0.06	0	0.0000	4	2.2222	0	0	0	47	26.1111
NODE_29_length_142903_cov_13.240551	142903	28.74	13.240551	194	1.36	0.340	0.260	0.902	419.43	273.00	0.03	0	0.0000	9	4.6392	0	0	0	42	21.6495
NODE_30_length_140697_cov_6.894759	140697	27.79	6.894759	166	1.18	0.395	0.303	0.431	465.04	276.00	0.03	0	0.0000	4	2.4096	0	0	0	35	21.0843
NODE_31_length_131329_cov_6.467768	131329	26.87	6.467768	165	1.26	0.321	0.252	1.115	500.17	328.00	0.06	0	0.0000	7	4.2424	0	0	0	39	23.6364
NODE_32_length_129609_cov_6.823773	129609	29.49	6.823773	167	1.29	0.382	0.264	0.898	429.06	262.00	0.07	0	0.0000	4	2.3952	0	0	0	44	26.3473
NODE_33_length_129324_cov_6.509822	129324	27.23	6.509822	155	1.20	0.362	0.273	1.013	498.22	302.50	0.03	0	0.0000	3	1.9355	0	0	0	41	26.4516
NODE_34_length_127899_cov_6.973697	127899	28.69	6.973697	153	1.20	0.378	0.285	1.040	464.62	324.50	0.01	0	0.0000	1	0.6536	0	0	0	37	24.1830
NODE_35_length_127339_cov_7.098335	127339	27.44	7.098335	145	1.14	0.408	0.315	1.164	491.55	319.50	0.04	0	0.0000	4	2.7586	0	0	0	43	29.6552
NODE_36_length_126970_cov_6.606393	126970	27.16	6.606393	162	1.28	0.368	0.282	1.104	427.94	254.50	0.02	0	0.0000	0	0.0000	0	0	0	32	19.7531
NODE_37_length_126890_cov_6.641070	126890	27.50	6.64107	145	1.14	0.411	0.309	1.197	502.57	278.00	0.08	0	0.0000	8	5.5172	0	0	0	41	28.2759
NODE_38_length_126849_cov_6.539326	126849	28.45	6.539326	169	1.33	0.404	0.276	0.899	380.99	246.50	0.08	0	0.0000	3	1.7751	0	0	0	47	27.8107
NODE_39_length_126097_cov_6.912974	126097	28.45	6.912974	149	1.18	0.345	0.294	1.014	542.31	337.50	0.04	0	0.0000	4	2.6846	0	0	0	32	21.4765
NODE_40_length_124901_cov_6.904978	124901	28.36	6.904978	160	1.28	0.348	0.303	0.633	471.32	288.00	0.07	0	0.0000	8	5.0000	0	0	0	43	26.8750
