ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
NODE_1_length_27005_cov_14.330981	27005	39.88	14.330981	23	0.85	0.742	0.405	0.150	425.96	206.00	0.00	0	0.0000	0	0.0000	0	0	0	2	8.6957
NODE_2_length_21234_cov_168.178428	21234	30.69	168.178428	9	0.42	0.151	0.147	2.000	1865.11	831.00	0.00	0	0.0000	0	0.0000	0	0	0	4	44.4444
NODE_3_length_18979_cov_14.315052	18979	41.97	14.315052	18	0.95	0.589	0.421	0.286	533.69	471.00	0.06	0	0.0000	2	11.1111	0	0	0	6	33.3333
NODE_4_length_14843_cov_31.282473	14843	40.39	31.282473	1	0.07	12.603	12.603	NA	1084.00	1084.00	0.00	0	0.0000	1	100.0000	0	0	0	1	100.0000
NODE_5_length_14499_cov_68.273654	14499	34.51	68.273654	18	1.24	0.464	0.357	2.000	270.18	186.00	0.06	0	0.0000	1	5.5556	0	0	0	1	5.5556
NODE_6_length_14206_cov_12.346462	14206	39.34	12.346462	11	0.77	0.552	0.342	0.222	683.90	464.00	0.09	0	0.0000	0	0.0000	0	0	0	1	9.0909
NODE_7_length_13790_cov_68.806242	13790	37.39	68.806242	2	0.15	5.963	5.963	NA	933.00	933.00	0.00	0	0.0000	1	50.0000	0	0	0	1	50.0000
NODE_8_length_10910_cov_65.194757	10910	33.67	65.194757	12	1.10	0.398	0.351	0.714	561.18	400.00	0.08	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_9_length_10266_cov_17.686199	10266	38.30	17.686199	13	1.27	0.530	0.252	3.333	269.45	154.00	0.15	0	0.0000	1	7.6923	0	0	0	1	7.6923
NODE_10_length_9744_cov_55.408400	9744	41.43	55.4084	9	0.92	0.602	0.423	0.286	482.33	181.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
NODE_11_length_9552_cov_12.121650	9552	45.81	12.12165	10	1.05	0.749	0.423	0.667	307.00	395.00	0.30	0	0.0000	0	0.0000	0	0	0	1	10.0000
NODE_12_length_8202_cov_15.543374	8202	40.51	15.543374	8	0.98	0.441	0.318	1.667	399.38	340.50	0.00	0	0.0000	0	0.0000	0	0	0	2	25.0000
