ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
NODE_1_length_30249_cov_4.816890	30249	29.64	4.81689	25	0.83	0.400	0.321	1.500	754.12	435.00	0.00	0	0.0000	1	4.0000	0	0	0	11	44.0000
NODE_2_length_29948_cov_6.641655	29948	30.77	6.641655	26	0.87	0.367	0.264	1.167	759.88	401.50	0.00	0	0.0000	1	3.8462	0	0	0	5	19.2308
NODE_3_length_27417_cov_18.270229	27417	34.63	18.270229	29	1.06	0.422	0.294	1.071	525.28	348.00	0.00	0	0.0000	0	0.0000	0	0	0	10	34.4828
NODE_4_length_27196_cov_11.066947	27196	33.22	11.066947	30	1.10	0.503	0.280	0.875	432.04	290.00	0.07	0	0.0000	0	0.0000	0	0	0	10	33.3333
NODE_5_length_27044_cov_13.265145	27044	34.82	13.265145	26	0.96	0.542	0.320	1.364	499.62	456.50	0.00	0	0.0000	0	0.0000	0	0	0	7	26.9231
NODE_6_length_27036_cov_5.834884	27036	30.50	5.834884	18	0.67	0.539	0.348	0.800	952.11	900.50	0.00	0	0.0000	3	16.6667	0	0	0	7	38.8889
NODE_7_length_27033_cov_17.512862	27033	38.13	17.512862	17	0.63	1.134	0.303	0.700	489.56	359.00	0.06	0	0.0000	1	5.8824	0	0	0	7	41.1765
NODE_8_length_26336_cov_10.292797	26336	33.84	10.292797	18	0.68	0.587	0.279	1.000	878.28	482.00	0.00	0	0.0000	0	0.0000	0	0	0	2	11.1111
NODE_9_length_25760_cov_11.826369	25760	36.03	11.826369	30	1.16	0.526	0.346	0.765	371.11	229.00	0.03	0	0.0000	0	0.0000	0	0	0	7	23.3333
NODE_10_length_25678_cov_11.798423	25678	34.93	11.798423	16	0.62	0.822	0.480	0.778	760.27	696.00	0.00	0	0.0000	0	0.0000	0	0	0	5	31.2500
NODE_11_length_25365_cov_17.483840	25365	38.13	17.48384	16	0.63	0.887	0.411	0.067	581.38	355.00	0.00	0	0.0000	1	6.2500	0	0	0	7	43.7500
NODE_12_length_25251_cov_8.789689	25251	34.55	8.789689	17	0.67	0.935	0.432	1.125	548.29	300.00	0.00	0	0.0000	0	0.0000	0	0	0	2	11.7647
NODE_13_length_24828_cov_8.796149	24828	36.12	8.796149	15	0.60	1.249	0.324	1.143	440.79	220.00	0.07	0	0.0000	0	0.0000	0	0	0	4	26.6667
NODE_14_length_24426_cov_11.219400	24426	33.42	11.2194	24	0.98	0.467	0.341	1.000	600.86	410.00	0.08	0	0.0000	0	0.0000	0	0	0	6	25.0000
NODE_15_length_23348_cov_11.648680	23348	30.38	11.64868	18	0.77	0.397	0.424	2.600	833.67	563.00	0.00	0	0.0000	0	0.0000	0	0	0	7	38.8889
NODE_16_length_23331_cov_9.482128	23331	31.91	9.482128	20	0.86	0.480	0.357	0.538	774.11	544.00	0.00	0	0.0000	0	0.0000	0	0	0	6	30.0000
NODE_17_length_23274_cov_7.691201	23274	29.48	7.691201	16	0.69	0.330	0.262	1.667	1126.50	649.00	0.00	0	0.0000	0	0.0000	0	0	0	2	12.5000
