ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
NODE_1_length_1869972_cov_16.027777	1869972	49.47	16.027777	1929	1.03	0.590	0.363	0.960	429.09	275.50	0.09	2	0.1037	89	4.6138	0	0	0	685	35.5106
NODE_2_length_1054681_cov_16.125990	1054681	49.37	16.12599	1121	1.06	0.570	0.378	0.956	420.01	257.50	0.08	1	0.0892	71	6.3336	0	0	0	418	37.2881
NODE_3_length_1048457_cov_16.008489	1048457	49.63	16.008489	1080	1.03	0.627	0.392	0.888	388.20	265.00	0.08	2	0.1852	41	3.7963	0	0	0	404	37.4074
NODE_4_length_1027564_cov_15.664503	1027564	49.74	15.664503	1092	1.06	0.558	0.372	0.996	430.76	276.00	0.08	0	0.0000	39	3.5714	0	0	0	334	30.5861
NODE_5_length_958716_cov_15.904518	958716	49.71	15.904518	975	1.02	0.624	0.387	0.990	397.17	240.00	0.06	2	0.2051	36	3.6923	0	0	0	325	33.3333
NODE_6_length_802021_cov_15.519641	802021	49.76	15.519641	827	1.03	0.609	0.351	0.950	408.51	251.00	0.08	0	0.0000	38	4.5949	0	0	0	230	27.8114
NODE_7_length_784547_cov_16.104383	784547	49.53	16.104383	838	1.07	0.576	0.369	0.935	401.60	264.00	0.07	3	0.3580	41	4.8926	0	0	0	321	38.3055
NODE_8_length_756968_cov_15.931627	756968	49.49	15.931627	820	1.08	0.546	0.342	0.943	417.31	279.00	0.07	0	0.0000	36	4.3902	0	1	0	269	32.8049
NODE_9_length_728160_cov_16.093817	728160	49.80	16.093817	747	1.03	0.609	0.366	1.087	416.06	259.00	0.09	0	0.0000	33	4.4177	0	0	0	247	33.0656
NODE_10_length_606720_cov_15.156248	606720	49.65	15.156248	676	1.11	0.540	0.348	0.954	397.48	263.00	0.07	0	0.0000	36	5.3254	0	0	0	239	35.3550
NODE_11_length_587177_cov_15.544386	587177	49.53	15.544386	624	1.06	0.564	0.345	0.863	436.01	275.00	0.09	0	0.0000	35	5.6090	0	0	0	205	32.8526
NODE_12_length_562689_cov_15.492755	562689	49.95	15.492755	583	1.04	0.599	0.345	0.772	417.72	260.00	0.07	0	0.0000	23	3.9451	0	0	0	170	29.1595
NODE_13_length_561745_cov_15.444955	561745	49.75	15.444955	532	0.95	0.660	0.393	0.810	447.78	303.00	0.08	0	0.0000	38	7.1429	0	0	0	166	31.2030
NODE_14_length_557804_cov_15.796300	557804	49.61	15.7963	547	0.98	0.654	0.393	0.805	414.07	241.00	0.08	0	0.0000	22	4.0219	0	0	0	184	33.6380
NODE_15_length_512759_cov_15.568696	512759	49.76	15.568696	522	1.02	0.588	0.367	1.015	446.73	282.00	0.10	0	0.0000	22	4.2146	0	0	0	143	27.3946
