dnapol-consensus	NODE_5488_length_819_cov_188.704852	40.44	272	147	15	144	402	4	808	1.2e-34	148.0
dnapol-consensus	NODE_8187_length_614_cov_197.718808	42.21	199	110	5	622	816	614	24	7.1e-30	131.8
dnapol-consensus	NODE_8680_length_585_cov_235.484252	33.33	183	117	5	554	732	584	42	2.9e-20	99.8
dnapol-consensus	NODE_5413_length_826_cov_222.829105	45.02	271	112	37	385	619	16	818	1.6e-15	84.6
rnapol1-consensus	NODE_3813_length_1040_cov_175.744548	48.39	279	122	22	500	756	1019	186	1.1e-44	182.2
rnapol1-consensus	NODE_1238_length_2126_cov_148.948755	36.39	709	321	130	279	857	4	2121	3.2e-38	161.8
rnapol1-consensus	NODE_5779_length_791_cov_224.142857	46.77	263	100	40	295	517	791	6	1.1e-37	158.6
rnapol1-consensus	NODE_1558_length_1847_cov_233.167232	33.89	543	268	91	346	800	112	1728	1.4e-35	152.8
rnapol1-consensus	NODE_6175_length_755_cov_221.951327	41.52	224	122	9	934	1152	80	732	3.3e-30	133.6
rnapol1-consensus	NODE_9252_length_555_cov_212.922594	37.93	145	86	4	1013	1153	546	115	1.6e-17	91.1
rnapol1-consensus	NODE_9528_length_543_cov_214.727468	39.42	137	79	4	1012	1144	17	424	1e-16	88.4
rnapol1-consensus	NODE_5072_length_864_cov_140.935197	49.23	195	81	18	143	319	583	6	2.4e-16	87.8
rnapol1-consensus	NODE_33791_length_155_cov_113.512821	84.00	50	8	0	666	715	152	6	1.6e-15	82.6
rnapol1-consensus	NODE_3977_length_1016_cov_187.285410	33.62	235	121	35	125	326	767	72	1.2e-14	82.3
rnapol1-consensus	NODE_10374_length_507_cov_177.506977	37.86	103	57	7	23	118	324	21	1.7e-13	77.5
rnapol1-consensus	NODE_10702_length_494_cov_159.287770	51.69	89	40	3	838	923	494	231	3.5e-13	76.5
rnapol1-consensus	NODE_1467_length_1915_cov_132.019042	32.57	175	103	15	3	166	588	81	4.8e-13	78.0
rnapol1-consensus	NODE_11654_length_455_cov_155.740741	44.12	102	51	6	826	923	302	6	8.2e-13	75.1
rnapol1-consensus	NODE_10161_length_515_cov_217.262557	38.69	168	86	17	151	301	7	507	3.5e-12	73.2
rnapol1-consensus	NODE_38544_length_155_cov_99.858974	68.63	51	16	0	269	319	1	150	6.1e-11	67.4
rnapol2-consensus	NODE_691_length_2956_cov_214.561306	44.62	986	402	144	103	944	2954	6	1.8e-46	189.4
rnapol2-consensus	NODE_2447_length_1405_cov_176.246235	42.58	458	221	42	606	1022	4	1367	1.5e-30	135.5
rnapol2-consensus	NODE_2039_length_1566_cov_187.477502	39.47	413	200	50	659	1022	1566	334	4.1e-25	117.6
rnapol2-consensus	NODE_238_length_5374_cov_158.481216	57.89	114	35	13	920	1020	5374	5036	1.4e-15	87.7
rnapol2-consensus	NODE_11845_length_446_cov_237.701897	40.30	134	78	2	525	656	407	9	2.5e-15	83.3
rnapol2-consensus	NODE_4670_length_915_cov_186.194511	34.38	288	158	31	287	543	897	39	7.7e-14	79.4
rnapol2-consensus	NODE_16089_length_254_cov_141.615819	50.63	79	31	8	865	935	13	246	5.1e-12	71.5
rnapol2-consensus	NODE_44020_length_155_cov_85.974359	80.00	40	8	0	920	959	1	117	1e-11	69.8
