dnapol-consensus	NODE_2610_length_4842_cov_5.198872	38.81	804	437	55	61	813	2344	4740	6.5e-62	242.1
dnapol-consensus	NODE_1376_length_7577_cov_14.269210	27.54	679	395	97	189	804	2750	4681	1.2e-43	182.1
dnapol-consensus	NODE_11276_length_1252_cov_3.130326	31.58	133	89	2	601	732	1037	645	1.1e-15	86.6
dnapol-consensus	NODE_5345_length_2608_cov_4.257736	32.56	215	136	9	507	718	114	733	1.6e-14	83.8
rnapol1-consensus	NODE_23_length_56469_cov_4.278991	29.72	794	457	101	130	869	45577	43356	3.9e-45	190.4
rnapol1-consensus	NODE_1839_length_6271_cov_7.355856	37.94	1128	457	243	130	1014	1024	4404	1.2e-44	185.6
rnapol1-consensus	NODE_1839_length_6271_cov_7.355856	46.10	141	72	4	1016	1152	4411	4830	2.1e-24	118.4
rnapol1-consensus	NODE_1839_length_6271_cov_7.355856	40.52	116	69	0	30	145	229	573	3.7e-18	97.6
rnapol1-consensus	NODE_5028_length_2764_cov_1.550388	30.45	775	451	88	140	862	2223	18	1.2e-40	171.1
rnapol1-consensus	NODE_53_length_39250_cov_3.393264	29.16	703	425	73	167	826	35788	37797	1.3e-38	168.2
rnapol1-consensus	NODE_211_length_19520_cov_19.792037	30.36	998	508	187	229	1050	15994	13037	7.1e-35	154.8
rnapol1-consensus	NODE_469_length_13736_cov_16.055844	33.69	849	453	110	397	1141	5412	2887	1.4e-31	143.3
rnapol1-consensus	NODE_469_length_13736_cov_16.055844	40.45	707	339	82	138	762	7561	5444	2.8e-32	145.7
rnapol1-consensus	NODE_28874_length_498_cov_1.828442	39.60	149	83	7	167	308	488	45	3.4e-14	80.8
rnapol1-consensus	NODE_71614_length_225_cov_1.400000	50.00	70	33	2	230	297	14	220	5.8e-11	68.9
primase-consensus	NODE_6897_length_2036_cov_3.452297	28.34	187	127	7	452	635	732	187	4e-11	72.0
rnapol2-consensus	NODE_298_length_16757_cov_21.729194	37.44	1063	560	105	54	1022	7827	4675	6.9e-98	363.7
rnapol2-consensus	NODE_581_length_12373_cov_8.786816	43.55	923	401	120	111	915	5774	8533	5.8e-55	220.7
rnapol2-consensus	NODE_581_length_12373_cov_8.786816	58.93	112	42	4	915	1022	9614	9946	4.8e-31	141.2
rnapol2-consensus	NODE_3799_length_3543_cov_2.489106	36.58	257	149	14	768	1021	256	990	5.2e-38	162.6
rnapol2-consensus	NODE_53_length_39250_cov_3.393264	32.31	325	200	20	704	1020	34025	34960	2.7e-36	160.3
rnapol2-consensus	NODE_23_length_56469_cov_4.278991	24.12	1020	537	237	193	1021	49288	46374	2.9e-35	157.4
rnapol2-consensus	NODE_721_length_10939_cov_7.533762	28.90	1031	514	219	209	1020	2032	5121	1.3e-27	129.6
