351737628,Acanthamoeba_castellanii_mamavirus,351737628,855,1,855,NCVOG0001,0
351737735,Acanthamoeba_castellanii_mamavirus,351737735,485,1,485,NCVOG0001,0
351737955,Acanthamoeba_castellanii_mamavirus,351737955,342,1,342,NCVOG0001,2
311977863,Acanthamoeba_polyphaga_mimivirus,311977863,855,1,855,NCVOG0001,0
311977967,Acanthamoeba_polyphaga_mimivirus,311977967,485,1,485,NCVOG0001,0
311978187,Acanthamoeba_polyphaga_mimivirus,311978187,342,1,342,NCVOG0001,2
441432089,Acanthamoeba_polyphaga_moumouvirus,441432089,538,1,538,NCVOG0001,0
441432265,Acanthamoeba_polyphaga_moumouvirus,441432265,804,1,804,NCVOG0001,0
313768010,Bathycoccus_sp._RCC1105_virus_BpV1,313768010,687,1,687,NCVOG0001,0
310831292,Cafeteria_roenbergensis_virus_BV-PW1,310831292,495,1,495,NCVOG0001,0
13242609,Ectocarpus_siliculosus_virus_1,13242609,402,1,402,NCVOG0001,0
73852592,Emiliania_huxleyi_virus_86,73852592,331,1,331,NCVOG0001,2
197322454,Feldmannia_species_virus,197322454,355,1,355,NCVOG0001,2
327409942,Lausannevirus,327409942,866,1,866,NCVOG0001,0
51870159,Lymphocystis_disease_virus_-_isolate_China,51870159,690,1,690,NCVOG0001,0
284504413,Marseillevirus,284504413,875,1,875,NCVOG0001,0
350611087,Megavirus_chiliensis,350611087,811,1,811,NCVOG0001,0
350611144,Megavirus_chiliensis,350611144,353,1,353,NCVOG0001,2
350611663,Megavirus_chiliensis,350611663,499,1,499,NCVOG0001,0
350611924,Megavirus_chiliensis,350611924,334,1,334,NCVOG0001,2
357542230,Micromonas_pusilla_virus_SP1,357542230,568,1,568,NCVOG0001,0
313768216,Micromonas_sp._RCC1109_virus_MpV1,313768216,586,1,586,NCVOG0001,0
322510626,Organic_Lake_phycodnavirus_1,322510626,469,1,469,NCVOG0001,0
322511074,Organic_Lake_phycodnavirus_2,322511074,336,1,336,NCVOG0001,2
322511075,Organic_Lake_phycodnavirus_2,322511075,119,1,119,NCVOG0001,2
313843988,Ostreococcus_lucimarinus_virus_OlV1,313843988,586,1,586,NCVOG0001,0
260665884,Ostreococcus_tauri_virus_1,260665884,579,1,579,NCVOG0001,0
163954986,Ostreococcus_virus_OsV5,163954986,579,1,579,NCVOG0001,0
526118649,Pandoravirus_dulcis,526118649,601,1,601,NCVOG0001,0
526119000,Pandoravirus_dulcis,526119000,546,1,546,NCVOG0001,0
516304162,Pandoravirus_salinus,516304162,540,1,540,NCVOG0001,0
516305035,Pandoravirus_salinus,516305035,527,1,527,NCVOG0001,0
448935036,Paramecium_bursaria_Chlorella_virus_NYs1,448935036,603,1,603,NCVOG0001,0
508182052,Phaeocystis_globosa_virus,508182052,604,1,604,NCVOG0001,0
357289789,Phaeocystis_globosa_virus_12T,357289789,604,1,604,NCVOG0001,0
357292588,Phaeocystis_globosa_virus_14T,357292588,604,1,604,NCVOG0001,0
351737909,Acanthamoeba_castellanii_mamavirus,351737909,532,1,532,NCVOG0002,0
311978142,Acanthamoeba_polyphaga_mimivirus,311978142,532,1,532,NCVOG0002,0
441432079,Acanthamoeba_polyphaga_moumouvirus,441432079,535,1,535,NCVOG0002,2
155371626,Acanthocystis_turfacea_Chlorella_virus_1,155371626,993,1,993,NCVOG0002,0
9964444,Amsacta_moorei_entomopoxvirus_L,9964444,1384,1,1384,NCVOG0002,0
578887511,Anomala_cuprea_entomopoxvirus,578887511,1506,1,950,NCVOG0002,1
578887511,Anomala_cuprea_entomopoxvirus,578887511,1506,951,1506,NCVOG0002,1
350610975,Megavirus_chiliensis,350610975,605,1,605,NCVOG0002,0
322510543,Organic_Lake_phycodnavirus_1,322510543,506,1,506,NCVOG0002,2
322510958,Organic_Lake_phycodnavirus_2,322510958,416,1,416,NCVOG0002,2
322510959,Organic_Lake_phycodnavirus_2,322510959,509,1,509,NCVOG0002,2
448935383,Paramecium_bursaria_Chlorella_virus_NYs1,448935383,918,1,918,NCVOG0002,0
508182109,Phaeocystis_globosa_virus,508182109,1058,1,1058,NCVOG0002,0
357289847,Phaeocystis_globosa_virus_12T,357289847,1058,1,1058,NCVOG0002,0
357292648,Phaeocystis_globosa_virus_14T,357292648,1058,1,1058,NCVOG0002,0
585299652,Pithovirus_sibericum,585299652,630,1,630,NCVOG0002,0
351737595,Acanthamoeba_castellanii_mamavirus,351737595,513,1,513,NCVOG0003,0
351737705,Acanthamoeba_castellanii_mamavirus,351737705,330,1,330,NCVOG0003,0
311977831,Acanthamoeba_polyphaga_mimivirus,311977831,513,1,513,NCVOG0003,0
311977938,Acanthamoeba_polyphaga_mimivirus,311977938,330,1,330,NCVOG0003,0
441432301,Acanthamoeba_polyphaga_moumouvirus,441432301,495,1,495,NCVOG0003,0
441432502,Acanthamoeba_polyphaga_moumouvirus,441432502,324,1,324,NCVOG0003,0
310831160,Cafeteria_roenbergensis_virus_BV-PW1,310831160,344,1,344,NCVOG0003,0
350611230,Megavirus_chiliensis,350611230,494,1,494,NCVOG0003,0
350611544,Megavirus_chiliensis,350611544,324,1,324,NCVOG0003,0
585299447,Pithovirus_sibericum,585299447,323,1,323,NCVOG0003,0
351737449,Acanthamoeba_castellanii_mamavirus,351737449,312,1,312,NCVOG0004,0
311977678,Acanthamoeba_polyphaga_mimivirus,311977678,312,1,312,NCVOG0004,0
441432462,Acanthamoeba_polyphaga_moumouvirus,441432462,297,1,297,NCVOG0004,0
9628240,African_swine_fever_virus,9628240,296,1,296,NCVOG0004,0
9964524,Amsacta_moorei_entomopoxvirus_L,9964524,612,1,325,NCVOG0004,0
578887698,Anomala_cuprea_entomopoxvirus,578887698,610,1,284,NCVOG0004,0
