ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
NW_022158350.1	1671480	43.59	1	2063	1.23	0.410	0.309	0.921	441.28	273.00	0.06	1	0.0485	61	2.9569	0	0	0	554	26.8541
NW_022158351.1	1395550	43.64	1	1717	1.23	0.423	0.309	0.866	433.39	266.50	0.07	0	0.0000	29	1.6890	0	0	0	397	23.1217
NW_022158352.1	1337424	43.45	1	1604	1.20	0.420	0.309	0.954	453.80	275.00	0.06	0	0.0000	32	1.9950	0	0	0	395	24.6259
NW_022158353.1	1112366	43.75	1	1299	1.17	0.439	0.330	1.062	466.73	294.50	0.07	4	0.3079	47	3.6182	0	0	0	348	26.7898
NW_022158354.1	1036051	43.52	1	1235	1.19	0.429	0.315	1.190	451.24	273.00	0.06	0	0.0000	23	1.8623	0	0	0	287	23.2389
NW_022158355.1	775488	43.85	1	1021	1.32	0.380	0.276	0.983	423.57	270.00	0.07	3	0.2938	16	1.5671	0	0	0	226	22.1352
NW_022158356.1	681865	43.78	1	803	1.18	0.441	0.318	0.838	452.67	308.00	0.07	0	0.0000	15	1.8680	0	0	0	196	24.4085
NW_022158357.1	662080	43.89	1	767	1.16	0.459	0.327	1.113	440.56	248.00	0.07	0	0.0000	12	1.5645	0	0	0	197	25.6845
NW_022158358.1	644944	43.34	1	763	1.18	0.398	0.306	0.917	493.95	309.00	0.07	1	0.1311	15	1.9659	0	0	0	190	24.9017
NW_022158359.1	644467	43.78	1	772	1.20	0.447	0.339	1.064	424.08	276.00	0.05	0	0.0000	17	2.2021	0	0	0	203	26.2953
NW_022158360.1	577275	43.90	1	683	1.18	0.387	0.270	0.897	522.76	294.00	0.09	0	0.0000	16	2.3426	0	0	0	133	19.4729
NW_022158361.1	558342	44.01	1	702	1.26	0.381	0.282	0.892	459.81	297.00	0.07	0	0.0000	14	1.9943	0	0	0	121	17.2365
NW_022158362.1	528495	43.19	1	641	1.21	0.393	0.294	0.931	470.00	279.00	0.07	6	0.9360	17	2.6521	0	0	0	162	25.2730
NW_022158363.1	521799	43.82	1	569	1.09	0.441	0.315	1.011	517.62	325.50	0.05	0	0.0000	9	1.5817	0	0	0	130	22.8471
NW_022158364.1	520805	43.22	1	629	1.21	0.435	0.309	0.895	438.67	280.00	0.08	0	0.0000	20	3.1797	0	0	0	166	26.3911
NW_022158365.1	518601	43.31	1	580	1.12	0.426	0.300	1.148	505.01	326.00	0.06	0	0.0000	16	2.7586	0	0	0	133	22.9310
NW_022158366.1	500836	43.52	1	591	1.18	0.416	0.306	0.864	470.83	263.00	0.06	5	0.8460	19	3.2149	0	0	0	153	25.8883
NW_022158367.1	425386	43.51	1	586	1.38	0.332	0.258	0.724	442.20	270.00	0.08	2	0.3413	11	1.8771	0	0	0	99	16.8942
NW_022158368.1	393805	43.74	1	535	1.36	0.351	0.270	0.743	437.12	278.00	0.09	0	0.0000	7	1.3084	0	0	0	103	19.2523
NW_022158369.1	364757	43.76	1	453	1.24	0.415	0.324	1.265	426.04	255.00	0.06	0	0.0000	21	4.6358	0	0	0	116	25.6071
NW_022158370.1	364582	43.21	1	441	1.21	0.414	0.288	0.703	453.60	299.00	0.06	0	0.0000	10	2.2676	0	0	0	114	25.8503
NW_022158371.1	354413	43.27	1	426	1.20	0.392	0.306	1.068	469.89	304.00	0.04	0	0.0000	11	2.5822	0	0	0	127	29.8122
NW_022158372.1	340858	43.83	1	466	1.37	0.337	0.255	0.991	437.45	255.00	0.07	0	0.0000	8	1.7167	0	0	0	65	13.9485
