ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	451764	59.09	1	664	1.47	0.545	0.370	1.056	174.96	114.00	0.13	1	0.1506	16	2.4096	0	0	0	173	26.0542
scaffold_2	331930	60.38	1	372	1.12	0.651	0.528	0.938	289.66	192.00	0.09	0	0.0000	23	6.1828	0	0	0	111	29.8387
scaffold_3	308411	60.52	1	315	1.02	0.750	0.546	1.188	268.28	165.00	0.09	0	0.0000	12	3.8095	0	0	0	107	33.9683
scaffold_4	306691	59.46	1	451	1.47	0.558	0.387	1.148	159.89	110.00	0.12	0	0.0000	22	4.8780	0	0	0	115	25.4989
scaffold_5	287210	57.52	1	452	1.57	0.486	0.372	0.787	199.04	137.50	0.13	5	1.1062	9	1.9912	0	0	0	83	18.3628
scaffold_6	283818	60.20	1	300	1.06	0.683	0.582	1.069	293.88	194.50	0.07	0	0.0000	12	4.0000	0	0	0	85	28.3333
scaffold_7	281334	60.76	1	413	1.47	0.569	0.411	0.652	161.36	111.50	0.15	0	0.0000	24	5.8111	0	0	0	93	22.5182
scaffold_8	276756	59.31	1	416	1.50	0.527	0.396	0.962	176.65	121.00	0.10	0	0.0000	13	3.1250	0	0	0	107	25.7212
scaffold_9	276309	58.91	1	429	1.55	0.515	0.366	1.083	172.27	110.50	0.15	0	0.0000	6	1.3986	0	0	0	85	19.8135
scaffold_10	273596	60.81	1	283	1.03	0.735	0.555	0.952	266.36	183.50	0.09	0	0.0000	10	3.5336	0	0	0	96	33.9223
scaffold_11	249489	59.83	1	279	1.12	0.616	0.480	0.979	328.92	225.50	0.10	0	0.0000	6	2.1505	0	0	0	76	27.2401
scaffold_12	242237	60.07	1	255	1.05	0.677	0.501	1.161	308.37	189.50	0.09	0	0.0000	8	3.1373	0	0	0	61	23.9216
scaffold_13	239223	59.19	1	265	1.11	0.649	0.492	0.992	302.01	178.50	0.11	0	0.0000	13	4.9057	0	0	0	82	30.9434
scaffold_14	221935	60.05	1	313	1.41	0.576	0.384	0.956	169.35	112.50	0.09	0	0.0000	11	3.5144	0	0	0	75	23.9617
scaffold_15	220988	60.80	1	239	1.08	0.673	0.510	0.975	304.66	228.00	0.10	0	0.0000	19	7.9498	0	0	0	81	33.8912
scaffold_16	215121	60.25	1	249	1.16	0.635	0.519	0.945	280.75	154.00	0.10	0	0.0000	13	5.2209	0	0	0	68	27.3092
scaffold_17	214069	61.21	1	201	0.94	0.831	0.603	0.811	264.64	159.00	0.08	3	1.4925	9	4.4776	0	0	0	67	33.3333
scaffold_18	206856	58.91	1	319	1.54	0.518	0.360	0.724	175.80	127.00	0.13	0	0.0000	9	2.8213	0	0	0	61	19.1223
scaffold_19	206075	60.60	1	227	1.10	0.680	0.534	0.892	266.63	176.00	0.09	0	0.0000	13	5.7269	0	0	0	82	36.1233
scaffold_20	203415	60.81	1	208	1.02	0.729	0.534	0.981	284.26	173.50	0.08	0	0.0000	6	2.8846	0	0	0	70	33.6538
scaffold_21	203078	61.19	1	215	1.06	0.702	0.537	0.903	277.81	175.00	0.07	3	1.3953	13	6.0465	0	0	0	70	32.5581
scaffold_22	202881	60.50	1	215	1.06	0.680	0.531	1.108	301.42	205.50	0.06	0	0.0000	8	3.7209	0	0	0	68	31.6279
scaffold_23	195539	60.22	1	268	1.37	0.583	0.452	1.094	183.57	121.00	0.12	0	0.0000	8	2.9851	0	0	0	73	27.2388
scaffold_24	195522	60.01	1	195	1.00	0.739	0.558	1.074	306.07	225.00	0.10	0	0.0000	7	3.5897	0	0	0	50	25.6410
scaffold_25	194948	60.75	1	225	1.15	0.622	0.504	0.500	293.95	184.00	0.13	0	0.0000	11	4.8889	0	0	0	72	32.0000
scaffold_26	192593	58.81	1	292	1.52	0.526	0.370	1.101	171.65	119.50	0.13	0	0.0000	10	3.4247	0	0	0	75	25.6849
scaffold_27	191108	60.79	1	228	1.19	0.574	0.513	0.966	320.45	205.00	0.13	0	0.0000	11	4.8246	0	0	0	77	33.7719
scaffold_28	189122	60.50	1	296	1.57	0.527	0.393	0.672	158.76	106.50	0.14	0	0.0000	7	2.3649	0	0	0	75	25.3378
scaffold_29	189060	60.36	1	227	1.20	0.568	0.498	0.861	294.94	183.00	0.05	0	0.0000	9	3.9648	0	0	0	61	26.8722
scaffold_30	187100	59.85	1	223	1.19	0.634	0.507	1.065	242.81	165.00	0.09	0	0.0000	9	4.0359	0	0	0	72	32.2870
scaffold_31	185835	60.91	1	179	0.96	0.786	0.579	0.925	306.47	191.50	0.13	0	0.0000	9	5.0279	0	0	0	70	39.1061
scaffold_32	184766	59.80	1	188	1.02	0.718	0.558	1.238	291.97	164.00	0.07	0	0.0000	3	1.5957	0	0	0	52	27.6596
scaffold_33	183513	59.85	1	265	1.44	0.578	0.420	0.949	153.35	104.00	0.11	0	0.0000	4	1.5094	0	0	0	69	26.0377
scaffold_34	183004	60.95	1	261	1.43	0.585	0.420	0.695	164.75	108.00	0.16	0	0.0000	6	2.2989	0	0	0	65	24.9042
scaffold_35	181357	60.67	1	209	1.15	0.619	0.492	0.833	290.32	197.00	0.09	0	0.0000	13	6.2201	0	0	0	67	32.0574
scaffold_36	180915	60.27	1	200	1.11	0.657	0.506	0.835	305.95	189.50	0.14	0	0.0000	12	6.0000	0	0	0	58	29.0000
scaffold_37	178479	59.13	1	252	1.41	0.596	0.375	1.083	155.59	96.00	0.12	0	0.0000	9	3.5714	0	0	0	55	21.8254
scaffold_38	173916	59.90	1	227	1.31	0.522	0.363	0.787	260.85	174.50	0.04	0	0.0000	3	1.3216	0	0	0	79	34.8018
scaffold_39	173876	60.53	1	266	1.53	0.536	0.393	0.928	154.24	107.50	0.11	0	0.0000	15	5.6391	0	0	0	59	22.1805
scaffold_40	173209	60.93	1	220	1.27	0.574	0.489	0.719	253.82	180.00	0.10	0	0.0000	6	2.7273	0	0	0	76	34.5455
scaffold_41	171984	60.75	1	176	1.02	0.741	0.537	0.872	281.29	214.00	0.09	0	0.0000	10	5.6818	0	0	0	78	44.3182
scaffold_42	171654	60.06	1	193	1.12	0.638	0.498	0.930	294.67	201.00	0.10	0	0.0000	7	3.6269	0	0	0	52	26.9430
scaffold_43	171209	59.72	1	192	1.12	0.651	0.559	0.939	283.96	188.50	0.05	0	0.0000	7	3.6458	0	0	0	78	40.6250
scaffold_44	166430	60.41	1	200	1.20	0.573	0.510	1.020	293.54	191.00	0.07	0	0.0000	7	3.5000	0	0	0	63	31.5000
scaffold_45	166071	61.08	1	182	1.10	0.690	0.510	0.876	265.63	188.00	0.09	0	0.0000	5	2.7473	0	0	0	51	28.0220
scaffold_46	159186	61.48	1	188	1.18	0.630	0.478	0.725	242.98	160.00	0.07	0	0.0000	9	4.7872	0	0	0	51	27.1277
scaffold_47	157776	60.72	1	180	1.14	0.621	0.477	1.338	287.67	188.00	0.08	0	0.0000	5	2.7778	0	0	0	54	30.0000
scaffold_48	157477	59.37	1	214	1.36	0.592	0.402	0.726	194.04	115.00	0.12	0	0.0000	6	2.8037	0	0	0	52	24.2991
scaffold_49	153846	60.07	1	243	1.58	0.513	0.408	1.008	147.92	100.50	0.09	2	0.8230	12	4.9383	0	0	0	59	24.2798
scaffold_50	153569	60.30	1	203	1.32	0.621	0.399	1.010	176.11	118.00	0.12	0	0.0000	6	2.9557	0	0	0	33	16.2562
scaffold_51	152852	60.83	1	161	1.05	0.663	0.534	0.963	323.38	234.50	0.07	0	0.0000	11	6.8323	0	0	0	60	37.2671
scaffold_52	150144	60.46	1	138	0.92	0.810	0.570	0.663	324.93	248.00	0.12	0	0.0000	8	5.7971	0	0	0	39	28.2609
scaffold_53	148543	59.70	1	215	1.45	0.566	0.471	1.048	164.81	110.50	0.15	0	0.0000	13	6.0465	0	0	0	63	29.3023
scaffold_54	148098	61.24	1	155	1.05	0.712	0.585	0.962	292.67	189.00	0.09	0	0.0000	10	6.4516	0	0	0	48	30.9677
scaffold_55	145852	60.20	1	170	1.17	0.625	0.518	0.667	269.89	196.00	0.12	0	0.0000	6	3.5294	0	0	0	58	34.1176
scaffold_56	143706	60.66	1	146	1.02	0.679	0.581	1.028	333.30	185.00	0.05	0	0.0000	9	6.1644	0	0	0	41	28.0822
scaffold_57	142147	58.12	1	181	1.27	0.609	0.453	1.291	216.41	162.00	0.10	4	2.2099	10	5.5249	0	0	0	43	23.7569
scaffold_58	137549	60.33	1	155	1.13	0.617	0.456	1.183	314.34	207.00	0.10	0	0.0000	9	5.8065	0	0	0	54	34.8387
scaffold_59	135640	59.53	1	154	1.14	0.668	0.417	0.901	245.11	127.00	0.09	0	0.0000	3	1.9481	0	0	0	53	34.4156
scaffold_60	135067	60.37	1	143	1.06	0.740	0.522	2.043	253.38	182.50	0.13	0	0.0000	3	2.0979	0	0	0	40	27.9720
scaffold_61	134353	59.87	1	142	1.06	0.657	0.493	0.893	325.56	214.50	0.09	0	0.0000	3	2.1127	0	0	0	39	27.4648
scaffold_62	131169	61.43	1	142	1.08	0.728	0.569	0.797	223.36	179.00	0.06	0	0.0000	6	4.2254	0	0	0	43	30.2817
scaffold_63	128172	56.53	1	184	1.44	0.548	0.398	0.897	190.49	126.00	0.13	0	0.0000	3	1.6304	0	0	0	52	28.2609
scaffold_64	127598	60.21	1	191	1.50	0.529	0.411	0.854	174.48	115.00	0.14	0	0.0000	14	7.3298	0	0	0	46	24.0838
scaffold_65	127337	60.71	1	119	0.93	0.868	0.675	1.052	250.00	127.00	0.13	0	0.0000	2	1.6807	0	0	0	47	39.4958
scaffold_66	123635	60.51	1	172	1.39	0.609	0.447	1.072	153.23	108.00	0.15	0	0.0000	10	5.8140	0	0	0	50	29.0698
scaffold_67	123201	59.39	1	188	1.53	0.527	0.414	1.186	176.15	109.00	0.11	0	0.0000	6	3.1915	0	0	0	32	17.0213
scaffold_68	123051	61.64	1	125	1.02	0.713	0.552	0.923	320.93	223.00	0.09	0	0.0000	5	4.0000	0	0	0	43	34.4000
scaffold_69	122361	60.95	1	121	0.99	0.804	0.546	1.051	243.71	152.00	0.08	0	0.0000	3	2.4793	0	0	0	31	25.6198
scaffold_70	122109	59.41	1	170	1.39	0.593	0.427	1.152	177.83	122.50	0.19	0	0.0000	3	1.7647	0	0	0	21	12.3529
scaffold_71	121269	61.10	1	163	1.34	0.592	0.411	0.791	196.26	141.00	0.12	0	0.0000	2	1.2270	0	0	0	44	26.9939
scaffold_72	119453	59.63	1	176	1.47	0.514	0.398	1.023	208.59	154.00	0.15	0	0.0000	5	2.8409	0	0	0	42	23.8636
scaffold_73	118749	61.46	1	124	1.04	0.770	0.583	0.879	213.47	143.00	0.10	0	0.0000	8	6.4516	0	0	0	48	38.7097
scaffold_74	118486	60.69	1	122	1.03	0.681	0.570	1.302	373.29	241.00	0.20	0	0.0000	12	9.8361	0	0	0	39	31.9672
scaffold_75	118469	61.04	1	139	1.17	0.707	0.489	1.206	189.49	123.00	0.14	0	0.0000	3	2.1583	0	0	0	36	25.8993
scaffold_76	116868	59.54	1	124	1.06	0.732	0.579	0.968	254.56	192.50	0.11	0	0.0000	9	7.2581	0	0	0	32	25.8065
scaffold_77	115945	60.61	1	177	1.53	0.535	0.429	0.924	152.92	103.50	0.10	0	0.0000	7	3.9548	0	0	0	46	25.9887
scaffold_78	115702	58.71	1	121	1.05	0.738	0.519	1.951	240.56	110.00	0.08	0	0.0000	3	2.4793	0	0	0	40	33.0579
scaffold_79	115667	59.66	1	96	0.83	0.915	0.623	0.574	304.04	202.50	0.02	0	0.0000	1	1.0417	0	0	0	36	37.5000
scaffold_80	113054	61.30	1	111	0.98	0.754	0.573	1.467	337.23	228.00	0.16	0	0.0000	10	9.0090	0	0	0	37	33.3333
scaffold_81	112868	61.58	1	119	1.05	0.710	0.552	1.288	262.40	191.00	0.08	0	0.0000	6	5.0420	0	0	0	30	25.2101
scaffold_82	111451	60.15	1	107	0.96	0.770	0.537	0.754	333.10	210.50	0.11	0	0.0000	4	3.7383	0	0	0	40	37.3832
scaffold_83	111257	60.80	1	120	1.08	0.702	0.522	1.069	264.66	183.00	0.08	0	0.0000	13	10.8333	0	0	0	39	32.5000
scaffold_84	109983	60.20	1	149	1.35	0.541	0.387	1.328	229.88	144.50	0.09	0	0.0000	5	3.3557	0	0	0	55	36.9128
scaffold_85	108858	61.55	1	142	1.30	0.632	0.430	1.219	171.20	128.00	0.15	0	0.0000	15	10.5634	0	0	0	36	25.3521
