ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	1960441	49.61	1	2126	1.08	0.574	0.378	0.940	394.69	248.00	0.09	2	0.0941	105	4.9389	0	0	0	721	33.9135
scaffold_2	1374025	49.46	1	1473	1.07	0.562	0.342	1.001	415.52	265.00	0.08	3	0.2037	56	3.8018	0	0	0	488	33.1297
scaffold_3	1352641	49.47	1	1403	1.04	0.579	0.372	0.888	431.42	277.50	0.08	2	0.1426	55	3.9202	0	0	0	484	34.4975
scaffold_4	1256203	49.70	1	1294	1.03	0.610	0.381	1.000	403.37	257.00	0.08	2	0.1546	51	3.9413	0	0	0	437	33.7713
scaffold_5	1210509	49.86	1	1235	1.02	0.621	0.372	1.018	402.96	247.00	0.07	2	0.1619	53	4.2915	0	0	0	385	31.1741
scaffold_6	1075969	49.58	1	1058	0.98	0.652	0.384	0.883	406.77	249.50	0.07	6	0.5671	55	5.1985	0	0	0	324	30.6238
scaffold_7	924567	49.63	1	961	1.04	0.596	0.369	0.922	416.57	275.00	0.08	1	0.1041	47	4.8907	0	0	0	245	25.4943
scaffold_8	879427	49.68	1	982	1.12	0.568	0.333	0.956	372.23	229.00	0.08	5	0.5092	44	4.4807	1	0	0	263	26.7821
scaffold_9	575746	49.67	1	598	1.04	0.572	0.357	1.069	439.58	299.00	0.09	0	0.0000	22	3.6789	0	0	0	147	24.5819
scaffold_10	572120	49.99	1	611	1.07	0.590	0.360	1.092	389.88	254.50	0.08	1	0.1637	25	4.0917	0	0	0	162	26.5139
scaffold_11	560212	49.34	1	581	1.04	0.594	0.360	0.874	416.75	261.00	0.08	2	0.3442	31	5.3356	0	0	0	193	33.2186
scaffold_12	524496	49.76	1	530	1.01	0.635	0.357	1.000	410.03	273.00	0.10	0	0.0000	35	6.6038	0	0	0	150	28.3019
scaffold_13	501089	49.69	1	540	1.08	0.604	0.372	1.077	354.43	225.00	0.05	3	0.5556	18	3.3333	0	0	0	196	36.2963
scaffold_14	481129	49.60	1	500	1.04	0.607	0.327	0.961	408.63	233.00	0.08	2	0.4000	22	4.4000	0	0	0	112	22.4000
scaffold_15	465108	49.27	1	510	1.10	0.539	0.357	0.939	418.92	275.50	0.07	3	0.5882	22	4.3137	0	0	0	180	35.2941
scaffold_16	428774	49.57	1	433	1.01	0.623	0.393	0.883	437.56	271.00	0.12	0	0.0000	5	1.1547	0	1	0	112	25.8661
scaffold_17	410974	49.57	1	423	1.03	0.592	0.372	0.967	411.52	262.00	0.06	0	0.0000	15	3.5461	0	0	0	133	31.4421
