ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	1023498	45.15	1	1485	1.45	0.422	0.312	0.880	313.39	197.00	0.11	0	0.0000	31	2.0875	0	0	0	325	21.8855
scaffold_2	954752	45.21	1	1354	1.42	0.408	0.312	1.045	344.71	217.00	0.11	0	0.0000	39	2.8804	0	1	0	358	26.4402
scaffold_3	944327	45.56	1	1275	1.35	0.438	0.303	0.781	347.24	180.00	0.09	0	0.0000	33	2.5882	0	0	0	252	19.7647
scaffold_4	922097	44.84	1	1272	1.38	0.477	0.336	1.232	286.29	169.00	0.10	0	0.0000	19	1.4937	0	0	0	316	24.8428
scaffold_5	896209	44.95	1	1259	1.40	0.471	0.339	0.910	277.00	158.50	0.09	2	0.1589	25	1.9857	0	0	0	290	23.0342
scaffold_6	885996	44.92	1	1249	1.41	0.439	0.324	0.927	321.97	192.00	0.12	0	0.0000	38	3.0424	0	0	0	285	22.8183
scaffold_7	807206	44.72	1	1111	1.38	0.433	0.306	0.818	339.71	185.00	0.10	3	0.2700	31	2.7903	0	0	0	218	19.6220
scaffold_8	788203	45.38	1	1204	1.53	0.409	0.309	0.867	291.32	162.00	0.12	0	0.0000	22	1.8272	0	0	0	227	18.8538
scaffold_9	773343	45.09	1	1061	1.37	0.460	0.327	1.267	309.31	171.00	0.10	0	0.0000	24	2.2620	0	0	0	212	19.9811
scaffold_10	712398	45.24	1	1020	1.43	0.467	0.345	1.175	281.24	178.50	0.13	1	0.0980	41	4.0196	0	0	0	267	26.1765
scaffold_11	692062	45.17	1	1009	1.46	0.454	0.327	0.855	275.65	154.00	0.10	0	0.0000	23	2.2795	0	0	0	198	19.6234
scaffold_12	690343	45.02	1	973	1.41	0.466	0.336	1.129	287.91	176.00	0.11	0	0.0000	22	2.2610	0	0	0	236	24.2549
scaffold_13	653319	44.98	1	940	1.44	0.437	0.312	1.017	300.62	179.00	0.10	0	0.0000	27	2.8723	0	0	0	204	21.7021
scaffold_14	651723	44.56	1	861	1.32	0.430	0.321	0.905	375.85	177.00	0.10	0	0.0000	37	4.2973	0	1	0	170	19.7445
scaffold_15	647077	44.84	1	989	1.53	0.417	0.312	1.027	286.62	168.00	0.13	0	0.0000	33	3.3367	0	0	0	217	21.9414
scaffold_16	645309	44.61	1	964	1.49	0.361	0.285	0.996	380.84	220.00	0.15	0	0.0000	32	3.3195	0	0	0	179	18.5685
scaffold_17	643510	44.61	1	970	1.51	0.362	0.288	0.887	364.67	203.00	0.15	0	0.0000	30	3.0928	0	0	0	182	18.7629
scaffold_18	625778	45.24	1	836	1.34	0.475	0.324	0.990	322.06	192.00	0.10	0	0.0000	30	3.5885	0	0	0	167	19.9761
scaffold_19	625741	45.35	1	916	1.46	0.416	0.294	1.106	320.61	182.50	0.12	0	0.0000	22	2.4017	0	0	0	180	19.6507
scaffold_20	616842	44.66	1	856	1.39	0.441	0.306	0.829	322.00	196.00	0.09	0	0.0000	39	4.5561	0	0	0	176	20.5607
scaffold_21	596428	45.27	1	863	1.45	0.452	0.327	0.790	278.78	156.00	0.11	3	0.3476	29	3.3604	0	1	0	197	22.8273
scaffold_22	595267	44.76	1	853	1.43	0.432	0.312	1.026	318.05	184.00	0.12	0	0.0000	29	3.3998	0	0	0	189	22.1571
scaffold_23	587774	44.23	1	851	1.45	0.408	0.300	0.834	328.26	177.50	0.10	0	0.0000	26	3.0552	0	0	0	182	21.3866
scaffold_24	558770	44.91	1	815	1.46	0.428	0.327	0.931	304.18	183.00	0.10	0	0.0000	23	2.8221	0	0	0	162	19.8773
scaffold_25	523973	44.59	1	755	1.44	0.459	0.321	1.024	275.05	157.50	0.10	0	0.0000	14	1.8543	0	1	0	157	20.7947
scaffold_26	512839	45.02	1	690	1.35	0.488	0.330	0.802	295.37	167.50	0.10	6	0.8696	22	3.1884	0	1	0	142	20.5797
scaffold_27	504971	44.57	1	741	1.47	0.410	0.285	1.199	345.45	219.00	0.17	0	0.0000	13	1.7544	0	0	0	95	12.8205
scaffold_28	491067	45.28	1	656	1.34	0.483	0.336	0.988	306.21	181.00	0.10	2	0.3049	13	1.9817	0	0	0	122	18.5976
scaffold_29	484643	45.50	1	704	1.45	0.454	0.330	0.887	276.79	169.00	0.10	0	0.0000	11	1.5625	0	0	0	145	20.5966
scaffold_30	471403	44.80	1	682	1.45	0.442	0.341	0.965	297.98	187.00	0.11	0	0.0000	23	3.3724	0	0	0	151	22.1408
scaffold_31	467637	44.70	1	662	1.42	0.435	0.298	0.824	326.86	195.00	0.13	0	0.0000	28	4.2296	0	0	0	123	18.5801
scaffold_32	449703	44.61	1	660	1.47	0.426	0.321	1.115	295.81	178.00	0.10	0	0.0000	23	3.4848	0	0	0	117	17.7273
