ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	28323	49.53	1	24	0.85	0.790	0.348	1.182	432.41	270.00	0.04	0	0.0000	0	0.0000	0	0	0	4	16.6667
scaffold_2	27198	48.92	1	45	1.65	0.358	0.321	1.143	283.65	127.00	0.07	0	0.0000	0	0.0000	0	0	0	12	26.6667
scaffold_3	25642	49.48	1	34	1.33	0.547	0.402	3.250	243.53	176.50	0.09	0	0.0000	1	2.9412	0	0	0	12	35.2941
scaffold_4	24563	48.76	1	24	0.98	0.677	0.326	0.200	369.77	182.00	0.08	0	0.0000	0	0.0000	0	0	0	8	33.3333
scaffold_5	30406	42.52	1	28	0.92	0.826	0.550	0.647	283.38	147.00	0.04	0	0.0000	1	3.5714	0	0	0	7	25.0000
scaffold_6	23141	52.59	1	30	1.30	0.507	0.417	0.200	322.52	295.00	0.10	0	0.0000	3	10.0000	0	0	0	7	23.3333
scaffold_7	21912	49.47	1	29	1.32	0.524	0.399	2.222	272.75	167.50	0.10	0	0.0000	0	0.0000	0	0	0	8	27.5862
scaffold_8	21155	50.90	1	33	1.56	0.415	0.315	1.357	256.75	147.50	0.15	0	0.0000	0	0.0000	0	0	0	15	45.4545
scaffold_9	19821	48.15	1	36	1.82	0.342	0.240	4.143	239.22	86.50	0.06	0	0.0000	0	0.0000	0	0	0	2	5.5556
scaffold_10	18959	48.91	1	23	1.21	0.450	0.366	1.300	416.71	262.00	0.09	0	0.0000	2	8.6957	0	0	0	8	34.7826
scaffold_11	18730	46.66	1	22	1.17	0.548	0.327	0.158	322.65	156.50	0.09	0	0.0000	0	0.0000	0	0	0	8	36.3636
scaffold_12	18364	48.23	1	36	1.96	0.328	0.280	1.118	196.32	124.00	0.06	0	0.0000	1	2.7778	0	0	0	7	19.4444
scaffold_13	18274	49.26	1	25	1.37	0.407	0.363	3.167	323.05	249.50	0.00	0	0.0000	0	0.0000	0	0	0	3	12.0000
scaffold_14	18201	50.08	1	25	1.37	0.528	0.423	1.273	302.17	116.50	0.16	0	0.0000	0	0.0000	0	0	0	6	24.0000
scaffold_15	17981	51.59	1	31	1.72	0.419	0.276	2.100	170.57	102.00	0.03	0	0.0000	0	0.0000	0	0	0	9	29.0323
scaffold_16	17998	49.44	1	22	1.22	0.571	0.481	1.200	262.48	98.00	0.00	0	0.0000	0	0.0000	0	0	0	3	13.6364
scaffold_17	17903	48.60	1	18	1.01	0.655	0.414	1.571	386.06	292.50	0.06	0	0.0000	0	0.0000	0	0	0	1	5.5556
scaffold_18	17899	49.15	1	26	1.45	0.420	0.350	0.368	315.00	230.50	0.15	0	0.0000	1	3.8462	0	0	0	11	42.3077
