ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	2244513	53.88	1	3053	1.36	0.489	0.312	1.037	294.57	189.00	0.10	5	0.1638	62	2.0308	0	1	0	663	21.7163
scaffold_2	2155284	53.65	1	2678	1.24	0.501	0.345	0.993	353.57	210.00	0.09	7	0.2614	55	2.0538	0	0	0	479	17.8865
scaffold_3	1794109	53.72	1	2371	1.32	0.510	0.321	0.895	297.95	179.00	0.11	8	0.3374	63	2.6571	0	1	0	506	21.3412
scaffold_4	1787891	53.83	1	2478	1.39	0.474	0.312	0.934	297.57	184.00	0.10	0	0.0000	49	1.9774	0	0	0	539	21.7514
scaffold_5	1222081	53.53	1	1501	1.23	0.505	0.333	0.932	356.93	218.00	0.07	6	0.3997	53	3.5310	0	0	0	313	20.8528
scaffold_6	1117792	54.15	1	1458	1.30	0.511	0.327	0.970	306.69	189.00	0.10	0	0.0000	42	2.8807	0	1	0	317	21.7421
scaffold_7	1022438	54.16	1	1308	1.28	0.518	0.309	0.982	313.08	193.00	0.10	8	0.6116	38	2.9052	1	0	0	276	21.1009
scaffold_8	952210	53.05	1	1178	1.24	0.506	0.330	1.028	352.02	208.00	0.09	2	0.1698	29	2.4618	0	0	0	251	21.3073
scaffold_9	827089	54.04	1	1137	1.37	0.467	0.300	0.886	311.61	190.00	0.10	0	0.0000	18	1.5831	0	0	0	258	22.6913
scaffold_10	814245	53.98	1	1110	1.36	0.489	0.306	0.920	298.27	193.00	0.11	0	0.0000	32	2.8829	0	1	0	230	20.7207
scaffold_11	801127	53.78	1	995	1.24	0.515	0.333	0.863	343.90	207.00	0.09	1	0.1005	25	2.5126	0	0	0	232	23.3166
scaffold_12	799348	53.17	1	979	1.22	0.527	0.351	1.044	335.31	205.00	0.08	2	0.2043	30	3.0644	0	0	0	173	17.6711
scaffold_13	786645	53.25	1	971	1.23	0.505	0.330	0.893	360.79	229.00	0.09	4	0.4119	23	2.3687	0	1	0	191	19.6704
scaffold_14	783449	54.53	1	1045	1.33	0.511	0.318	0.910	294.82	178.00	0.12	3	0.2871	27	2.5837	0	0	0	212	20.2871
scaffold_15	700724	53.29	1	881	1.26	0.486	0.336	0.975	357.16	228.00	0.08	1	0.1135	25	2.8377	0	0	0	170	19.2963
scaffold_16	690402	54.14	1	971	1.41	0.471	0.300	1.002	287.19	191.00	0.11	0	0.0000	26	2.6777	0	0	0	183	18.8465
scaffold_17	615915	53.79	1	849	1.38	0.488	0.309	0.838	284.31	189.50	0.10	0	0.0000	18	2.1201	0	0	0	200	23.5571
scaffold_18	591245	54.49	1	818	1.38	0.454	0.309	0.838	320.87	201.50	0.10	5	0.6112	23	2.8117	0	1	0	160	19.5599
scaffold_19	579743	54.34	1	820	1.41	0.451	0.294	1.169	304.59	186.00	0.10	0	0.0000	15	1.8293	0	0	0	146	17.8049
scaffold_20	573532	53.47	1	678	1.18	0.542	0.352	1.132	355.14	210.00	0.09	1	0.1475	19	2.8024	0	0	0	129	19.0265
scaffold_21	559607	53.45	1	695	1.24	0.505	0.342	0.848	349.74	214.00	0.10	0	0.0000	28	4.0288	0	0	0	168	24.1727
scaffold_22	534323	53.35	1	646	1.21	0.521	0.351	0.872	356.13	225.00	0.09	1	0.1548	16	2.4768	0	0	0	155	23.9938
scaffold_23	521734	54.22	1	699	1.34	0.486	0.318	0.899	317.48	197.00	0.10	0	0.0000	16	2.2890	0	0	0	147	21.0300
scaffold_24	516216	54.19	1	714	1.38	0.477	0.309	0.899	296.00	206.00	0.10	0	0.0000	14	1.9608	0	1	0	144	20.1681
scaffold_25	459799	53.48	1	609	1.32	0.451	0.333	0.946	353.01	217.00	0.08	1	0.1642	9	1.4778	0	0	0	81	13.3005
scaffold_26	448642	53.16	1	552	1.23	0.471	0.327	0.957	392.39	226.00	0.07	0	0.0000	8	1.4493	0	0	0	99	17.9348
scaffold_27	427701	53.25	1	532	1.24	0.521	0.346	0.985	322.28	201.00	0.09	0	0.0000	9	1.6917	0	0	0	90	16.9173
scaffold_28	414560	54.71	1	584	1.41	0.469	0.324	1.086	285.50	198.00	0.09	0	0.0000	10	1.7123	0	0	0	131	22.4315
scaffold_29	414133	54.00	1	563	1.36	0.447	0.303	0.975	332.64	207.50	0.08	5	0.8881	11	1.9538	0	1	0	94	16.6963
scaffold_30	399099	53.94	1	545	1.37	0.462	0.303	0.975	320.34	205.00	0.11	0	0.0000	5	0.9174	0	0	0	102	18.7156
scaffold_31	346810	54.30	1	472	1.36	0.466	0.327	1.052	330.36	195.00	0.11	0	0.0000	10	2.1186	0	0	0	84	17.7966
scaffold_32	340939	54.77	1	480	1.41	0.422	0.300	1.060	345.23	191.00	0.11	0	0.0000	5	1.0417	0	1	0	66	13.7500
scaffold_33	327040	54.26	1	479	1.46	0.446	0.303	0.893	286.80	191.00	0.10	1	0.2088	12	2.5052	0	0	0	94	19.6242
scaffold_34	323871	53.17	1	400	1.24	0.503	0.349	1.073	358.79	261.00	0.10	0	0.0000	13	3.2500	0	0	0	102	25.5000
scaffold_35	313765	54.47	1	449	1.43	0.417	0.306	0.961	323.26	195.00	0.07	0	0.0000	10	2.2272	0	0	0	58	12.9176
scaffold_36	310279	54.25	1	401	1.29	0.477	0.300	1.025	342.08	214.00	0.08	1	0.2494	4	0.9975	0	0	0	79	19.7007
scaffold_37	293611	54.86	1	415	1.41	0.459	0.276	0.921	300.30	205.00	0.11	2	0.4819	10	2.4096	0	0	0	79	19.0361
scaffold_38	276136	54.44	1	398	1.44	0.466	0.312	1.211	274.24	174.50	0.10	0	0.0000	3	0.7538	0	0	0	90	22.6131
scaffold_39	267958	54.22	1	379	1.41	0.469	0.333	0.934	287.59	178.00	0.10	3	0.7916	6	1.5831	0	0	0	61	16.0950
scaffold_40	248517	54.91	1	365	1.47	0.482	0.300	1.212	238.22	140.50	0.10	0	0.0000	0	0.0000	0	0	0	68	18.6301
scaffold_41	247691	54.61	1	331	1.34	0.476	0.282	1.006	327.91	206.50	0.11	0	0.0000	8	2.4169	0	0	0	67	20.2417
scaffold_42	214214	54.12	1	292	1.36	0.514	0.355	0.986	258.71	157.00	0.09	0	0.0000	4	1.3699	0	0	0	71	24.3151
scaffold_43	199382	54.60	1	261	1.31	0.509	0.288	1.139	301.99	218.00	0.11	0	0.0000	4	1.5326	0	0	0	56	21.4559
