ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	1607648	65.15	1	1468	0.91	0.747	0.581	1.000	397.80	230.00	0.09	0	0.0000	84	5.7221	0	1	0	545	37.1253
scaffold_2	1315085	64.29	1	1264	0.96	0.750	0.577	0.924	331.43	215.00	0.08	0	0.0000	37	2.9272	0	0	0	462	36.5506
scaffold_3	1154631	64.53	1	1172	1.02	0.728	0.552	0.900	294.59	187.50	0.08	4	0.3413	62	5.2901	0	0	0	415	35.4096
scaffold_4	957334	65.26	1	940	0.98	0.705	0.558	0.922	355.58	224.50	0.09	0	0.0000	42	4.4681	0	0	0	329	35.0000
scaffold_5	937392	64.87	1	971	1.04	0.720	0.570	1.093	285.21	166.00	0.10	3	0.3090	53	5.4583	0	0	0	366	37.6931
scaffold_6	909727	65.00	1	909	1.00	0.733	0.567	0.848	306.66	214.00	0.10	0	0.0000	45	4.9505	0	0	0	360	39.6040
scaffold_7	890790	64.89	1	952	1.07	0.699	0.558	0.896	273.95	179.00	0.09	1	0.1050	55	5.7773	0	0	0	366	38.4454
scaffold_8	855321	64.43	1	879	1.03	0.705	0.558	1.073	307.09	181.00	0.09	0	0.0000	32	3.6405	0	0	0	297	33.7884
scaffold_9	849464	64.87	1	905	1.07	0.666	0.531	1.071	313.02	197.50	0.08	7	0.7735	44	4.8619	0	0	0	304	33.5912
scaffold_10	818743	64.77	1	853	1.04	0.696	0.558	0.943	302.41	191.00	0.08	0	0.0000	39	4.5721	0	0	0	310	36.3423
scaffold_11	816567	65.22	1	747	0.91	0.766	0.609	1.147	355.30	232.50	0.06	1	0.1339	36	4.8193	0	0	0	264	35.3414
scaffold_12	786496	65.30	1	769	0.98	0.696	0.510	0.853	362.06	225.00	0.08	0	0.0000	39	5.0715	0	0	0	294	38.2315
scaffold_13	759491	64.91	1	821	1.08	0.673	0.555	0.941	293.60	191.00	0.09	3	0.3654	42	5.1157	0	0	0	306	37.2716
scaffold_14	752701	65.16	1	753	1.00	0.680	0.531	1.121	354.37	219.00	0.07	1	0.1328	36	4.7809	0	0	0	262	34.7942
scaffold_15	749587	64.97	1	780	1.04	0.698	0.555	0.893	297.05	192.00	0.08	2	0.2564	36	4.6154	0	0	0	278	35.6410
scaffold_16	741507	65.45	1	711	0.96	0.750	0.606	0.943	326.76	230.00	0.07	0	0.0000	25	3.5162	0	0	0	262	36.8495
scaffold_17	731982	65.19	1	720	0.98	0.699	0.573	0.994	352.56	212.00	0.06	0	0.0000	29	4.0278	0	0	0	257	35.6944
scaffold_18	722379	65.43	1	732	1.01	0.680	0.537	0.863	340.87	233.50	0.08	0	0.0000	36	4.9180	0	0	0	275	37.5683
scaffold_19	721311	65.20	1	736	1.02	0.669	0.496	0.826	349.36	226.50	0.09	4	0.5435	36	4.8913	0	0	0	252	34.2391
scaffold_20	709540	65.04	1	693	0.98	0.673	0.495	0.873	380.88	228.50	0.05	0	0.0000	28	4.0404	0	0	0	238	34.3434
scaffold_21	706498	63.04	1	943	1.33	0.599	0.432	0.928	192.74	125.00	0.14	0	0.0000	26	2.7572	0	0	0	228	24.1782
scaffold_22	706474	65.32	1	679	0.96	0.698	0.570	0.980	384.47	253.00	0.08	0	0.0000	31	4.5655	0	0	0	228	33.5788
scaffold_23	699274	64.52	1	724	1.04	0.702	0.543	1.086	305.84	200.50	0.10	2	0.2762	43	5.9392	0	0	0	272	37.5691
scaffold_24	682029	64.86	1	683	1.00	0.736	0.570	0.892	307.83	182.00	0.09	0	0.0000	35	5.1245	0	0	0	243	35.5783
scaffold_25	653716	65.40	1	649	0.99	0.679	0.525	1.060	361.57	238.00	0.08	0	0.0000	29	4.4684	0	0	0	250	38.5208
scaffold_26	615044	66.10	1	579	0.94	0.731	0.567	1.144	370.73	238.00	0.07	3	0.5181	33	5.6995	0	0	0	167	28.8428
scaffold_27	608176	65.44	1	573	0.94	0.706	0.537	0.825	393.46	268.00	0.08	0	0.0000	41	7.1553	0	0	0	195	34.0314
scaffold_28	607112	65.76	1	605	1.00	0.705	0.579	0.933	335.17	217.50	0.09	0	0.0000	28	4.6281	0	0	0	204	33.7190
scaffold_29	594752	65.28	1	554	0.93	0.732	0.595	0.891	378.62	227.00	0.06	0	0.0000	26	4.6931	0	0	0	202	36.4621
scaffold_30	589908	65.42	1	575	0.97	0.674	0.528	1.186	392.85	278.00	0.07	0	0.0000	31	5.3913	0	0	0	211	36.6957
scaffold_31	572809	64.36	1	607	1.06	0.659	0.525	0.724	324.35	195.50	0.08	0	0.0000	20	3.2949	0	0	0	208	34.2669
