ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	954334	41.62	1	1104	1.16	0.449	0.330	1.064	456.28	306.00	0.07	0	0.0000	20	1.8116	0	0	0	298	26.9928
scaffold_2	849863	41.21	1	927	1.09	0.416	0.294	0.839	546.73	338.00	0.06	0	0.0000	20	2.1575	0	0	0	209	22.5458
scaffold_3	810121	41.60	1	877	1.08	0.457	0.324	0.919	505.71	329.00	0.05	0	0.0000	24	2.7366	0	0	0	220	25.0855
scaffold_4	735244	41.49	1	811	1.10	0.450	0.336	0.683	491.44	317.00	0.06	12	1.4797	28	3.4525	0	0	0	250	30.8261
scaffold_5	729145	41.47	1	835	1.15	0.410	0.312	1.007	504.12	295.00	0.06	1	0.1198	26	3.1138	0	0	0	241	28.8623
scaffold_6	631767	41.45	1	694	1.10	0.468	0.300	0.851	488.83	302.00	0.06	0	0.0000	15	2.1614	0	0	0	173	24.9280
scaffold_7	588991	41.35	1	633	1.07	0.497	0.303	0.773	473.33	304.00	0.07	0	0.0000	13	2.0537	0	0	0	137	21.6430
scaffold_8	571150	41.26	1	611	1.07	0.452	0.336	0.940	509.13	327.00	0.04	0	0.0000	14	2.2913	0	0	0	177	28.9689
scaffold_9	552232	41.16	1	657	1.19	0.407	0.309	1.040	470.63	314.00	0.06	0	0.0000	10	1.5221	0	0	0	131	19.9391
scaffold_10	499263	41.46	1	539	1.08	0.448	0.333	0.960	511.35	336.50	0.05	0	0.0000	22	4.0816	0	0	0	170	31.5399
scaffold_11	498491	41.06	1	586	1.18	0.411	0.294	1.035	480.85	312.50	0.06	5	0.8532	19	3.2423	0	0	0	153	26.1092
scaffold_12	491823	41.20	1	554	1.13	0.426	0.315	0.986	489.10	318.50	0.04	0	0.0000	9	1.6245	0	0	0	137	24.7292
scaffold_13	437519	41.61	1	507	1.16	0.427	0.297	1.130	478.44	284.50	0.07	0	0.0000	13	2.5641	0	0	0	113	22.2880
scaffold_14	432824	41.40	1	465	1.07	0.463	0.339	1.039	502.50	324.00	0.06	0	0.0000	10	2.1505	0	0	0	149	32.0430
scaffold_15	419386	41.49	1	469	1.12	0.489	0.312	0.861	446.22	277.00	0.08	0	0.0000	10	2.1322	0	0	0	102	21.7484
scaffold_16	415393	41.13	1	434	1.04	0.462	0.324	0.929	510.96	336.00	0.03	1	0.2304	9	2.0737	0	0	0	106	24.4240
scaffold_17	413909	41.22	1	460	1.11	0.446	0.333	0.783	494.61	317.00	0.06	0	0.0000	13	2.8261	0	0	0	116	25.2174
scaffold_18	395994	41.10	1	425	1.07	0.457	0.345	0.959	497.55	391.00	0.04	2	0.4706	19	4.4706	0	0	0	123	28.9412
scaffold_19	373498	41.20	1	387	1.04	0.468	0.348	1.497	562.68	324.00	0.10	0	0.0000	22	5.6848	0	0	0	111	28.6822
scaffold_20	327003	41.68	1	358	1.09	0.464	0.300	1.023	493.93	322.00	0.07	0	0.0000	7	1.9553	0	0	0	95	26.5363
scaffold_21	314204	41.18	1	363	1.16	0.424	0.282	1.017	474.54	285.00	0.06	0	0.0000	7	1.9284	0	0	0	76	20.9366
scaffold_22	312425	41.22	1	327	1.05	0.438	0.318	0.847	553.80	345.00	0.04	0	0.0000	7	2.1407	0	0	0	72	22.0183
scaffold_23	300653	41.22	1	332	1.10	0.436	0.303	0.865	508.22	333.00	0.06	0	0.0000	4	1.2048	0	0	0	82	24.6988
scaffold_24	281671	41.12	1	314	1.11	0.425	0.294	1.275	501.32	357.00	0.04	0	0.0000	10	3.1847	0	0	0	60	19.1083
scaffold_25	279335	41.41	1	341	1.22	0.397	0.303	1.172	462.05	268.00	0.07	0	0.0000	10	2.9326	0	0	0	104	30.4985
scaffold_26	276398	41.68	1	269	0.97	0.660	0.342	0.881	405.65	249.00	0.07	0	0.0000	13	4.8327	0	0	0	74	27.5093
scaffold_27	267319	41.18	1	307	1.15	0.407	0.303	1.060	502.24	330.00	0.07	0	0.0000	10	3.2573	0	0	0	71	23.1270
scaffold_28	263613	41.28	1	289	1.10	0.415	0.318	0.773	538.25	387.00	0.07	0	0.0000	4	1.3841	0	0	0	86	29.7578
scaffold_29	254198	41.31	1	294	1.16	0.420	0.295	1.115	496.52	313.00	0.09	0	0.0000	7	2.3810	0	0	0	63	21.4286
scaffold_30	253141	41.11	1	296	1.17	0.427	0.303	0.987	467.09	267.00	0.06	1	0.3378	9	3.0405	0	0	0	61	20.6081
scaffold_31	239846	41.40	1	260	1.08	0.498	0.320	0.646	451.70	246.50	0.04	4	1.5385	18	6.9231	0	0	0	93	35.7692
scaffold_32	237012	41.03	1	241	1.02	0.480	0.321	0.674	548.32	334.00	0.07	0	0.0000	5	2.0747	0	0	0	68	28.2158
scaffold_33	236483	41.33	1	264	1.12	0.410	0.285	0.970	529.77	283.00	0.06	0	0.0000	4	1.5152	0	0	0	66	25.0000
scaffold_34	235040	41.08	1	243	1.03	0.483	0.387	0.992	518.24	352.00	0.06	0	0.0000	4	1.6461	0	0	0	66	27.1605
scaffold_35	230520	41.02	1	259	1.12	0.453	0.312	0.933	467.32	331.50	0.04	0	0.0000	4	1.5444	0	0	0	64	24.7104
scaffold_36	226303	40.44	1	227	1.00	0.418	0.303	1.045	620.60	413.00	0.04	0	0.0000	1	0.4405	0	0	0	43	18.9427
scaffold_37	221880	41.02	1	245	1.10	0.437	0.303	1.025	500.33	321.00	0.04	0	0.0000	4	1.6327	0	0	0	72	29.3878
scaffold_38	211751	41.47	1	252	1.19	0.414	0.315	1.333	475.16	309.00	0.07	0	0.0000	3	1.1905	0	0	0	89	35.3175
scaffold_39	202613	41.38	1	220	1.09	0.461	0.338	0.679	485.11	324.00	0.04	0	0.0000	4	1.8182	0	0	0	52	23.6364
scaffold_40	202293	41.57	1	225	1.11	0.488	0.315	0.800	445.20	304.50	0.06	0	0.0000	4	1.7778	0	0	0	53	23.5556
scaffold_41	200727	41.08	1	179	0.89	0.521	0.414	1.081	629.03	488.50	0.02	0	0.0000	5	2.7933	0	0	0	57	31.8436
scaffold_42	186467	41.22	1	214	1.15	0.415	0.318	0.754	494.47	295.00	0.07	0	0.0000	5	2.3364	0	0	0	46	21.4953
