ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	1620700	57.44	1	2355	1.45	0.508	0.345	0.989	230.95	154.50	0.11	0	0.0000	48	2.0382	0	0	0	420	17.8344
scaffold_2	1464379	57.38	1	2023	1.38	0.543	0.366	1.029	226.64	144.00	0.10	1	0.0494	71	3.5096	0	0	0	413	20.4152
scaffold_3	1417694	57.24	1	2048	1.44	0.513	0.345	0.960	226.92	146.00	0.10	1	0.0488	51	2.4902	0	0	0	372	18.1641
scaffold_4	1221192	57.66	1	1846	1.51	0.492	0.351	0.981	213.95	140.00	0.10	0	0.0000	55	2.9794	0	0	0	336	18.2015
scaffold_5	1210459	57.51	1	1794	1.48	0.504	0.363	1.004	214.27	147.00	0.10	6	0.3344	59	3.2887	0	0	0	368	20.5128
scaffold_6	1154014	57.19	1	1734	1.50	0.496	0.348	0.899	216.06	140.00	0.10	2	0.1153	52	2.9988	0	0	0	296	17.0704
scaffold_7	1103756	57.58	1	1647	1.49	0.504	0.354	1.028	212.01	142.00	0.09	1	0.0607	41	2.4894	0	0	0	298	18.0935
scaffold_8	1096118	57.35	1	1554	1.42	0.536	0.360	0.891	216.04	141.00	0.11	0	0.0000	33	2.1236	0	0	0	270	17.3745
scaffold_9	1077005	57.41	1	1631	1.51	0.489	0.351	1.006	218.83	150.50	0.09	0	0.0000	23	1.4102	0	0	0	301	18.4549
scaffold_10	1068768	57.09	1	1378	1.29	0.598	0.390	1.051	223.31	149.00	0.10	0	0.0000	43	3.1205	0	0	0	315	22.8592
scaffold_11	1045785	57.52	1	1506	1.44	0.537	0.364	0.837	207.53	144.00	0.12	7	0.4648	49	3.2537	0	0	0	312	20.7171
scaffold_12	1038618	57.28	1	1469	1.41	0.532	0.345	0.920	220.14	144.00	0.11	4	0.2723	42	2.8591	0	0	0	279	18.9925
scaffold_13	992531	57.45	1	1384	1.39	0.540	0.360	0.969	230.00	154.00	0.10	2	0.1445	34	2.4566	0	0	0	289	20.8815
scaffold_14	965139	57.60	1	1297	1.34	0.566	0.375	1.092	222.36	148.00	0.09	1	0.0771	25	1.9275	0	0	0	242	18.6584
scaffold_15	941247	57.38	1	1315	1.40	0.545	0.357	0.892	221.68	153.00	0.12	2	0.1521	31	2.3574	0	0	0	234	17.7947
scaffold_16	904126	57.57	1	1350	1.49	0.498	0.345	1.009	223.52	150.00	0.11	7	0.5185	41	3.0370	0	0	0	222	16.4444
scaffold_17	892257	57.20	1	1235	1.38	0.547	0.363	0.967	225.18	149.50	0.10	1	0.0810	36	2.9150	0	0	0	231	18.7045
scaffold_18	839290	57.48	1	1235	1.47	0.518	0.357	0.921	204.84	132.00	0.11	0	0.0000	22	1.7814	0	0	0	201	16.2753
scaffold_19	785937	57.46	1	1092	1.39	0.546	0.357	1.045	221.20	144.50	0.10	1	0.0916	35	3.2051	0	0	0	195	17.8571
scaffold_20	757023	56.97	1	1108	1.46	0.509	0.333	1.018	217.30	144.00	0.09	0	0.0000	21	1.8953	0	0	0	166	14.9819
scaffold_21	738034	57.82	1	1088	1.47	0.506	0.363	1.080	216.47	139.00	0.10	0	0.0000	20	1.8382	0	0	0	186	17.0956
scaffold_22	698648	57.34	1	802	1.15	0.593	0.435	0.892	317.82	216.00	0.06	2	0.2494	39	4.8628	0	0	0	194	24.1895
