ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	671251	15.78	1	353	0.53	0.574	0.267	0.898	1359.97	771.50	0.02	0	0.0000	11	3.1161	0	1	0	81	22.9462
scaffold_2	503397	15.54	1	279	0.55	0.533	0.237	0.885	1303.65	682.50	0.02	1	0.3584	10	3.5842	0	1	0	57	20.4301
scaffold_3	461915	16.21	1	288	0.62	0.629	0.260	0.882	1008.29	557.00	0.02	3	1.0417	10	3.4722	0	0	0	66	22.9167
scaffold_4	439792	16.99	1	287	0.65	0.586	0.270	0.952	979.39	533.50	0.02	0	0.0000	9	3.1359	0	0	0	80	27.8746
scaffold_5	438726	16.47	1	288	0.66	0.526	0.243	1.000	1036.70	582.50	0.02	0	0.0000	9	3.1250	0	0	0	54	18.7500
scaffold_6	430182	15.55	1	271	0.63	0.492	0.249	0.783	1117.56	592.00	0.01	0	0.0000	11	4.0590	0	0	0	56	20.6642
scaffold_7	419830	15.73	1	267	0.64	0.534	0.270	1.086	1052.18	502.00	0.00	0	0.0000	4	1.4981	0	0	0	39	14.6067
scaffold_8	401977	16.10	1	268	0.67	0.573	0.235	0.729	955.00	576.00	0.01	0	0.0000	15	5.5970	0	0	0	50	18.6567
scaffold_9	390819	15.88	1	244	0.62	0.498	0.231	0.937	1115.02	533.00	0.01	0	0.0000	7	2.8689	0	0	0	72	29.5082
scaffold_10	389761	16.69	1	233	0.60	0.655	0.279	0.421	1038.63	519.00	0.01	0	0.0000	8	3.4335	0	1	0	58	24.8927
scaffold_11	380818	15.17	1	183	0.48	0.518	0.261	0.887	1583.24	897.00	0.01	0	0.0000	10	5.4645	0	0	0	42	22.9508
scaffold_12	369693	15.26	1	226	0.61	0.475	0.234	1.457	1175.39	576.00	0.01	0	0.0000	7	3.0973	0	0	0	58	25.6637
scaffold_13	366229	17.54	1	262	0.72	0.586	0.254	0.899	842.78	443.50	0.02	0	0.0000	11	4.1985	0	0	0	67	25.5725
scaffold_14	363466	16.28	1	179	0.49	0.720	0.285	1.266	1307.68	816.00	0.02	0	0.0000	3	1.6760	0	0	0	48	26.8156
scaffold_15	359102	15.39	1	280	0.78	0.412	0.219	0.628	886.65	481.00	0.02	0	0.0000	10	3.5714	0	0	0	59	21.0714
scaffold_16	350959	16.11	1	214	0.61	0.579	0.227	0.698	1083.33	666.50	0.02	0	0.0000	10	4.6729	0	0	0	44	20.5607
scaffold_17	348221	16.30	1	236	0.68	0.453	0.237	1.145	1053.74	578.00	0.02	0	0.0000	6	2.5424	0	0	0	53	22.4576
scaffold_18	347927	15.96	1	183	0.53	0.585	0.264	1.128	1364.12	835.00	0.03	0	0.0000	17	9.2896	0	1	0	51	27.8689
scaffold_19	344580	16.80	1	135	0.39	0.990	0.264	1.077	1611.87	1067.00	0.03	0	0.0000	9	6.6667	0	0	0	35	25.9259
scaffold_20	341119	15.50	1	193	0.57	0.533	0.246	0.821	1256.27	730.50	0.02	1	0.5181	10	5.1813	0	0	0	34	17.6166
scaffold_21	340837	16.36	1	239	0.70	0.522	0.228	1.025	900.47	587.00	0.00	1	0.4184	3	1.2552	0	0	0	45	18.8285
scaffold_22	340698	16.00	1	221	0.65	0.503	0.255	1.146	1073.64	501.50	0.02	0	0.0000	7	3.1674	0	0	0	47	21.2670
scaffold_23	334853	15.78	1	222	0.66	0.456	0.237	1.552	1105.05	626.50	0.04	0	0.0000	9	4.0541	0	0	0	40	18.0180
scaffold_24	330228	15.62	1	215	0.65	0.492	0.264	0.536	1062.41	621.00	0.02	0	0.0000	4	1.8605	0	0	0	48	22.3256
