ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	1046752	48.20	1	1378	1.32	0.498	0.373	1.244	307.90	201.00	0.11	0	0.0000	31	2.2496	0	0	0	337	24.4557
scaffold_2	992932	47.70	1	1420	1.43	0.458	0.339	1.031	292.56	167.00	0.11	0	0.0000	29	2.0423	0	0	0	258	18.1690
scaffold_3	945124	48.17	1	1240	1.31	0.492	0.363	0.824	314.18	211.00	0.09	0	0.0000	38	3.0645	0	0	0	263	21.2097
scaffold_4	933286	47.96	1	1255	1.34	0.516	0.369	1.037	271.34	169.50	0.11	0	0.0000	23	1.8327	0	1	0	283	22.5498
scaffold_5	901538	48.25	1	1202	1.33	0.472	0.333	1.154	319.07	206.00	0.09	0	0.0000	37	3.0782	0	0	0	311	25.8735
scaffold_6	808703	48.02	1	1087	1.34	0.480	0.366	0.966	311.85	189.50	0.10	4	0.3680	41	3.7718	0	0	0	229	21.0672
scaffold_7	697978	48.10	1	930	1.33	0.479	0.341	0.860	317.05	204.50	0.10	2	0.2151	37	3.9785	0	1	0	211	22.6882
scaffold_8	622034	48.13	1	895	1.44	0.449	0.333	1.020	293.52	186.00	0.11	1	0.1117	19	2.1229	0	0	0	187	20.8939
scaffold_9	607803	48.21	1	837	1.38	0.457	0.318	1.067	313.28	200.00	0.10	0	0.0000	23	2.7479	0	0	0	195	23.2975
scaffold_10	607412	47.78	1	854	1.41	0.465	0.357	0.945	293.95	189.00	0.10	3	0.3513	23	2.6932	0	0	0	217	25.4098
scaffold_11	595115	47.89	1	871	1.46	0.441	0.330	0.838	287.35	171.00	0.10	0	0.0000	18	2.0666	0	0	0	167	19.1734
scaffold_12	565896	47.80	1	777	1.37	0.500	0.366	1.106	274.17	172.00	0.11	0	0.0000	16	2.0592	0	0	0	166	21.3642
scaffold_13	553145	47.85	1	749	1.35	0.494	0.363	1.203	287.08	178.00	0.11	0	0.0000	18	2.4032	0	0	0	182	24.2991
scaffold_14	539849	48.08	1	747	1.38	0.465	0.351	0.987	298.37	193.50	0.08	0	0.0000	16	2.1419	0	0	0	143	19.1432
scaffold_15	510843	48.66	1	646	1.26	0.509	0.386	0.976	318.03	209.00	0.07	0	0.0000	17	2.6316	0	1	0	144	22.2910
scaffold_16	508360	48.52	1	700	1.38	0.482	0.332	0.944	289.01	178.00	0.10	0	0.0000	18	2.5714	0	0	0	151	21.5714
scaffold_17	492865	48.13	1	677	1.37	0.488	0.384	1.109	287.84	182.00	0.11	0	0.0000	11	1.6248	0	0	0	129	19.0547
scaffold_18	477495	47.52	1	664	1.39	0.450	0.320	0.876	316.87	195.00	0.09	0	0.0000	13	1.9578	0	0	0	124	18.6747
scaffold_19	458861	47.61	1	632	1.38	0.458	0.351	0.848	309.39	175.00	0.10	8	1.2658	20	3.1646	0	0	0	111	17.5633
scaffold_20	421075	48.16	1	590	1.40	0.476	0.361	0.804	278.61	178.00	0.09	4	0.6780	12	2.0339	0	0	0	119	20.1695
scaffold_21	417072	48.00	1	545	1.31	0.475	0.378	1.137	333.59	194.00	0.09	1	0.1835	19	3.4862	0	0	0	123	22.5688
scaffold_22	407132	48.00	1	546	1.34	0.487	0.333	0.814	295.75	173.00	0.08	5	0.9158	20	3.6630	0	0	0	123	22.5275
scaffold_23	403031	47.51	1	570	1.41	0.462	0.358	0.993	299.64	182.00	0.13	0	0.0000	19	3.3333	0	0	0	105	18.4211
scaffold_24	397735	48.05	1	509	1.28	0.502	0.363	0.838	331.54	211.00	0.10	0	0.0000	18	3.5363	0	0	0	109	21.4145
scaffold_25	396617	47.84	1	560	1.41	0.448	0.352	0.795	302.01	185.00	0.08	0	0.0000	10	1.7857	0	0	0	94	16.7857
scaffold_26	377013	47.64	1	542	1.44	0.422	0.312	1.069	330.37	185.00	0.13	0	0.0000	10	1.8450	0	0	0	105	19.3727
scaffold_27	357211	47.65	1	482	1.35	0.463	0.345	0.847	322.19	197.00	0.10	0	0.0000	11	2.2822	0	1	0	73	15.1452
scaffold_28	356797	47.63	1	455	1.28	0.491	0.384	1.013	335.45	213.00	0.08	0	0.0000	9	1.9780	0	1	0	94	20.6593
scaffold_29	337939	47.57	1	470	1.39	0.493	0.357	0.661	269.42	166.00	0.12	0	0.0000	16	3.4043	0	0	0	122	25.9574
scaffold_30	336095	47.72	1	492	1.46	0.438	0.335	0.822	302.94	181.00	0.11	0	0.0000	16	3.2520	0	0	0	101	20.5285
scaffold_31	324803	47.79	1	426	1.31	0.494	0.344	0.954	316.82	190.00	0.09	0	0.0000	6	1.4085	0	0	0	98	23.0047
scaffold_32	321562	47.85	1	439	1.37	0.464	0.360	1.661	314.11	200.50	0.08	0	0.0000	11	2.5057	0	0	0	90	20.5011
scaffold_33	320417	48.26	1	421	1.31	0.503	0.366	0.733	299.46	184.00	0.10	0	0.0000	8	1.9002	0	0	0	101	23.9905
scaffold_34	320060	47.86	1	432	1.35	0.510	0.372	1.182	268.50	161.50	0.10	0	0.0000	9	2.0833	0	0	0	112	25.9259
scaffold_35	318777	48.06	1	411	1.29	0.534	0.396	1.222	279.64	167.50	0.10	0	0.0000	16	3.8929	0	0	0	82	19.9513
scaffold_36	315737	47.77	1	429	1.36	0.481	0.348	1.383	303.89	195.00	0.10	0	0.0000	10	2.3310	0	0	0	92	21.4452
scaffold_37	312457	47.58	1	426	1.36	0.463	0.323	1.048	329.99	187.00	0.13	0	0.0000	19	4.4601	0	0	0	83	19.4836
scaffold_38	309685	48.13	1	426	1.38	0.486	0.339	1.099	281.65	194.50	0.10	0	0.0000	13	3.0516	0	0	0	106	24.8826
scaffold_39	299846	47.57	1	420	1.40	0.445	0.330	0.858	316.89	178.00	0.10	0	0.0000	9	2.1429	0	0	0	80	19.0476
scaffold_40	295558	48.23	1	383	1.30	0.461	0.339	0.915	355.05	212.00	0.09	0	0.0000	17	4.4386	0	0	0	72	18.7990
scaffold_41	292814	48.10	1	386	1.32	0.500	0.392	1.010	301.82	200.00	0.11	0	0.0000	2	0.5181	0	0	0	81	20.9845
scaffold_42	287921	47.50	1	429	1.49	0.447	0.327	0.826	275.30	174.00	0.13	0	0.0000	14	3.2634	0	0	0	86	20.0466
scaffold_43	284445	47.15	1	399	1.40	0.443	0.330	0.918	311.14	183.00	0.09	0	0.0000	14	3.5088	0	1	0	67	16.7920
scaffold_44	278934	47.49	1	397	1.42	0.429	0.312	0.890	327.78	188.00	0.12	0	0.0000	7	1.7632	0	0	0	76	19.1436
scaffold_45	274989	47.75	1	400	1.45	0.458	0.335	1.116	288.75	164.00	0.14	0	0.0000	7	1.7500	0	0	0	60	15.0000
scaffold_46	274825	47.97	1	369	1.34	0.461	0.360	1.350	322.00	197.00	0.08	2	0.5420	10	2.7100	0	0	0	72	19.5122
scaffold_47	270496	47.97	1	377	1.39	0.456	0.339	1.049	307.74	186.00	0.10	0	0.0000	8	2.1220	0	0	0	60	15.9151
scaffold_48	269679	48.09	1	407	1.51	0.418	0.318	1.176	292.32	186.00	0.09	0	0.0000	4	0.9828	0	1	0	65	15.9705
scaffold_49	267794	48.10	1	383	1.43	0.452	0.303	0.833	292.30	183.50	0.10	0	0.0000	10	2.6110	0	0	0	79	20.6266
scaffold_50	259555	48.59	1	374	1.44	0.463	0.348	1.089	270.45	178.00	0.12	0	0.0000	10	2.6738	0	0	0	97	25.9358
