ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	664843	45.19	1	974	1.47	0.345	0.261	0.968	403.25	247.50	0.12	1	0.1027	8	0.8214	0	0	0	169	17.3511
scaffold_2	625960	44.83	1	948	1.51	0.348	0.267	1.013	374.27	200.00	0.13	0	0.0000	10	1.0549	0	1	0	132	13.9241
scaffold_3	611370	45.12	1	894	1.46	0.326	0.247	1.041	415.92	237.00	0.11	0	0.0000	11	1.2304	0	0	0	126	14.0940
scaffold_4	560747	44.45	1	799	1.42	0.354	0.267	1.159	405.40	251.50	0.11	0	0.0000	11	1.3767	0	0	0	145	18.1477
scaffold_5	530921	45.82	1	850	1.60	0.318	0.237	1.130	367.82	195.00	0.13	0	0.0000	8	0.9412	0	0	0	87	10.2353
scaffold_6	513466	44.78	1	761	1.48	0.327	0.243	1.114	412.52	241.00	0.12	0	0.0000	19	2.4967	0	1	0	114	14.9803
scaffold_7	483927	45.32	1	746	1.54	0.335	0.249	1.090	388.16	217.50	0.14	0	0.0000	5	0.6702	0	0	0	86	11.5282
scaffold_8	468387	44.42	1	734	1.57	0.318	0.237	1.073	392.68	227.00	0.14	0	0.0000	14	1.9074	0	0	0	80	10.8992
scaffold_9	465921	45.03	1	720	1.55	0.310	0.237	0.951	404.37	234.50	0.13	0	0.0000	6	0.8333	0	0	0	94	13.0556
scaffold_10	456570	44.83	1	686	1.50	0.336	0.252	0.879	389.24	218.00	0.12	0	0.0000	11	1.6035	0	0	0	94	13.7026
scaffold_11	449435	44.95	1	643	1.43	0.349	0.264	1.054	423.60	236.00	0.12	0	0.0000	7	1.0886	0	0	0	110	17.1073
