ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	290265	48.61	1	390	1.34	0.498	0.384	0.781	287.45	159.00	0.11	3	0.7692	21	5.3846	0	0	0	110	28.2051
scaffold_2	250746	47.78	1	306	1.22	0.597	0.455	0.937	272.35	138.00	0.14	0	0.0000	14	4.5752	0	0	0	97	31.6993
scaffold_3	235073	46.98	1	291	1.24	0.561	0.441	1.109	290.07	183.00	0.11	0	0.0000	12	4.1237	0	1	0	68	23.3677
scaffold_4	222474	47.93	1	280	1.26	0.615	0.470	0.931	220.12	132.50	0.12	0	0.0000	6	2.1429	0	0	0	86	30.7143
scaffold_5	215019	48.21	1	255	1.19	0.536	0.420	0.835	359.62	235.00	0.09	0	0.0000	7	2.7451	0	0	0	74	29.0196
scaffold_6	204256	48.27	1	263	1.29	0.558	0.438	0.920	260.07	173.50	0.14	0	0.0000	12	4.5627	0	0	0	92	34.9810
scaffold_7	196046	48.14	1	252	1.29	0.560	0.453	1.016	272.65	162.00	0.16	0	0.0000	10	3.9683	0	0	0	68	26.9841
scaffold_8	195693	47.69	1	238	1.22	0.576	0.418	0.935	282.78	155.00	0.09	0	0.0000	9	3.7815	0	0	0	71	29.8319
scaffold_9	179483	47.98	1	251	1.40	0.527	0.399	0.976	234.97	138.00	0.14	0	0.0000	14	5.5777	0	0	0	58	23.1076
scaffold_10	178595	46.76	1	213	1.19	0.626	0.474	0.578	260.92	175.00	0.16	0	0.0000	7	3.2864	0	0	0	56	26.2911
scaffold_11	178092	47.08	1	215	1.21	0.523	0.405	1.216	361.75	220.00	0.11	0	0.0000	11	5.1163	0	0	0	62	28.8372
scaffold_12	176763	49.03	1	226	1.28	0.535	0.418	0.626	286.73	158.00	0.11	9	3.9823	17	7.5221	0	0	0	77	34.0708
scaffold_13	176670	47.73	1	231	1.31	0.517	0.426	0.925	284.67	195.50	0.09	0	0.0000	6	2.5974	0	0	0	77	33.3333
scaffold_14	172795	48.22	1	215	1.24	0.548	0.360	1.087	293.02	213.00	0.10	0	0.0000	3	1.3953	0	0	0	72	33.4884
scaffold_15	172102	48.19	1	222	1.29	0.512	0.381	1.094	308.04	203.00	0.11	0	0.0000	6	2.7027	0	0	0	67	30.1802
scaffold_16	162143	48.40	1	189	1.17	0.536	0.417	1.054	360.03	255.50	0.09	0	0.0000	7	3.7037	0	0	0	62	32.8042
scaffold_17	158785	46.86	1	222	1.40	0.463	0.363	0.695	298.88	168.00	0.12	0	0.0000	7	3.1532	0	0	0	71	31.9820
scaffold_18	156080	49.37	1	207	1.33	0.543	0.405	0.865	261.30	142.00	0.14	0	0.0000	4	1.9324	0	0	0	72	34.7826
scaffold_19	155002	46.41	1	207	1.34	0.496	0.423	0.669	301.47	170.50	0.12	0	0.0000	11	5.3140	0	0	0	65	31.4010
scaffold_20	154899	49.08	1	183	1.18	0.543	0.441	0.794	338.27	200.50	0.09	0	0.0000	12	6.5574	0	0	0	59	32.2404
scaffold_21	152018	48.97	1	197	1.30	0.489	0.372	0.713	338.05	207.00	0.12	0	0.0000	3	1.5228	0	0	0	52	26.3959
scaffold_22	150324	47.39	1	178	1.18	0.550	0.412	0.854	337.08	215.50	0.07	0	0.0000	7	3.9326	0	0	0	61	34.2697
scaffold_23	148546	47.97	1	189	1.27	0.517	0.399	0.549	308.00	159.00	0.09	0	0.0000	8	4.2328	0	1	0	71	37.5661
scaffold_24	147857	49.01	1	208	1.41	0.496	0.367	0.944	253.52	168.00	0.11	0	0.0000	4	1.9231	0	0	0	51	24.5192
scaffold_25	146586	48.76	1	190	1.30	0.498	0.364	0.681	305.81	181.00	0.08	0	0.0000	4	2.1053	0	0	0	44	23.1579
scaffold_26	143070	48.43	1	199	1.39	0.450	0.375	1.010	312.85	166.00	0.11	0	0.0000	4	2.0101	0	0	0	42	21.1055
scaffold_27	138926	46.92	1	182	1.31	0.525	0.423	1.116	299.97	213.50	0.13	0	0.0000	7	3.8462	0	0	0	64	35.1648
scaffold_28	134936	48.65	1	170	1.26	0.553	0.440	1.000	292.56	172.50	0.15	0	0.0000	3	1.7647	0	0	0	53	31.1765
scaffold_29	131489	48.85	1	156	1.19	0.551	0.395	1.053	324.95	189.00	0.09	0	0.0000	5	3.2051	0	0	0	50	32.0513
scaffold_30	130682	48.60	1	164	1.25	0.509	0.436	0.726	351.58	167.00	0.13	0	0.0000	2	1.2195	0	0	0	51	31.0976
scaffold_31	129222	47.73	1	180	1.39	0.471	0.423	1.466	288.68	185.00	0.09	0	0.0000	5	2.7778	0	0	0	36	20.0000
scaffold_32	129039	48.87	1	173	1.34	0.507	0.366	1.218	277.16	169.00	0.08	0	0.0000	5	2.8902	0	0	0	57	32.9480
scaffold_33	126832	49.45	1	151	1.19	0.557	0.450	1.068	339.66	228.00	0.10	3	1.9868	5	3.3113	0	0	0	40	26.4901
scaffold_34	124432	48.90	1	154	1.24	0.602	0.450	0.525	250.94	159.00	0.12	0	0.0000	4	2.5974	0	0	0	48	31.1688
scaffold_35	123532	48.13	1	156	1.26	0.534	0.398	1.026	306.14	165.00	0.08	0	0.0000	6	3.8462	0	1	0	38	24.3590
scaffold_36	122868	48.83	1	165	1.34	0.479	0.366	0.701	314.59	193.50	0.13	0	0.0000	2	1.2121	0	0	0	38	23.0303
scaffold_37	122389	48.96	1	160	1.31	0.514	0.389	0.633	283.75	163.00	0.10	0	0.0000	3	1.8750	0	0	0	42	26.2500
scaffold_38	122364	48.60	1	163	1.33	0.499	0.342	1.012	318.09	217.50	0.14	0	0.0000	2	1.2270	0	0	0	42	25.7669
scaffold_39	122218	49.11	1	160	1.31	0.522	0.408	1.078	290.89	158.00	0.12	0	0.0000	4	2.5000	0	0	0	35	21.8750
scaffold_40	121000	50.03	1	162	1.34	0.459	0.345	0.723	346.57	214.50	0.10	0	0.0000	2	1.2346	0	0	0	44	27.1605
