ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	207773	47.16	1	269	1.29	0.489	0.345	0.793	317.27	210.50	0.09	0	0.0000	1	0.3717	0	0	0	56	20.8178
scaffold_2	192110	48.35	1	268	1.40	0.471	0.330	1.000	270.04	166.50	0.05	0	0.0000	12	4.4776	0	0	0	63	23.5075
scaffold_3	182656	47.10	1	268	1.47	0.436	0.348	0.823	296.26	208.00	0.12	0	0.0000	5	1.8657	0	0	0	52	19.4030
scaffold_4	172054	47.76	1	210	1.22	0.568	0.367	0.909	298.63	189.50	0.12	0	0.0000	3	1.4286	0	0	0	54	25.7143
scaffold_5	171841	48.38	1	219	1.27	0.558	0.408	1.086	282.98	170.00	0.13	0	0.0000	5	2.2831	0	0	0	68	31.0502
scaffold_6	162640	48.10	1	206	1.27	0.548	0.375	1.424	286.79	207.00	0.12	1	0.4854	3	1.4563	0	0	0	57	27.6699
scaffold_7	155723	47.63	1	192	1.23	0.579	0.358	0.959	272.07	187.00	0.09	1	0.5208	8	4.1667	0	0	0	66	34.3750
scaffold_8	151004	47.79	1	219	1.45	0.473	0.354	0.856	262.33	141.50	0.13	0	0.0000	7	3.1963	0	0	0	47	21.4612
scaffold_9	149423	48.46	1	210	1.41	0.496	0.357	1.059	248.02	164.00	0.08	0	0.0000	7	3.3333	0	0	0	55	26.1905
scaffold_10	147281	47.62	1	210	1.43	0.439	0.329	0.944	300.37	204.00	0.08	0	0.0000	3	1.4286	0	0	0	46	21.9048
scaffold_11	142002	47.92	1	205	1.44	0.450	0.348	0.814	285.85	183.00	0.09	0	0.0000	7	3.4146	0	0	0	50	24.3902
scaffold_12	138213	48.81	1	176	1.27	0.540	0.383	0.934	281.11	205.50	0.10	0	0.0000	2	1.1364	0	0	0	34	19.3182
scaffold_13	130989	48.09	1	156	1.19	0.573	0.412	0.880	326.33	189.00	0.13	0	0.0000	3	1.9231	0	0	0	43	27.5641
scaffold_14	130424	48.43	1	173	1.33	0.451	0.327	0.840	351.54	200.50	0.10	0	0.0000	4	2.3121	0	0	0	33	19.0751
scaffold_15	128234	48.19	1	162	1.26	0.512	0.346	0.976	324.75	227.50	0.10	0	0.0000	8	4.9383	0	0	0	45	27.7778
scaffold_16	127168	48.90	1	164	1.29	0.542	0.426	0.885	291.07	202.50	0.13	0	0.0000	7	4.2683	0	0	0	56	34.1463
scaffold_17	124038	47.92	1	168	1.35	0.519	0.358	1.301	247.71	163.00	0.09	0	0.0000	4	2.3810	0	0	0	46	27.3810
scaffold_18	124030	48.17	1	165	1.33	0.502	0.366	0.964	281.74	143.00	0.06	0	0.0000	4	2.4242	0	0	0	38	23.0303
scaffold_19	123814	47.65	1	171	1.38	0.468	0.381	0.943	312.20	159.50	0.11	0	0.0000	2	1.1696	0	0	0	36	21.0526
scaffold_20	117485	47.58	1	153	1.30	0.491	0.375	0.545	336.49	235.00	0.13	0	0.0000	1	0.6536	0	0	0	38	24.8366
scaffold_21	113866	47.74	1	158	1.39	0.509	0.346	0.951	260.02	156.00	0.13	0	0.0000	1	0.6329	0	0	0	36	22.7848
scaffold_22	110038	47.63	1	151	1.37	0.499	0.393	1.475	257.90	167.50	0.07	0	0.0000	6	3.9735	0	0	0	38	25.1656
scaffold_23	108145	47.68	1	151	1.40	0.479	0.327	0.659	278.13	192.00	0.09	0	0.0000	1	0.6623	0	0	0	34	22.5166
