ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	274170	47.65	1	370	1.35	0.437	0.285	0.787	345.15	233.00	0.09	0	0.0000	5	1.3514	0	1	0	81	21.8919
scaffold_2	211457	46.09	1	267	1.26	0.457	0.321	0.580	352.33	233.00	0.06	1	0.3745	6	2.2472	0	0	0	74	27.7154
scaffold_3	199497	47.17	1	274	1.37	0.397	0.270	1.015	380.44	231.00	0.10	0	0.0000	4	1.4599	0	0	0	45	16.4234
scaffold_4	182172	47.41	1	259	1.42	0.439	0.276	0.891	309.52	184.00	0.12	0	0.0000	9	3.4749	0	0	0	59	22.7799
scaffold_5	177544	46.11	1	249	1.40	0.421	0.291	0.961	331.38	205.50	0.08	0	0.0000	8	3.2129	0	0	0	63	25.3012
scaffold_6	173687	48.11	1	237	1.36	0.466	0.309	0.927	307.18	205.00	0.08	0	0.0000	9	3.7975	0	0	0	55	23.2068
scaffold_7	148510	48.36	1	201	1.35	0.440	0.282	1.284	345.60	238.00	0.09	0	0.0000	6	2.9851	0	0	0	35	17.4129
scaffold_8	146979	47.30	1	192	1.31	0.502	0.306	0.561	310.29	213.50	0.12	0	0.0000	8	4.1667	0	0	0	36	18.7500
scaffold_9	146854	47.60	1	202	1.38	0.453	0.295	1.000	338.89	198.00	0.13	0	0.0000	0	0.0000	0	0	0	28	13.8614
scaffold_10	145134	46.28	1	193	1.33	0.419	0.279	0.911	364.58	226.50	0.07	0	0.0000	5	2.5907	0	0	0	47	24.3523
scaffold_11	138535	49.17	1	200	1.44	0.421	0.292	0.562	334.23	225.00	0.14	4	2.0000	7	3.5000	0	0	0	36	18.0000
scaffold_12	137624	46.42	1	197	1.43	0.381	0.267	1.074	365.37	239.00	0.11	0	0.0000	2	1.0152	0	0	0	26	13.1980
scaffold_13	136042	46.14	1	169	1.24	0.415	0.306	0.943	425.36	208.00	0.06	0	0.0000	3	1.7751	0	0	0	41	24.2604
scaffold_14	135865	46.73	1	199	1.46	0.399	0.291	1.010	340.96	205.00	0.12	0	0.0000	3	1.5075	0	0	0	46	23.1156
scaffold_15	132290	44.84	1	207	1.56	0.359	0.276	1.112	334.88	214.00	0.13	0	0.0000	5	2.4155	0	0	0	53	25.6039
scaffold_16	129351	47.06	1	205	1.58	0.377	0.267	1.303	310.24	198.00	0.15	0	0.0000	1	0.4878	0	0	0	38	18.5366
scaffold_17	127477	45.84	1	210	1.65	0.340	0.272	1.211	312.89	213.00	0.10	1	0.4762	3	1.4286	0	1	0	28	13.3333
scaffold_18	125678	46.79	1	175	1.39	0.400	0.279	0.944	375.65	193.00	0.11	0	0.0000	3	1.7143	0	0	0	20	11.4286
scaffold_19	123762	46.24	1	167	1.35	0.491	0.309	0.815	296.55	182.00	0.11	0	0.0000	3	1.7964	0	0	0	37	22.1557
scaffold_20	115776	47.23	1	168	1.45	0.410	0.304	0.768	320.44	202.00	0.10	0	0.0000	5	2.9762	0	0	0	35	20.8333
scaffold_21	114036	49.40	1	156	1.37	0.448	0.273	1.167	318.79	226.00	0.08	0	0.0000	1	0.6410	0	0	0	15	9.6154
scaffold_22	113760	44.69	1	147	1.29	0.377	0.291	1.827	447.58	290.00	0.11	0	0.0000	2	1.3605	0	0	0	36	24.4898
scaffold_23	112421	47.59	1	156	1.39	0.444	0.318	0.950	313.54	177.50	0.06	1	0.6410	1	0.6410	0	0	0	40	25.6410
scaffold_24	112309	49.64	1	134	1.19	0.527	0.329	1.030	360.72	217.00	0.09	0	0.0000	3	2.2388	0	0	0	20	14.9254
scaffold_25	110139	46.53	1	141	1.28	0.455	0.294	0.905	376.83	204.00	0.12	0	0.0000	2	1.4184	0	0	0	32	22.6950
scaffold_26	105787	48.30	1	152	1.44	0.393	0.294	1.235	332.19	210.50	0.05	0	0.0000	2	1.3158	0	0	0	29	19.0789
scaffold_27	103852	48.38	1	141	1.36	0.507	0.291	1.238	250.61	186.00	0.08	0	0.0000	2	1.4184	0	0	0	18	12.7660
scaffold_28	103731	48.28	1	131	1.26	0.515	0.327	1.079	310.92	200.00	0.12	0	0.0000	1	0.7634	0	0	0	19	14.5038
scaffold_29	103225	45.12	1	149	1.44	0.364	0.270	1.569	384.51	209.00	0.11	0	0.0000	3	2.0134	0	0	0	39	26.1745
scaffold_30	102940	49.73	1	150	1.46	0.431	0.278	1.344	309.14	174.00	0.14	0	0.0000	1	0.6667	0	0	0	14	9.3333
scaffold_31	102558	48.23	1	135	1.32	0.463	0.285	0.607	339.33	202.00	0.07	0	0.0000	0	0.0000	0	0	0	18	13.3333
scaffold_32	101754	50.09	1	152	1.49	0.421	0.279	1.111	314.52	177.50	0.16	0	0.0000	3	1.9737	0	0	0	18	11.8421
scaffold_33	100974	47.94	1	152	1.51	0.408	0.291	0.900	292.76	199.00	0.08	0	0.0000	4	2.6316	0	0	0	41	26.9737
scaffold_34	100922	48.44	1	130	1.29	0.465	0.294	1.203	350.80	169.00	0.09	0	0.0000	0	0.0000	0	0	0	13	10.0000
scaffold_35	100653	45.79	1	144	1.43	0.398	0.279	0.600	333.85	172.50	0.04	0	0.0000	3	2.0833	0	0	0	36	25.0000
scaffold_36	99959	46.90	1	136	1.36	0.436	0.294	1.386	334.28	198.50	0.09	0	0.0000	4	2.9412	0	0	0	35	25.7353
scaffold_37	98117	46.77	1	151	1.54	0.353	0.279	1.127	334.88	212.50	0.07	0	0.0000	4	2.6490	0	0	0	30	19.8675
scaffold_38	97994	47.36	1	141	1.44	0.414	0.291	0.699	335.66	222.00	0.09	0	0.0000	1	0.7092	0	0	0	28	19.8582
scaffold_39	97898	48.05	1	153	1.56	0.389	0.261	1.013	274.16	176.00	0.07	0	0.0000	2	1.3072	0	0	0	26	16.9935
scaffold_40	95024	48.50	1	135	1.42	0.420	0.270	0.709	333.64	175.00	0.09	0	0.0000	4	2.9630	0	0	0	24	17.7778
scaffold_41	93855	48.60	1	131	1.40	0.450	0.330	0.845	325.75	247.50	0.11	0	0.0000	2	1.5267	0	0	0	23	17.5573
scaffold_42	92879	48.00	1	127	1.37	0.471	0.315	1.761	306.33	216.50	0.07	0	0.0000	1	0.7874	0	0	0	17	13.3858
scaffold_43	92574	47.22	1	129	1.39	0.420	0.270	1.263	329.95	186.00	0.07	0	0.0000	5	3.8760	0	0	0	27	20.9302
scaffold_44	92489	48.20	1	133	1.44	0.436	0.285	1.254	298.73	176.00	0.08	0	0.0000	3	2.2556	0	0	0	30	22.5564
scaffold_45	92409	47.92	1	127	1.37	0.425	0.264	0.477	349.32	220.00	0.10	0	0.0000	2	1.5748	0	0	0	26	20.4724
scaffold_46	90927	48.15	1	136	1.50	0.409	0.297	1.194	306.84	220.00	0.09	0	0.0000	3	2.2059	0	0	0	25	18.3824
scaffold_47	90462	48.60	1	112	1.24	0.425	0.285	1.240	411.50	260.00	0.04	0	0.0000	0	0.0000	0	0	0	18	16.0714
scaffold_48	89382	46.57	1	141	1.58	0.356	0.276	0.958	305.69	213.00	0.06	0	0.0000	0	0.0000	0	0	0	28	19.8582
scaffold_49	88639	46.12	1	113	1.27	0.480	0.300	0.527	364.79	211.00	0.11	0	0.0000	0	0.0000	0	0	0	32	28.3186
scaffold_50	88191	47.86	1	124	1.41	0.390	0.273	1.638	358.49	218.00	0.07	0	0.0000	0	0.0000	0	0	0	12	9.6774
scaffold_51	86908	46.04	1	96	1.10	0.540	0.332	1.341	420.05	223.00	0.09	0	0.0000	1	1.0417	0	0	0	22	22.9167
scaffold_52	86272	46.67	1	108	1.25	0.485	0.297	1.077	343.31	198.00	0.05	0	0.0000	1	0.9259	0	0	0	15	13.8889
scaffold_53	85755	45.08	1	130	1.52	0.371	0.272	0.940	341.48	158.00	0.09	0	0.0000	0	0.0000	0	0	0	30	23.0769
scaffold_54	84394	50.75	1	126	1.49	0.413	0.304	0.853	308.64	196.00	0.12	0	0.0000	3	2.3810	0	0	0	16	12.6984
scaffold_55	84203	48.80	1	113	1.34	0.445	0.300	1.690	341.48	184.00	0.08	0	0.0000	2	1.7699	0	0	0	26	23.0088
scaffold_56	83808	46.09	1	114	1.36	0.416	0.300	1.111	373.38	227.00	0.12	0	0.0000	5	4.3860	0	0	0	27	23.6842
scaffold_57	82162	45.00	1	125	1.52	0.380	0.264	0.894	331.24	177.00	0.10	0	0.0000	4	3.2000	0	0	0	32	25.6000
scaffold_58	81931	45.18	1	112	1.37	0.440	0.312	1.113	321.53	182.00	0.06	0	0.0000	3	2.6786	0	0	0	20	17.8571
scaffold_59	81304	47.95	1	109	1.34	0.442	0.273	1.271	341.35	198.50	0.06	0	0.0000	1	0.9174	0	0	0	11	10.0917
scaffold_60	80391	47.88	1	110	1.37	0.414	0.320	1.037	345.80	201.00	0.05	0	0.0000	6	5.4545	0	0	0	25	22.7273
scaffold_61	80116	46.93	1	119	1.49	0.427	0.291	1.833	307.97	155.50	0.13	0	0.0000	0	0.0000	0	0	0	24	20.1681
scaffold_62	79482	48.30	1	127	1.60	0.415	0.291	1.190	268.99	153.00	0.17	0	0.0000	2	1.5748	0	0	0	23	18.1102
scaffold_63	79170	46.81	1	82	1.04	0.587	0.336	0.783	431.74	250.00	0.07	0	0.0000	3	3.6585	0	0	0	15	18.2927
scaffold_64	78635	46.38	1	112	1.42	0.433	0.286	0.965	307.05	224.00	0.11	0	0.0000	1	0.8929	0	0	0	15	13.3929
scaffold_65	78538	46.85	1	92	1.17	0.504	0.326	0.704	365.18	291.00	0.05	0	0.0000	3	3.2609	0	0	0	21	22.8261
scaffold_66	78420	48.74	1	113	1.44	0.447	0.270	1.018	289.07	166.00	0.11	0	0.0000	2	1.7699	0	0	0	14	12.3894
scaffold_67	77977	47.33	1	110	1.41	0.452	0.307	0.719	304.08	219.00	0.10	0	0.0000	2	1.8182	0	0	0	19	17.2727
scaffold_68	76972	47.23	1	108	1.40	0.463	0.273	0.770	286.45	171.00	0.11	5	4.6296	8	7.4074	0	0	0	26	24.0741
scaffold_69	76796	47.02	1	127	1.65	0.366	0.255	1.490	268.03	140.00	0.09	0	0.0000	1	0.7874	0	0	0	17	13.3858
scaffold_70	76786	47.30	1	112	1.46	0.359	0.261	1.074	374.88	243.00	0.08	0	0.0000	1	0.8929	0	0	0	26	23.2143
scaffold_71	76769	47.10	1	94	1.22	0.433	0.288	1.765	419.75	280.00	0.06	0	0.0000	0	0.0000	0	1	0	24	25.5319
scaffold_72	76712	48.05	1	101	1.32	0.458	0.294	1.295	334.09	210.50	0.08	0	0.0000	1	0.9901	0	0	0	21	20.7921
scaffold_73	76078	47.74	1	99	1.30	0.457	0.318	1.475	359.44	201.00	0.10	0	0.0000	2	2.0202	0	0	0	14	14.1414
scaffold_74	75986	45.85	1	105	1.38	0.425	0.300	0.615	331.33	220.00	0.09	0	0.0000	4	3.8095	0	0	0	30	28.5714
scaffold_75	75747	45.18	1	106	1.40	0.379	0.282	0.963	371.73	196.00	0.08	0	0.0000	1	0.9434	0	0	0	22	20.7547
scaffold_76	75661	48.23	1	99	1.31	0.468	0.318	1.357	326.05	207.00	0.06	0	0.0000	2	2.0202	0	0	0	20	20.2020
scaffold_77	74634	47.65	1	116	1.55	0.392	0.283	0.966	300.37	189.50	0.10	0	0.0000	7	6.0345	0	0	0	31	26.7241
scaffold_78	74467	48.55	1	97	1.30	0.449	0.294	1.310	366.15	239.50	0.09	0	0.0000	4	4.1237	0	1	0	9	9.2784
scaffold_79	74271	49.61	1	96	1.29	0.492	0.272	0.959	319.65	206.00	0.11	0	0.0000	2	2.0833	0	0	0	15	15.6250
scaffold_80	74053	48.02	1	111	1.50	0.359	0.210	0.657	362.03	200.50	0.11	0	0.0000	0	0.0000	0	0	0	15	13.5135
scaffold_81	73244	46.14	1	105	1.43	0.400	0.282	0.909	340.03	208.00	0.10	0	0.0000	2	1.9048	0	0	0	26	24.7619
scaffold_82	72075	47.92	1	94	1.30	0.503	0.310	1.043	300.36	125.50	0.07	0	0.0000	3	3.1915	0	0	0	16	17.0213
scaffold_83	72039	47.97	1	93	1.29	0.465	0.285	0.431	371.68	160.00	0.11	0	0.0000	0	0.0000	0	0	0	10	10.7527
scaffold_84	71389	47.41	1	102	1.43	0.426	0.276	1.000	310.40	167.00	0.09	0	0.0000	3	2.9412	0	0	0	16	15.6863
scaffold_85	71128	46.40	1	93	1.31	0.425	0.309	1.514	363.93	216.00	0.05	0	0.0000	1	1.0753	0	0	0	10	10.7527
scaffold_86	70621	45.87	1	110	1.56	0.366	0.261	1.500	317.96	182.00	0.10	0	0.0000	1	0.9091	0	0	0	25	22.7273
scaffold_87	70085	46.89	1	75	1.07	0.547	0.360	0.875	412.17	265.00	0.07	0	0.0000	0	0.0000	0	0	0	13	17.3333
scaffold_88	69965	47.26	1	102	1.46	0.395	0.258	1.833	345.22	201.00	0.11	0	0.0000	1	0.9804	0	0	0	18	17.6471
scaffold_89	69690	45.13	1	96	1.38	0.413	0.301	0.846	356.20	212.00	0.11	0	0.0000	1	1.0417	0	0	0	11	11.4583
scaffold_90	68107	45.93	1	99	1.45	0.353	0.279	0.833	384.99	220.00	0.08	0	0.0000	1	1.0101	0	0	0	26	26.2626
scaffold_91	67484	48.35	1	84	1.24	0.554	0.320	0.292	283.28	145.50	0.08	0	0.0000	0	0.0000	0	0	0	17	20.2381
scaffold_92	66954	46.20	1	101	1.51	0.352	0.270	1.104	359.79	208.00	0.12	0	0.0000	5	4.9505	0	0	0	16	15.8416
scaffold_93	66456	48.29	1	92	1.38	0.387	0.306	0.533	372.72	202.50	0.09	0	0.0000	0	0.0000	0	0	0	18	19.5652
scaffold_94	66229	45.83	1	62	0.94	0.756	0.392	1.696	365.89	223.00	0.13	0	0.0000	1	1.6129	0	0	0	23	37.0968
