ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	46103	54.25	1	50	1.08	0.583	0.370	0.515	356.38	169.50	0.04	0	0.0000	2	4.0000	0	0	0	11	22.0000
scaffold_2	42921	53.21	1	48	1.12	0.598	0.493	1.286	309.05	178.00	0.08	0	0.0000	1	2.0833	0	0	0	8	16.6667
scaffold_3	41216	48.99	1	59	1.43	0.388	0.339	0.844	352.19	233.00	0.05	0	0.0000	0	0.0000	0	0	0	14	23.7288
scaffold_4	37168	47.74	1	47	1.26	0.470	0.315	1.765	347.02	254.00	0.04	0	0.0000	0	0.0000	0	0	0	3	6.3830
scaffold_5	33983	49.90	1	39	1.15	0.560	0.405	1.438	349.77	163.00	0.08	0	0.0000	1	2.5641	0	0	0	11	28.2051
scaffold_6	33935	46.44	1	31	0.91	0.730	0.306	4.167	424.96	239.00	0.13	0	0.0000	2	6.4516	0	0	0	10	32.2581
scaffold_7	33778	53.51	1	35	1.04	0.728	0.339	2.500	254.61	137.00	0.06	0	0.0000	0	0.0000	0	0	0	8	22.8571
scaffold_8	32967	52.22	1	43	1.30	0.504	0.309	0.870	312.43	150.00	0.14	0	0.0000	3	6.9767	0	0	0	13	30.2326
scaffold_9	31621	52.26	1	34	1.08	0.608	0.412	1.000	357.61	161.00	0.09	0	0.0000	0	0.0000	0	0	0	7	20.5882
scaffold_10	31477	45.72	1	25	0.79	0.741	0.345	1.083	533.83	312.00	0.04	0	0.0000	0	0.0000	0	0	0	6	24.0000
scaffold_11	31413	53.26	1	31	0.99	0.581	0.465	2.875	500.41	293.00	0.13	0	0.0000	2	6.4516	0	0	0	12	38.7097
scaffold_12	31346	51.99	1	35	1.12	0.602	0.477	2.182	332.61	266.50	0.20	0	0.0000	0	0.0000	0	0	0	12	34.2857
scaffold_13	31245	51.61	1	38	1.22	0.468	0.395	0.652	400.26	172.50	0.11	0	0.0000	0	0.0000	0	0	0	7	18.4211
scaffold_14	30818	51.51	1	39	1.27	0.453	0.369	0.773	403.55	233.00	0.13	0	0.0000	0	0.0000	0	0	0	11	28.2051
scaffold_15	29777	49.61	1	46	1.54	0.334	0.267	0.643	387.39	181.00	0.13	0	0.0000	1	2.1739	0	0	0	5	10.8696
scaffold_16	29228	53.43	1	40	1.37	0.456	0.408	0.739	304.08	152.00	0.07	0	0.0000	3	7.5000	0	0	0	9	22.5000
scaffold_17	29106	52.03	1	37	1.27	0.593	0.354	2.083	255.28	136.00	0.14	0	0.0000	0	0.0000	0	0	0	13	35.1351
scaffold_18	28858	56.22	1	26	0.90	0.698	0.474	0.625	382.64	66.00	0.04	0	0.0000	1	3.8462	0	0	0	5	19.2308
scaffold_19	28044	52.16	1	40	1.43	0.412	0.342	1.105	315.71	140.00	0.12	0	0.0000	0	0.0000	0	0	0	10	25.0000
scaffold_20	27813	47.72	1	35	1.26	0.535	0.378	0.842	348.67	186.00	0.17	0	0.0000	2	5.7143	0	0	0	8	22.8571
scaffold_21	27610	54.87	1	36	1.30	0.527	0.405	0.800	282.10	200.00	0.11	0	0.0000	0	0.0000	0	0	0	14	38.8889
scaffold_22	27302	56.93	1	38	1.39	0.575	0.406	0.520	187.00	128.00	0.16	0	0.0000	1	2.6316	0	0	0	8	21.0526
scaffold_23	26981	59.05	1	36	1.33	0.599	0.358	0.636	175.94	121.00	0.06	0	0.0000	3	8.3333	0	0	0	8	22.2222
scaffold_24	25919	51.00	1	29	1.12	0.409	0.303	0.381	504.75	320.50	0.03	0	0.0000	0	0.0000	0	0	0	6	20.6897
scaffold_25	25654	49.04	1	22	0.86	1.013	0.597	0.158	151.00	107.00	0.05	0	0.0000	0	0.0000	0	0	0	1	4.5455
scaffold_26	25495	54.00	1	34	1.33	0.455	0.320	1.615	303.90	196.00	0.09	0	0.0000	0	0.0000	0	0	0	6	17.6471
scaffold_27	25442	53.65	1	24	0.94	0.643	0.464	1.400	509.55	294.50	0.12	0	0.0000	0	0.0000	0	0	0	5	20.8333
scaffold_28	25432	54.10	1	30	1.18	0.650	0.464	0.500	274.50	278.00	0.27	0	0.0000	3	10.0000	0	0	0	8	26.6667
scaffold_29	25071	52.67	1	22	0.88	0.920	0.555	0.294	258.89	155.00	0.14	0	0.0000	0	0.0000	0	0	0	5	22.7273
scaffold_30	24707	51.57	1	31	1.25	0.464	0.273	1.818	339.96	209.00	0.13	0	0.0000	2	6.4516	0	0	0	10	32.2581
scaffold_31	24105	55.20	1	37	1.53	0.459	0.312	0.850	200.27	193.00	0.05	0	0.0000	0	0.0000	0	0	0	9	24.3243
scaffold_32	24018	53.91	1	31	1.29	0.520	0.384	1.214	276.34	134.00	0.03	0	0.0000	0	0.0000	0	0	0	9	29.0323
scaffold_33	24017	55.95	1	32	1.33	0.507	0.333	0.524	287.30	131.00	0.12	0	0.0000	2	6.2500	0	0	0	10	31.2500
scaffold_34	23593	54.33	1	18	0.76	1.010	0.661	2.600	367.80	104.00	0.17	0	0.0000	0	0.0000	0	0	0	6	33.3333
scaffold_35	23462	53.15	1	11	0.47	1.076	0.930	1.200	911.27	882.00	0.00	0	0.0000	0	0.0000	0	0	0	3	27.2727
scaffold_36	23403	48.24	1	35	1.50	0.391	0.303	0.667	331.17	136.00	0.11	0	0.0000	3	8.5714	0	0	0	10	28.5714
scaffold_37	23325	58.16	1	34	1.46	0.484	0.306	1.429	236.90	126.00	0.09	0	0.0000	0	0.0000	0	0	0	5	14.7059
scaffold_38	23251	48.03	1	20	0.86	0.508	0.306	0.538	780.38	248.50	0.15	0	0.0000	0	0.0000	0	0	0	4	20.0000
scaffold_39	23208	58.19	1	22	0.95	0.812	0.465	1.200	269.30	115.50	0.09	0	0.0000	1	4.5455	0	0	0	12	54.5455
scaffold_40	23117	51.94	1	31	1.34	0.356	0.258	0.550	390.10	243.00	0.03	0	0.0000	0	0.0000	0	0	0	6	19.3548
scaffold_41	23092	46.25	1	22	0.95	0.863	0.389	2.143	212.39	107.50	0.18	0	0.0000	0	0.0000	0	0	0	9	40.9091
scaffold_42	23059	55.76	1	25	1.08	0.733	0.351	1.273	200.57	129.00	0.08	0	0.0000	2	8.0000	0	0	0	7	28.0000
