ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	625471	38.12	1	744	1.19	0.566	0.447	1.078	298.45	165.50	0.06	6	0.8065	39	5.2419	0	0	0	344	46.2366
scaffold_2	319234	37.92	1	361	1.13	0.623	0.477	0.900	290.48	168.00	0.08	0	0.0000	24	6.6482	0	0	0	182	50.4155
scaffold_3	260340	38.22	1	297	1.14	0.601	0.456	0.892	310.44	175.00	0.09	0	0.0000	22	7.4074	0	0	0	134	45.1178
scaffold_4	246557	38.13	1	300	1.22	0.559	0.461	1.143	293.04	163.00	0.08	0	0.0000	25	8.3333	0	0	0	130	43.3333
scaffold_5	232854	38.38	1	265	1.14	0.590	0.411	0.934	327.22	181.00	0.10	0	0.0000	15	5.6604	0	0	0	106	40.0000
scaffold_6	226952	38.52	1	266	1.17	0.589	0.481	0.785	290.76	182.00	0.08	0	0.0000	16	6.0150	0	0	0	112	42.1053
scaffold_7	223460	38.51	1	272	1.22	0.578	0.453	1.142	273.81	149.00	0.11	0	0.0000	12	4.4118	0	0	0	120	44.1176
scaffold_8	214835	38.19	1	258	1.20	0.576	0.486	1.048	287.63	167.00	0.08	0	0.0000	21	8.1395	0	0	0	118	45.7364
scaffold_9	210710	38.48	1	264	1.25	0.539	0.399	0.784	276.58	167.50	0.06	0	0.0000	24	9.0909	0	0	0	131	49.6212
scaffold_10	205686	38.43	1	263	1.28	0.555	0.426	0.906	256.95	142.00	0.09	0	0.0000	26	9.8859	0	0	0	121	46.0076
scaffold_11	200731	37.67	1	235	1.17	0.585	0.438	0.703	291.71	169.00	0.06	0	0.0000	19	8.0851	0	0	0	112	47.6596
scaffold_12	190917	38.44	1	247	1.29	0.548	0.447	0.976	247.72	130.00	0.09	0	0.0000	10	4.0486	0	0	0	117	47.3684
scaffold_13	185564	37.35	1	204	1.10	0.668	0.453	0.645	281.76	155.00	0.13	1	0.4902	11	5.3922	0	0	0	57	27.9412
scaffold_14	181743	38.03	1	194	1.07	0.587	0.426	0.980	384.06	252.50	0.08	0	0.0000	12	6.1856	0	0	0	78	40.2062
scaffold_15	178752	38.03	1	219	1.23	0.528	0.408	0.973	325.44	202.00	0.10	0	0.0000	17	7.7626	0	0	0	115	52.5114
scaffold_16	164512	38.64	1	171	1.04	0.668	0.468	0.660	323.91	200.00	0.08	0	0.0000	8	4.6784	0	0	0	82	47.9532
scaffold_17	160644	38.12	1	165	1.03	0.628	0.486	0.854	371.95	232.00	0.06	0	0.0000	10	6.0606	0	0	0	65	39.3939
scaffold_18	160604	37.83	1	176	1.10	0.565	0.430	0.760	370.22	191.00	0.05	0	0.0000	18	10.2273	0	0	0	68	38.6364
scaffold_19	160211	38.28	1	194	1.21	0.548	0.436	1.337	305.92	172.00	0.07	0	0.0000	20	10.3093	0	0	0	115	59.2784
scaffold_20	155237	38.21	1	151	0.97	0.689	0.534	0.798	374.09	224.50	0.09	1	0.6623	9	5.9603	0	0	0	60	39.7351
scaffold_21	154411	38.17	1	170	1.10	0.610	0.490	1.024	319.26	189.00	0.08	0	0.0000	11	6.4706	0	0	0	88	51.7647
scaffold_22	152512	38.01	1	161	1.06	0.623	0.453	0.872	339.57	189.00	0.04	0	0.0000	4	2.4845	0	0	0	79	49.0683
scaffold_23	150596	37.68	1	171	1.14	0.577	0.393	1.085	334.63	190.50	0.08	0	0.0000	1	0.5848	0	0	0	69	40.3509
scaffold_24	150453	38.02	1	180	1.20	0.534	0.401	0.978	324.09	175.00	0.06	0	0.0000	6	3.3333	0	0	0	87	48.3333
scaffold_25	149683	38.05	1	169	1.13	0.634	0.519	0.965	281.31	186.00	0.09	4	2.3669	18	10.6509	0	0	0	87	51.4793
scaffold_26	137813	38.34	1	148	1.07	0.617	0.426	0.644	337.44	173.00	0.06	0	0.0000	8	5.4054	0	0	0	76	51.3514
scaffold_27	137097	38.79	1	165	1.20	0.533	0.447	0.813	315.71	152.00	0.05	0	0.0000	9	5.4545	0	0	0	66	40.0000
scaffold_28	135818	37.96	1	164	1.21	0.574	0.401	1.377	286.53	176.50	0.08	0	0.0000	10	6.0976	0	0	0	58	35.3659
scaffold_29	133492	38.17	1	156	1.17	0.588	0.472	0.660	282.14	169.00	0.06	0	0.0000	8	5.1282	0	0	0	64	41.0256
scaffold_30	132353	38.23	1	152	1.15	0.595	0.429	0.924	302.96	178.50	0.08	0	0.0000	15	9.8684	0	0	0	64	42.1053
scaffold_31	127229	37.87	1	158	1.24	0.537	0.423	1.079	305.42	193.00	0.10	0	0.0000	10	6.3291	0	0	0	67	42.4051
scaffold_32	122166	38.19	1	131	1.07	0.669	0.501	1.259	286.81	168.50	0.08	0	0.0000	13	9.9237	0	0	0	61	46.5649
scaffold_33	122073	38.29	1	131	1.07	0.640	0.405	1.113	325.17	179.00	0.10	2	1.5267	14	10.6870	0	0	0	41	31.2977
scaffold_34	116125	38.14	1	126	1.09	0.635	0.456	0.465	320.39	162.00	0.09	0	0.0000	4	3.1746	0	0	0	49	38.8889
scaffold_35	115867	37.68	1	150	1.29	0.541	0.417	1.174	263.44	169.50	0.10	0	0.0000	8	5.3333	0	0	0	67	44.6667
scaffold_36	113720	37.68	1	131	1.15	0.556	0.423	0.955	346.12	150.00	0.08	0	0.0000	6	4.5802	0	0	0	51	38.9313
scaffold_37	113249	36.95	1	110	0.97	0.703	0.444	0.803	343.25	135.00	0.05	0	0.0000	8	7.2727	0	0	0	40	36.3636
scaffold_38	112756	38.47	1	114	1.01	0.586	0.493	0.869	440.82	199.00	0.08	0	0.0000	17	14.9123	0	0	0	62	54.3860
