ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	188121	38.23	1	176	0.94	0.974	0.734	0.872	104.99	80.00	0.06	0	0.0000	16	9.0909	0	0	0	133	75.5682
scaffold_2	103941	40.59	1	91	0.88	1.034	0.927	0.717	128.54	78.00	0.08	0	0.0000	13	14.2857	0	0	0	72	79.1209
scaffold_3	103211	39.48	1	87	0.84	1.060	0.867	1.636	149.80	107.00	0.11	0	0.0000	6	6.8966	0	0	0	66	75.8621
scaffold_4	103150	49.05	1	127	1.23	0.486	0.399	1.082	353.69	200.00	0.03	0	0.0000	5	3.9370	0	0	0	27	21.2598
scaffold_5	87901	39.48	1	72	0.82	1.124	0.984	0.565	105.82	69.00	0.08	0	0.0000	2	2.7778	0	0	0	61	84.7222
scaffold_6	86137	39.95	1	75	0.87	1.005	0.837	0.630	128.97	89.50	0.12	0	0.0000	13	17.3333	0	0	0	62	82.6667
scaffold_7	77933	36.09	1	76	0.98	0.886	0.589	0.246	149.65	116.50	0.05	0	0.0000	10	13.1579	0	0	0	46	60.5263
scaffold_8	76508	37.85	1	74	0.97	0.945	0.754	1.114	105.66	64.00	0.09	0	0.0000	2	2.7027	0	0	0	57	77.0270
scaffold_9	73649	37.69	1	59	0.80	1.170	0.906	0.475	87.43	62.50	0.08	0	0.0000	9	15.2542	0	0	0	47	79.6610
scaffold_10	67223	39.49	1	51	0.76	1.147	0.957	0.457	188.72	132.00	0.06	0	0.0000	4	7.8431	0	0	0	36	70.5882
scaffold_11	65952	39.57	1	58	0.88	1.083	0.893	0.706	66.88	47.00	0.05	0	0.0000	7	12.0690	0	0	0	43	74.1379
scaffold_12	58925	40.59	1	58	0.98	0.901	0.623	0.450	144.02	83.00	0.17	0	0.0000	3	5.1724	0	0	0	35	60.3448
scaffold_13	56469	38.70	1	45	0.80	1.139	0.654	0.552	121.25	97.50	0.02	2	4.4444	6	13.3333	0	0	0	35	77.7778
scaffold_14	54957	37.97	1	59	1.07	0.832	0.639	1.269	104.30	58.50	0.00	0	0.0000	6	10.1695	0	0	0	43	72.8814
scaffold_15	53120	39.75	1	46	0.87	1.027	0.717	0.840	147.46	84.00	0.11	0	0.0000	0	0.0000	0	0	0	37	80.4348
scaffold_16	52498	38.20	1	38	0.72	1.278	1.170	5.333	102.11	70.50	0.05	0	0.0000	2	5.2632	0	0	0	35	92.1053
scaffold_17	52246	41.66	1	52	1.00	0.883	0.647	0.333	138.70	67.00	0.08	0	0.0000	4	7.6923	0	0	0	30	57.6923
scaffold_18	52126	41.18	1	47	0.90	0.974	0.954	1.136	118.50	98.00	0.02	0	0.0000	4	8.5106	0	0	0	32	68.0851
scaffold_19	51059	38.65	1	35	0.69	1.337	0.987	2.182	135.28	121.50	0.03	0	0.0000	1	2.8571	0	0	0	27	77.1429
scaffold_20	48757	36.50	1	46	0.94	0.988	0.877	4.750	80.21	50.00	0.07	0	0.0000	8	17.3913	0	0	0	41	89.1304
scaffold_21	48638	40.94	1	52	1.07	0.787	0.657	1.600	176.51	104.00	0.10	0	0.0000	4	7.6923	0	0	0	30	57.6923
scaffold_22	48535	34.34	1	37	0.76	0.806	0.333	1.056	537.63	318.00	0.03	0	0.0000	1	2.7027	0	0	0	11	29.7297
scaffold_23	48029	40.43	1	14	0.29	3.378	2.120	NA	54.07	46.00	0.00	0	0.0000	0	0.0000	0	0	0	13	92.8571
scaffold_24	46094	39.59	1	50	1.08	0.726	0.647	1.000	208.66	131.00	0.04	0	0.0000	7	14.0000	0	0	0	36	72.0000
scaffold_25	45756	37.75	1	44	0.96	0.933	0.762	0.913	107.07	71.50	0.02	0	0.0000	4	9.0909	0	0	0	38	86.3636
scaffold_26	45283	35.51	1	32	0.71	1.339	0.711	1.909	91.00	46.00	0.12	0	0.0000	5	15.6250	0	0	0	17	53.1250
scaffold_27	39136	38.33	1	39	1.00	0.928	0.801	1.053	95.47	68.00	0.10	0	0.0000	2	5.1282	0	0	0	35	89.7436
scaffold_28	39071	41.35	1	33	0.84	1.101	0.855	0.941	94.60	71.00	0.09	0	0.0000	4	12.1212	0	0	0	28	84.8485
scaffold_29	38846	40.04	1	31	0.80	1.122	0.903	0.348	144.07	102.00	0.03	0	0.0000	2	6.4516	0	0	0	21	67.7419
scaffold_30	38181	37.29	1	38	1.00	0.802	0.706	1.375	216.92	107.00	0.00	0	0.0000	4	10.5263	0	0	0	29	76.3158
scaffold_31	38132	37.64	1	37	0.97	0.970	0.783	0.682	78.68	52.00	0.08	0	0.0000	4	10.8108	0	0	0	30	81.0811
scaffold_32	37376	39.57	1	36	0.96	0.891	0.649	2.600	153.94	84.00	0.03	0	0.0000	5	13.8889	0	0	0	29	80.5556
scaffold_33	36666	38.23	1	36	0.98	0.953	0.963	4.143	79.55	62.00	0.19	0	0.0000	8	22.2222	0	0	0	26	72.2222
scaffold_34	36004	39.89	1	45	1.25	0.717	0.669	2.214	102.74	74.00	0.16	0	0.0000	4	8.8889	0	0	0	28	62.2222
scaffold_35	35774	35.21	1	11	0.31	2.476	2.571	0.222	778.00	4.00	0.00	0	0.0000	0	0.0000	0	0	0	7	63.6364
scaffold_36	35197	33.73	1	32	0.91	0.436	0.309	0.524	700.87	553.00	0.03	0	0.0000	0	0.0000	0	0	0	15	46.8750
scaffold_37	33745	39.64	1	30	0.89	1.022	0.821	1.727	118.00	30.00	0.10	0	0.0000	2	6.6667	0	0	0	21	70.0000
scaffold_38	33701	33.19	1	30	0.89	0.550	0.301	0.765	596.41	384.00	0.03	0	0.0000	0	0.0000	0	0	0	13	43.3333
scaffold_39	33554	40.43	1	27	0.80	1.126	1.188	2.000	129.24	54.00	0.00	0	0.0000	5	18.5185	0	0	0	22	81.4815
scaffold_40	33376	31.14	1	30	0.90	0.399	0.310	0.765	697.53	495.50	0.00	0	0.0000	1	3.3333	0	0	0	11	36.6667
scaffold_41	33146	40.14	1	28	0.84	1.103	1.005	1.545	99.29	54.00	0.14	0	0.0000	4	14.2857	0	0	0	24	85.7143
scaffold_42	31739	39.54	1	30	0.95	0.903	0.837	1.500	184.54	52.50	0.13	0	0.0000	1	3.3333	0	0	0	24	80.0000
scaffold_43	31247	40.62	1	36	1.15	0.754	0.516	1.400	135.31	25.00	0.06	1	2.7778	2	5.5556	0	0	0	34	94.4444
scaffold_44	30963	32.09	1	27	0.87	0.425	0.276	0.688	754.88	397.00	0.04	0	0.0000	0	0.0000	0	0	0	5	18.5185
scaffold_45	30881	37.31	1	31	1.00	0.883	0.768	2.875	133.15	66.00	0.10	0	0.0000	6	19.3548	0	0	0	22	70.9677
scaffold_46	30109	38.00	1	33	1.10	0.811	0.669	0.737	106.91	56.00	0.03	0	0.0000	3	9.0909	0	0	0	28	84.8485
scaffold_47	30027	32.60	1	21	0.70	0.597	0.333	0.750	743.62	421.00	0.00	0	0.0000	1	4.7619	0	0	0	2	9.5238
scaffold_48	29816	34.76	1	15	0.50	1.307	0.273	1.143	682.80	308.00	0.00	0	0.0000	0	0.0000	0	0	0	3	20.0000
scaffold_49	29751	47.27	1	37	1.24	0.481	0.288	0.609	380.00	292.50	0.11	0	0.0000	0	0.0000	0	0	0	6	16.2162
scaffold_50	29359	37.57	1	31	1.06	0.848	0.642	0.632	107.93	66.00	0.03	0	0.0000	0	0.0000	0	0	0	25	80.6452
scaffold_51	29196	39.88	1	28	0.96	0.943	0.600	1.333	115.58	95.00	0.14	0	0.0000	2	7.1429	0	0	0	19	67.8571
scaffold_52	28988	37.25	1	29	1.00	0.915	0.660	1.636	104.28	46.00	0.14	0	0.0000	4	13.7931	0	0	0	24	82.7586
scaffold_53	28909	30.07	1	20	0.69	0.375	0.271	2.333	1057.45	507.50	0.00	0	0.0000	1	5.0000	0	0	0	5	25.0000
scaffold_54	28341	32.43	1	24	0.85	0.587	0.312	1.182	529.22	265.00	0.04	0	0.0000	2	8.3333	0	0	0	6	25.0000
scaffold_55	28229	37.73	1	22	0.78	1.211	0.913	0.833	73.77	42.00	0.00	0	0.0000	3	13.6364	0	0	0	16	72.7273
scaffold_56	27927	33.37	1	15	0.54	0.647	0.303	1.143	1170.93	1034.00	0.00	0	0.0000	0	0.0000	0	0	0	3	20.0000
scaffold_57	27475	33.63	1	25	0.91	0.564	0.291	1.273	560.00	347.00	0.04	0	0.0000	0	0.0000	0	0	0	5	20.0000
scaffold_58	27261	33.49	1	20	0.73	1.098	0.255	0.429	244.40	155.50	0.00	0	0.0000	0	0.0000	0	0	0	9	45.0000
scaffold_59	26379	31.21	1	28	1.06	0.361	0.201	0.750	593.59	253.00	0.00	0	0.0000	1	3.5714	0	0	0	1	3.5714
scaffold_60	26269	32.95	1	21	0.80	0.390	0.291	0.500	908.40	566.50	0.05	0	0.0000	0	0.0000	0	0	0	3	14.2857
scaffold_61	26067	39.94	1	22	0.84	1.004	0.606	0.571	195.26	108.00	0.14	0	0.0000	1	4.5455	0	0	0	13	59.0909
scaffold_62	25601	38.85	1	29	1.13	0.803	0.666	0.933	89.00	70.00	0.07	0	0.0000	1	3.4483	0	0	0	20	68.9655
scaffold_63	24502	36.98	1	24	0.98	0.902	0.753	0.714	127.17	73.00	0.04	0	0.0000	5	20.8333	0	0	0	20	83.3333
scaffold_64	24470	34.11	1	24	0.98	0.435	0.246	1.400	614.65	413.00	0.04	0	0.0000	0	0.0000	0	0	0	3	12.5000
scaffold_65	24289	50.31	1	26	1.07	0.488	0.344	1.000	435.00	264.00	0.00	0	0.0000	0	0.0000	0	0	0	6	23.0769
scaffold_66	24287	39.28	1	16	0.66	1.347	0.879	2.200	184.93	109.00	0.06	0	0.0000	1	6.2500	0	0	0	13	81.2500
scaffold_67	24230	32.82	1	25	1.03	0.456	0.273	0.667	551.17	419.00	0.08	0	0.0000	0	0.0000	0	0	0	3	12.0000
scaffold_68	24103	32.10	1	19	0.79	0.518	0.423	0.727	744.00	456.00	0.05	0	0.0000	0	0.0000	0	0	0	4	21.0526
scaffold_69	23833	39.99	1	24	1.01	0.921	0.744	1.400	91.70	66.00	0.12	0	0.0000	4	16.6667	0	0	0	19	79.1667
scaffold_70	23831	30.64	1	18	0.76	0.425	0.294	1.571	940.18	609.00	0.00	0	0.0000	0	0.0000	0	0	0	4	22.2222
scaffold_71	23709	29.70	1	15	0.63	0.365	0.243	1.143	1281.79	615.50	0.00	0	0.0000	0	0.0000	0	0	0	2	13.3333
scaffold_72	23552	34.91	1	19	0.81	0.555	0.387	0.462	736.76	380.00	0.11	0	0.0000	0	0.0000	0	0	0	10	52.6316
scaffold_73	23508	33.72	1	19	0.81	0.530	0.369	1.714	749.89	377.00	0.00	0	0.0000	0	0.0000	0	0	0	7	36.8421
scaffold_74	23446	37.55	1	18	0.77	1.190	0.931	17.000	123.40	64.00	0.11	0	0.0000	6	33.3333	0	0	0	13	72.2222
scaffold_75	23350	30.26	1	18	0.77	0.442	0.312	0.500	838.39	541.50	0.00	0	0.0000	1	5.5556	0	0	0	8	44.4444
scaffold_76	23160	37.49	1	25	1.08	0.888	0.912	NA	63.50	32.00	0.28	0	0.0000	2	8.0000	0	0	0	18	72.0000
scaffold_77	23096	33.71	1	19	0.82	0.561	0.423	0.727	689.67	557.50	0.05	0	0.0000	1	5.2632	0	0	0	6	31.5789
scaffold_78	22973	37.41	1	22	0.96	0.940	0.877	0.375	130.22	83.50	0.14	0	0.0000	2	9.0909	0	0	0	16	72.7273
scaffold_79	22910	39.69	1	17	0.74	1.120	0.714	2.400	234.53	127.00	0.12	0	0.0000	1	5.8824	0	0	0	8	47.0588
scaffold_80	22745	32.39	1	25	1.10	0.353	0.234	0.250	493.84	173.00	0.00	0	0.0000	0	0.0000	0	0	0	10	40.0000
scaffold_81	22489	36.08	1	32	1.42	0.284	0.234	1.462	395.78	248.50	0.00	0	0.0000	1	3.1250	0	0	0	5	15.6250
scaffold_82	22430	31.61	1	12	0.53	0.423	0.254	0.714	1439.00	1263.00	0.00	0	0.0000	0	0.0000	0	0	0	1	8.3333
scaffold_83	22384	32.94	1	20	0.89	0.472	0.304	1.857	623.10	322.50	0.00	0	0.0000	0	0.0000	0	0	0	3	15.0000
scaffold_84	22381	29.15	1	17	0.76	0.398	0.252	1.833	920.00	676.00	0.00	0	0.0000	1	5.8824	0	0	0	4	23.5294
scaffold_85	22317	30.69	1	16	0.72	0.508	0.375	1.000	794.94	544.50	0.00	0	0.0000	0	0.0000	0	0	0	5	31.2500
