ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	233201	48.67	1	296	1.27	0.497	0.354	0.862	333.80	205.00	0.11	0	0.0000	9	3.0405	0	0	0	65	21.9595
scaffold_2	230895	48.42	1	320	1.39	0.494	0.349	0.675	263.80	155.50	0.10	0	0.0000	11	3.4375	0	0	0	80	25.0000
scaffold_3	225637	48.58	1	332	1.47	0.446	0.336	1.128	272.08	192.00	0.09	0	0.0000	3	0.9036	0	0	0	80	24.0964
scaffold_4	222039	48.62	1	277	1.25	0.570	0.408	1.022	280.43	186.00	0.12	0	0.0000	5	1.8051	0	0	0	96	34.6570
scaffold_5	213965	48.54	1	288	1.35	0.512	0.398	0.895	269.19	165.00	0.09	0	0.0000	6	2.0833	0	0	0	78	27.0833
scaffold_6	186621	48.33	1	257	1.38	0.485	0.375	0.849	286.06	190.00	0.09	0	0.0000	6	2.3346	0	0	0	56	21.7899
scaffold_7	183568	47.94	1	227	1.24	0.577	0.444	0.787	275.74	147.00	0.13	0	0.0000	7	3.0837	0	0	0	72	31.7181
scaffold_8	182897	48.44	1	234	1.28	0.542	0.370	0.786	288.23	183.00	0.12	0	0.0000	16	6.8376	0	0	0	50	21.3675
scaffold_9	173348	48.35	1	240	1.38	0.486	0.372	0.920	267.01	142.00	0.07	0	0.0000	5	2.0833	0	0	0	58	24.1667
scaffold_10	170744	47.92	1	235	1.38	0.487	0.354	0.767	293.20	198.50	0.13	2	0.8511	7	2.9787	0	0	0	63	26.8085
scaffold_11	167748	48.43	1	216	1.29	0.526	0.399	1.097	295.89	215.00	0.11	0	0.0000	6	2.7778	0	0	0	65	30.0926
scaffold_12	159074	48.32	1	203	1.28	0.502	0.390	1.010	333.64	195.00	0.11	0	0.0000	4	1.9704	0	0	0	41	20.1970
scaffold_13	150085	47.18	1	213	1.42	0.452	0.342	0.704	303.64	188.00	0.13	0	0.0000	0	0.0000	0	0	0	56	26.2911
scaffold_14	148940	48.19	1	198	1.33	0.489	0.336	1.041	308.18	204.00	0.08	0	0.0000	6	3.0303	0	0	0	39	19.6970
scaffold_15	147581	47.79	1	194	1.31	0.461	0.336	0.672	342.29	177.00	0.10	0	0.0000	5	2.5773	0	1	0	51	26.2887
scaffold_16	144857	47.94	1	192	1.33	0.469	0.367	0.745	329.19	193.00	0.10	0	0.0000	4	2.0833	0	0	0	37	19.2708
scaffold_17	139397	49.05	1	178	1.28	0.562	0.414	1.070	253.94	155.00	0.08	0	0.0000	2	1.1236	0	0	0	36	20.2247
scaffold_18	136678	49.10	1	173	1.27	0.514	0.378	0.840	302.38	189.50	0.09	0	0.0000	14	8.0925	0	0	0	54	31.2139
scaffold_19	136338	47.64	1	191	1.40	0.462	0.339	0.873	295.40	189.00	0.10	0	0.0000	5	2.6178	0	0	0	46	24.0838
scaffold_20	133244	48.15	1	161	1.21	0.556	0.399	0.533	317.91	223.00	0.09	0	0.0000	6	3.7267	0	0	0	39	24.2236
scaffold_21	130728	48.03	1	165	1.26	0.513	0.378	1.463	320.89	212.50	0.10	0	0.0000	2	1.2121	0	0	0	45	27.2727
scaffold_22	128735	47.74	1	166	1.29	0.520	0.380	1.338	285.83	152.00	0.07	0	0.0000	5	3.0120	0	1	0	33	19.8795
scaffold_23	128036	48.20	1	165	1.29	0.497	0.330	1.230	310.45	226.00	0.08	0	0.0000	2	1.2121	0	0	0	36	21.8182
scaffold_24	123230	48.29	1	183	1.49	0.447	0.321	0.679	268.56	172.00	0.10	0	0.0000	2	1.0929	0	0	0	50	27.3224
scaffold_25	118525	47.65	1	152	1.28	0.550	0.381	1.576	272.88	168.50	0.11	0	0.0000	2	1.3158	0	0	0	39	25.6579
scaffold_26	111382	48.40	1	126	1.13	0.581	0.375	0.853	342.14	201.00	0.06	0	0.0000	10	7.9365	0	0	0	27	21.4286
scaffold_27	110846	47.15	1	155	1.40	0.484	0.333	0.890	287.53	216.00	0.12	0	0.0000	0	0.0000	0	0	0	36	23.2258
scaffold_28	108897	48.51	1	150	1.38	0.485	0.381	1.308	277.15	163.00	0.09	0	0.0000	9	6.0000	0	0	0	41	27.3333
scaffold_29	107103	47.35	1	151	1.41	0.447	0.330	0.987	306.54	192.50	0.08	0	0.0000	6	3.9735	0	0	0	33	21.8543
scaffold_30	106993	47.93	1	145	1.36	0.479	0.348	1.101	298.12	184.00	0.08	0	0.0000	4	2.7586	0	0	0	44	30.3448
scaffold_31	106679	48.50	1	148	1.39	0.479	0.378	0.947	268.84	135.00	0.07	0	0.0000	9	6.0811	0	0	0	44	29.7297
scaffold_32	101272	47.24	1	128	1.26	0.544	0.370	2.122	292.68	198.00	0.09	0	0.0000	2	1.5625	0	0	0	31	24.2188
scaffold_33	100902	47.35	1	127	1.26	0.536	0.378	0.740	305.71	202.50	0.09	0	0.0000	4	3.1496	0	0	0	38	29.9213
scaffold_34	100605	47.78	1	133	1.32	0.460	0.327	0.705	354.23	193.00	0.11	0	0.0000	1	0.7519	0	0	0	27	20.3008
scaffold_35	99189	48.41	1	117	1.18	0.558	0.375	1.786	332.23	234.00	0.08	0	0.0000	2	1.7094	0	0	0	25	21.3675
scaffold_36	99073	48.36	1	126	1.27	0.538	0.373	1.032	290.31	151.50	0.10	0	0.0000	3	2.3810	0	0	0	22	17.4603
scaffold_37	98884	47.55	1	140	1.42	0.437	0.315	2.111	334.44	190.50	0.15	0	0.0000	2	1.4286	0	0	0	32	22.8571
scaffold_38	98219	47.70	1	138	1.41	0.491	0.366	0.944	268.80	174.00	0.09	0	0.0000	3	2.1739	0	0	0	31	22.4638
scaffold_39	98077	47.39	1	139	1.42	0.446	0.306	1.206	308.41	177.00	0.11	3	2.1583	8	5.7554	0	0	0	29	20.8633
scaffold_40	97996	48.74	1	125	1.28	0.561	0.405	1.049	251.12	156.00	0.06	0	0.0000	4	3.2000	0	0	0	41	32.8000
scaffold_41	97837	48.35	1	144	1.47	0.437	0.338	0.778	278.21	164.50	0.10	0	0.0000	1	0.6944	0	0	0	28	19.4444
scaffold_42	97543	49.11	1	137	1.40	0.474	0.348	1.015	264.67	151.00	0.08	0	0.0000	5	3.6496	0	0	0	35	25.5474
scaffold_43	97459	47.97	1	127	1.30	0.484	0.351	0.608	326.26	205.00	0.09	0	0.0000	0	0.0000	0	0	0	36	28.3465
scaffold_44	97111	48.07	1	130	1.34	0.445	0.346	1.063	337.01	193.00	0.08	0	0.0000	2	1.5385	0	1	0	33	25.3846
scaffold_45	97070	48.48	1	130	1.34	0.500	0.396	1.453	277.61	134.50	0.08	0	0.0000	3	2.3077	0	0	0	26	20.0000
scaffold_46	96779	48.36	1	116	1.20	0.525	0.341	1.000	347.23	171.00	0.09	0	0.0000	2	1.7241	0	0	0	33	28.4483
scaffold_47	96570	48.35	1	133	1.38	0.434	0.318	0.662	335.52	290.00	0.11	0	0.0000	3	2.2556	0	0	0	32	24.0602
scaffold_48	95520	47.18	1	116	1.21	0.540	0.396	0.933	318.21	193.00	0.09	0	0.0000	2	1.7241	0	0	0	24	20.6897
scaffold_49	94153	48.01	1	132	1.40	0.475	0.323	1.357	281.95	137.50	0.12	0	0.0000	4	3.0303	0	0	0	24	18.1818
scaffold_50	93552	48.42	1	113	1.21	0.532	0.399	1.404	321.36	244.00	0.08	0	0.0000	3	2.6549	0	0	0	30	26.5487
scaffold_51	93494	47.99	1	125	1.34	0.483	0.375	0.761	325.96	179.50	0.15	0	0.0000	1	0.8000	0	0	0	28	22.4000
scaffold_52	93413	48.32	1	113	1.21	0.534	0.462	1.132	343.61	234.50	0.08	0	0.0000	3	2.6549	0	0	0	24	21.2389
scaffold_53	92925	47.61	1	130	1.40	0.427	0.345	0.857	352.67	245.00	0.12	0	0.0000	2	1.5385	0	0	0	23	17.6923
scaffold_54	92585	48.45	1	113	1.22	0.530	0.387	1.690	331.31	176.00	0.09	4	3.5398	6	5.3097	0	0	0	29	25.6637
scaffold_55	91803	47.86	1	124	1.35	0.474	0.380	0.722	303.52	181.50	0.10	0	0.0000	1	0.8065	0	0	0	22	17.7419
scaffold_56	91540	47.40	1	124	1.35	0.443	0.323	1.033	336.68	208.00	0.09	0	0.0000	9	7.2581	0	0	0	39	31.4516
scaffold_57	90592	48.52	1	112	1.24	0.558	0.369	0.965	296.23	175.00	0.09	0	0.0000	4	3.5714	0	0	0	33	29.4643
scaffold_58	90520	48.43	1	133	1.47	0.430	0.318	1.660	298.55	203.00	0.11	0	0.0000	2	1.5038	0	0	0	34	25.5639
scaffold_59	90513	47.87	1	123	1.36	0.441	0.387	1.050	328.68	242.00	0.07	0	0.0000	3	2.4390	0	0	0	25	20.3252
scaffold_60	88068	48.18	1	127	1.44	0.451	0.321	0.896	282.10	199.50	0.06	0	0.0000	0	0.0000	0	0	0	13	10.2362
scaffold_61	85265	47.80	1	115	1.35	0.541	0.408	0.855	235.57	153.50	0.12	0	0.0000	2	1.7391	0	0	0	36	31.3043
scaffold_62	84665	47.56	1	125	1.48	0.381	0.303	0.953	345.12	169.00	0.07	0	0.0000	3	2.4000	0	0	0	32	25.6000
scaffold_63	84552	48.35	1	129	1.53	0.423	0.312	0.654	267.78	166.00	0.09	0	0.0000	1	0.7752	0	0	0	25	19.3798
scaffold_64	84117	47.98	1	123	1.46	0.420	0.327	0.732	317.19	207.00	0.11	0	0.0000	5	4.0650	0	0	0	32	26.0163
scaffold_65	83696	48.48	1	134	1.60	0.412	0.295	1.000	252.04	167.00	0.09	0	0.0000	2	1.4925	0	0	0	22	16.4179
scaffold_66	83449	48.67	1	105	1.26	0.518	0.351	0.842	306.96	201.00	0.06	0	0.0000	4	3.8095	0	0	0	17	16.1905
scaffold_67	83271	48.07	1	112	1.35	0.444	0.333	0.965	353.19	224.00	0.08	0	0.0000	2	1.7857	0	0	0	26	23.2143
scaffold_68	81545	48.35	1	112	1.37	0.445	0.315	0.723	339.09	219.50	0.10	0	0.0000	4	3.5714	0	0	0	26	23.2143
scaffold_69	81140	47.42	1	106	1.31	0.477	0.352	0.493	314.39	219.00	0.06	0	0.0000	1	0.9434	0	0	0	25	23.5849
scaffold_70	79885	48.57	1	107	1.34	0.482	0.372	0.783	315.68	220.00	0.10	0	0.0000	1	0.9346	0	0	0	25	23.3645
scaffold_71	79830	48.42	1	108	1.35	0.492	0.349	1.348	287.48	158.50	0.11	0	0.0000	0	0.0000	0	0	0	27	25.0000
