ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	1869936	49.47	1	1929	1.03	0.590	0.363	0.960	429.08	275.50	0.09	2	0.1037	89	4.6138	0	0	0	685	35.5106
scaffold_2	1054020	49.37	1	1118	1.06	0.571	0.383	0.961	420.13	258.00	0.08	1	0.0894	71	6.3506	0	0	0	418	37.3882
scaffold_3	1048401	49.61	1	1083	1.03	0.626	0.390	0.897	386.28	265.00	0.08	2	0.1847	41	3.7858	0	0	0	404	37.3038
scaffold_4	925009	49.69	1	961	1.04	0.605	0.354	1.049	396.43	259.00	0.06	2	0.2081	38	3.9542	0	0	0	329	34.2352
scaffold_5	918844	49.74	1	970	1.06	0.564	0.373	0.988	428.85	274.00	0.08	0	0.0000	38	3.9175	0	0	0	313	32.2680
scaffold_6	842452	49.75	1	872	1.04	0.608	0.354	0.986	406.48	254.00	0.08	0	0.0000	39	4.4725	0	0	0	242	27.7523
scaffold_7	784516	49.53	1	839	1.07	0.575	0.369	0.938	401.46	264.00	0.07	3	0.3576	42	5.0060	0	0	0	321	38.2598
scaffold_8	756330	49.49	1	818	1.08	0.546	0.342	0.938	418.55	279.50	0.07	0	0.0000	36	4.4010	0	1	0	269	32.8851
scaffold_9	587214	49.52	1	625	1.06	0.563	0.345	0.871	435.09	273.00	0.09	0	0.0000	35	5.6000	0	0	0	205	32.8000
scaffold_10	562659	49.96	1	584	1.04	0.598	0.345	0.770	415.40	255.00	0.07	0	0.0000	23	3.9384	0	0	0	170	29.1096
scaffold_11	561813	49.75	1	532	0.95	0.660	0.393	0.810	447.92	303.00	0.08	0	0.0000	38	7.1429	0	0	0	166	31.2030
scaffold_12	558018	49.61	1	547	0.98	0.654	0.393	0.793	415.02	241.00	0.08	0	0.0000	21	3.8391	0	0	0	184	33.6380
scaffold_13	512759	49.76	1	522	1.02	0.588	0.367	1.015	446.73	282.00	0.10	0	0.0000	23	4.4061	0	0	0	143	27.3946
scaffold_14	476965	49.55	1	458	0.96	0.704	0.411	1.349	392.42	207.00	0.11	0	0.0000	10	2.1834	0	1	0	137	29.9127
scaffold_15	450817	49.56	1	470	1.04	0.595	0.358	0.958	401.06	251.00	0.07	1	0.2128	18	3.8298	0	0	0	174	37.0213
scaffold_16	441045	49.83	1	442	1.00	0.645	0.367	1.221	399.57	259.00	0.08	0	0.0000	24	5.4299	0	0	0	164	37.1041
scaffold_17	428583	49.77	1	475	1.11	0.528	0.348	1.065	412.17	273.00	0.07	0	0.0000	28	5.8947	0	0	0	183	38.5263
scaffold_18	427720	49.57	1	454	1.06	0.564	0.372	0.957	423.45	283.00	0.07	0	0.0000	13	2.8634	0	0	0	135	29.7357
scaffold_19	416289	49.82	1	452	1.09	0.547	0.351	1.102	413.34	265.00	0.07	0	0.0000	17	3.7611	0	0	0	134	29.6460
scaffold_20	415502	49.54	1	429	1.03	0.623	0.387	1.053	389.38	258.00	0.08	3	0.6993	15	3.4965	0	0	0	158	36.8298
scaffold_21	400706	49.36	1	456	1.14	0.543	0.335	0.949	379.10	253.00	0.07	0	0.0000	22	4.8246	0	0	0	103	22.5877
scaffold_22	361192	49.59	1	375	1.04	0.613	0.363	0.904	413.11	263.00	0.12	0	0.0000	17	4.5333	0	0	0	124	33.0667
scaffold_23	345379	49.65	1	364	1.05	0.579	0.352	0.857	425.53	271.00	0.10	2	0.5495	15	4.1209	0	1	0	87	23.9011
scaffold_24	315491	49.69	1	317	1.00	0.615	0.381	0.771	427.71	251.50	0.09	4	1.2618	17	5.3628	0	0	0	111	35.0158
