ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	673668	50.74	1	824	1.22	0.469	0.338	0.925	399.47	282.00	0.09	0	0.0000	13	1.5777	0	0	0	137	16.6262
scaffold_2	390363	50.46	1	483	1.24	0.456	0.312	0.816	392.77	251.00	0.07	2	0.4141	9	1.8634	0	0	0	97	20.0828
scaffold_3	370175	50.92	1	482	1.30	0.455	0.327	0.936	363.05	240.00	0.09	0	0.0000	5	1.0373	0	0	0	97	20.1245
scaffold_4	340028	50.10	1	443	1.30	0.441	0.333	0.885	370.17	213.50	0.09	0	0.0000	6	1.3544	0	0	0	90	20.3160
scaffold_5	315340	51.50	1	402	1.27	0.452	0.330	1.083	402.10	246.00	0.12	2	0.4975	8	1.9900	0	0	0	67	16.6667
scaffold_6	308043	50.41	1	364	1.18	0.465	0.320	0.968	430.01	289.00	0.08	2	0.5495	8	2.1978	0	0	0	69	18.9560
scaffold_7	293766	51.16	1	386	1.31	0.471	0.327	0.700	347.83	205.00	0.12	0	0.0000	4	1.0363	0	0	0	77	19.9482
scaffold_8	287361	51.08	1	341	1.19	0.460	0.330	0.795	420.67	260.50	0.06	0	0.0000	1	0.2933	0	0	0	71	20.8211
scaffold_9	284768	51.58	1	384	1.35	0.477	0.336	1.010	312.36	191.00	0.11	0	0.0000	2	0.5208	0	0	0	64	16.6667
scaffold_10	283725	50.24	1	360	1.27	0.461	0.345	1.057	402.31	257.00	0.13	0	0.0000	3	0.8333	0	0	0	72	20.0000
scaffold_11	280204	50.83	1	346	1.23	0.453	0.336	1.110	413.97	293.00	0.10	0	0.0000	3	0.8671	0	0	0	61	17.6301
scaffold_12	276136	51.10	1	387	1.40	0.445	0.336	0.906	313.39	188.00	0.09	4	1.0336	7	1.8088	0	0	0	101	26.0982
scaffold_13	274761	52.01	1	354	1.29	0.472	0.338	0.967	358.12	217.00	0.08	0	0.0000	3	0.8475	0	0	0	49	13.8418
scaffold_14	244780	50.91	1	325	1.33	0.407	0.327	1.124	405.81	257.00	0.09	0	0.0000	8	2.4615	0	0	0	52	16.0000
scaffold_15	238935	51.47	1	312	1.31	0.451	0.364	1.013	361.88	232.50	0.07	0	0.0000	2	0.6410	0	0	0	45	14.4231
scaffold_16	233841	51.49	1	305	1.30	0.490	0.366	1.007	317.91	185.50	0.10	0	0.0000	2	0.6557	0	0	0	43	14.0984
scaffold_17	229993	51.25	1	292	1.27	0.474	0.348	1.163	364.93	231.00	0.10	0	0.0000	5	1.7123	0	0	0	62	21.2329
scaffold_18	223622	50.43	1	298	1.33	0.444	0.355	0.684	371.60	261.00	0.14	0	0.0000	2	0.6711	0	0	0	66	22.1477
scaffold_19	222686	50.07	1	292	1.31	0.460	0.355	0.921	346.72	201.00	0.10	0	0.0000	3	1.0274	0	0	0	62	21.2329
scaffold_20	218896	50.51	1	310	1.42	0.409	0.301	1.246	348.70	243.00	0.10	0	0.0000	3	0.9677	0	0	0	58	18.7097
scaffold_21	205892	51.49	1	255	1.24	0.452	0.327	1.040	407.27	244.00	0.11	0	0.0000	2	0.7843	0	0	0	40	15.6863
scaffold_22	204103	51.89	1	249	1.22	0.460	0.318	0.831	391.01	228.50	0.04	6	2.4096	9	3.6145	0	0	0	48	19.2771
scaffold_23	202113	50.92	1	258	1.28	0.443	0.346	1.115	387.52	233.00	0.07	0	0.0000	2	0.7752	0	0	0	41	15.8915
scaffold_24	201027	51.21	1	243	1.21	0.444	0.297	0.960	442.63	274.00	0.10	0	0.0000	4	1.6461	0	0	0	38	15.6379
scaffold_25	199701	50.62	1	248	1.24	0.427	0.333	0.810	418.79	256.00	0.06	0	0.0000	3	1.2097	0	0	0	47	18.9516
scaffold_26	197540	51.98	1	239	1.21	0.451	0.342	1.078	432.92	252.00	0.08	0	0.0000	1	0.4184	0	0	0	35	14.6444
scaffold_27	195449	50.89	1	232	1.19	0.441	0.336	1.148	445.60	216.00	0.08	0	0.0000	3	1.2931	0	0	0	42	18.1034
scaffold_28	192070	51.93	1	255	1.33	0.397	0.297	0.917	417.94	289.50	0.11	0	0.0000	3	1.1765	0	0	0	33	12.9412
scaffold_29	184477	52.06	1	249	1.35	0.408	0.318	0.831	377.67	256.00	0.08	0	0.0000	4	1.6064	0	0	0	38	15.2610
scaffold_30	183600	51.32	1	219	1.19	0.561	0.348	0.856	331.30	227.00	0.12	0	0.0000	6	2.7397	0	0	0	46	21.0046
scaffold_31	181586	51.28	1	231	1.27	0.463	0.357	0.878	367.73	246.50	0.07	0	0.0000	1	0.4329	0	0	0	22	9.5238
scaffold_32	180050	50.95	1	215	1.19	0.418	0.339	1.067	483.95	325.00	0.09	0	0.0000	4	1.8605	0	0	0	34	15.8140
scaffold_33	179169	50.48	1	222	1.24	0.441	0.341	0.897	411.02	269.00	0.08	0	0.0000	1	0.4505	0	0	0	51	22.9730
scaffold_34	178243	50.70	1	224	1.26	0.446	0.335	1.517	401.32	254.50	0.09	0	0.0000	5	2.2321	0	0	0	35	15.6250
scaffold_35	176918	51.00	1	222	1.25	0.421	0.320	1.018	418.46	275.00	0.06	0	0.0000	4	1.8018	0	0	0	39	17.5676
scaffold_36	176612	51.72	1	219	1.24	0.492	0.387	0.872	376.55	275.00	0.13	0	0.0000	1	0.4566	0	0	0	31	14.1553
scaffold_37	175875	49.93	1	222	1.26	0.444	0.324	1.094	395.59	264.00	0.10	0	0.0000	3	1.3514	0	0	0	31	13.9640
scaffold_38	174417	51.10	1	221	1.27	0.477	0.351	0.873	372.22	253.00	0.13	0	0.0000	1	0.4525	0	0	0	35	15.8371
scaffold_39	173767	49.93	1	192	1.10	0.494	0.332	1.110	453.78	343.00	0.06	0	0.0000	3	1.5625	0	0	0	28	14.5833
scaffold_40	167954	50.49	1	218	1.30	0.424	0.321	0.717	397.55	261.00	0.10	0	0.0000	1	0.4587	0	0	0	39	17.8899
scaffold_41	165818	53.06	1	233	1.41	0.440	0.372	0.779	327.85	201.00	0.11	0	0.0000	5	2.1459	0	0	0	32	13.7339
scaffold_42	163175	51.09	1	210	1.29	0.419	0.303	0.927	384.45	267.00	0.05	0	0.0000	3	1.4286	0	0	0	31	14.7619
scaffold_43	162927	51.82	1	202	1.24	0.513	0.395	1.000	366.17	207.00	0.17	0	0.0000	2	0.9901	0	0	0	36	17.8218
scaffold_44	162291	51.25	1	211	1.30	0.461	0.321	0.972	364.63	232.00	0.11	0	0.0000	4	1.8957	0	0	0	33	15.6398
scaffold_45	161073	51.41	1	224	1.39	0.407	0.320	1.462	362.19	208.00	0.10	0	0.0000	3	1.3393	0	0	0	25	11.1607
scaffold_46	157521	52.48	1	197	1.25	0.539	0.393	0.628	318.85	227.50	0.14	0	0.0000	2	1.0152	0	0	0	30	15.2284
scaffold_47	157313	52.43	1	219	1.39	0.446	0.315	1.126	334.68	197.00	0.13	0	0.0000	3	1.3699	0	0	0	38	17.3516
scaffold_48	156846	50.45	1	203	1.29	0.495	0.339	1.051	328.85	197.00	0.11	0	0.0000	2	0.9852	0	0	0	38	18.7192
scaffold_49	155387	51.23	1	220	1.42	0.411	0.324	1.366	327.41	220.00	0.06	0	0.0000	6	2.7273	0	0	0	41	18.6364
scaffold_50	154883	52.13	1	220	1.42	0.440	0.321	0.818	319.49	188.00	0.12	0	0.0000	6	2.7273	0	0	0	53	24.0909
scaffold_51	151402	50.59	1	203	1.34	0.391	0.294	1.010	414.24	268.50	0.10	0	0.0000	12	5.9113	0	0	0	38	18.7192
scaffold_52	150875	50.22	1	191	1.27	0.453	0.330	1.032	409.22	282.00	0.10	0	0.0000	5	2.6178	0	0	0	30	15.7068
scaffold_53	150012	50.15	1	190	1.27	0.447	0.326	1.065	396.49	211.50	0.12	0	0.0000	1	0.5263	0	0	0	24	12.6316
scaffold_54	146395	51.35	1	182	1.24	0.454	0.324	1.068	404.71	242.00	0.09	0	0.0000	1	0.5495	0	0	0	23	12.6374
scaffold_55	144030	51.30	1	178	1.24	0.450	0.354	0.894	434.21	280.50	0.14	0	0.0000	3	1.6854	0	0	0	43	24.1573
scaffold_56	141103	49.91	1	177	1.25	0.448	0.348	0.989	409.56	256.50	0.10	0	0.0000	4	2.2599	0	0	0	37	20.9040
scaffold_57	138256	52.14	1	176	1.27	0.546	0.387	1.000	299.15	198.00	0.15	0	0.0000	5	2.8409	0	0	0	18	10.2273
scaffold_58	137680	51.49	1	179	1.30	0.434	0.336	0.790	383.96	211.00	0.08	0	0.0000	1	0.5587	0	0	0	34	18.9944
scaffold_59	136277	52.25	1	178	1.31	0.481	0.415	0.874	342.87	231.00	0.14	0	0.0000	3	1.6854	0	0	0	29	16.2921
scaffold_60	136177	50.49	1	206	1.51	0.386	0.330	1.146	322.26	212.00	0.10	0	0.0000	1	0.4854	0	0	0	36	17.4757
scaffold_61	134813	52.53	1	175	1.30	0.479	0.354	0.882	352.41	256.00	0.11	0	0.0000	2	1.1429	0	0	0	27	15.4286
scaffold_62	133814	51.02	1	173	1.29	0.475	0.327	1.136	362.40	229.00	0.16	0	0.0000	5	2.8902	0	0	0	21	12.1387
scaffold_63	131507	50.98	1	172	1.31	0.404	0.312	0.670	421.24	232.00	0.10	0	0.0000	1	0.5814	0	0	0	36	20.9302
scaffold_64	130246	50.98	1	179	1.37	0.414	0.309	1.387	384.49	239.50	0.14	0	0.0000	5	2.7933	0	0	0	36	20.1117
scaffold_65	121892	51.77	1	153	1.26	0.465	0.348	1.068	387.57	273.00	0.10	0	0.0000	2	1.3072	0	0	0	13	8.4967
scaffold_66	120947	51.18	1	162	1.34	0.453	0.320	0.742	348.59	185.00	0.10	0	0.0000	0	0.0000	0	0	0	27	16.6667
scaffold_67	117765	51.10	1	134	1.14	0.508	0.384	1.030	412.61	238.00	0.06	0	0.0000	2	1.4925	0	0	0	20	14.9254
scaffold_68	116261	51.18	1	135	1.16	0.486	0.339	0.849	415.10	267.50	0.09	0	0.0000	2	1.4815	0	0	0	13	9.6296
scaffold_69	115704	51.50	1	133	1.15	0.470	0.321	0.900	440.85	271.50	0.08	0	0.0000	0	0.0000	0	0	0	17	12.7820
scaffold_70	114227	51.04	1	137	1.20	0.400	0.291	0.957	468.72	249.00	0.06	1	0.7299	5	3.6496	0	0	0	15	10.9489
scaffold_71	111783	51.75	1	128	1.15	0.477	0.307	0.580	460.26	324.00	0.12	0	0.0000	3	2.3438	0	0	0	17	13.2812
scaffold_72	110729	52.68	1	159	1.44	0.466	0.387	1.178	272.31	154.00	0.13	0	0.0000	1	0.6289	0	0	0	12	7.5472
scaffold_73	110563	50.64	1	140	1.27	0.403	0.276	1.188	423.40	255.00	0.07	0	0.0000	2	1.4286	0	0	0	22	15.7143
scaffold_74	109777	51.23	1	157	1.43	0.448	0.336	1.492	301.65	169.00	0.13	0	0.0000	5	3.1847	0	0	0	22	14.0127
scaffold_75	108044	50.25	1	141	1.31	0.420	0.327	1.043	385.66	249.00	0.07	0	0.0000	0	0.0000	0	0	0	17	12.0567
scaffold_76	107617	51.34	1	131	1.22	0.492	0.342	1.220	373.45	272.00	0.09	0	0.0000	2	1.5267	0	0	0	30	22.9008
scaffold_77	105957	51.65	1	119	1.12	0.501	0.363	1.587	438.11	282.00	0.07	0	0.0000	0	0.0000	0	0	0	16	13.4454
scaffold_78	105699	50.00	1	132	1.25	0.415	0.315	1.129	448.72	298.50	0.10	0	0.0000	0	0.0000	0	0	0	33	25.0000
scaffold_79	104846	50.60	1	153	1.46	0.355	0.285	1.429	406.46	227.00	0.13	0	0.0000	0	0.0000	0	0	0	20	13.0719
