ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	88727	36.79	1	31	0.35	0.220	0.210	1.067	2487.27	1244.00	0.03	0	0.0000	0	0.0000	0	0	0	1	3.2258
scaffold_2	79094	34.97	1	21	0.27	0.207	0.174	3.200	3499.20	1989.00	0.05	0	0.0000	0	0.0000	0	0	0	3	14.2857
scaffold_3	69717	36.34	1	18	0.26	0.204	0.191	1.571	3641.00	1286.00	0.00	0	0.0000	0	0.0000	0	0	0	3	16.6667
scaffold_4	65766	35.20	1	31	0.47	0.184	0.153	1.067	1810.61	1148.00	0.00	0	0.0000	0	0.0000	0	0	0	5	16.1290
scaffold_5	65121	63.54	1	77	1.18	0.631	0.411	1.026	230.79	127.00	0.06	0	0.0000	3	3.8961	0	0	0	28	36.3636
scaffold_6	63937	62.91	1	69	1.08	0.658	0.396	1.760	313.93	184.00	0.09	0	0.0000	1	1.4493	0	0	0	22	31.8841
scaffold_7	56630	60.86	1	46	0.81	0.991	0.548	0.484	275.63	194.00	0.07	0	0.0000	0	0.0000	0	0	0	17	36.9565
scaffold_8	53705	63.85	1	66	1.23	0.760	0.471	1.200	96.69	65.00	0.15	0	0.0000	2	3.0303	0	0	0	18	27.2727
scaffold_9	51636	63.33	1	92	1.78	0.477	0.348	0.736	131.07	76.00	0.22	0	0.0000	1	1.0870	0	0	0	31	33.6957
scaffold_10	51235	37.05	1	19	0.37	0.185	0.189	1.111	2296.37	1632.00	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
scaffold_11	51191	62.38	1	56	1.09	0.733	0.518	2.500	231.22	148.50	0.12	0	0.0000	3	5.3571	0	0	0	20	35.7143
scaffold_12	50209	63.50	1	65	1.29	0.598	0.486	1.167	195.14	88.00	0.11	0	0.0000	4	6.1538	0	0	0	20	30.7692
scaffold_13	49939	62.47	1	54	1.08	0.658	0.504	0.459	289.04	153.00	0.06	0	0.0000	1	1.8519	0	0	0	17	31.4815
scaffold_14	49365	63.30	1	56	1.13	0.619	0.487	0.806	286.94	164.00	0.07	0	0.0000	2	3.5714	0	0	0	23	41.0714
scaffold_15	48285	60.47	1	47	0.97	0.742	0.609	1.350	309.55	188.50	0.06	0	0.0000	1	2.1277	0	0	0	14	29.7872
scaffold_16	47990	64.57	1	48	1.00	0.829	0.570	2.200	218.13	148.00	0.17	0	0.0000	6	12.5000	0	0	0	17	35.4167
scaffold_17	47111	38.11	1	13	0.28	0.233	0.228	0.625	3193.46	1064.00	0.00	0	0.0000	0	0.0000	0	0	0	3	23.0769
scaffold_18	46855	34.05	1	7	0.15	0.206	0.195	1.333	5028.14	4509.00	0.00	0	0.0000	0	0.0000	0	0	0	2	28.5714
scaffold_19	45957	58.63	1	49	1.07	0.651	0.432	1.130	316.02	185.00	0.06	0	0.0000	1	2.0408	0	0	0	15	30.6122
