ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	37025	31.52	1	34	0.92	0.388	0.195	1.125	725.15	258.00	0.03	0	0.0000	0	0.0000	0	0	0	3	8.8235
scaffold_2	33888	29.66	1	25	0.74	0.551	0.348	0.786	800.92	647.00	0.00	0	0.0000	1	4.0000	0	0	0	11	44.0000
scaffold_3	33582	30.97	1	17	0.51	0.721	0.318	0.417	1185.65	1099.00	0.00	0	0.0000	1	5.8824	0	0	0	2	11.7647
scaffold_4	32644	34.00	1	24	0.74	0.977	0.255	0.263	357.17	175.00	0.00	0	0.0000	0	0.0000	0	0	0	11	45.8333
scaffold_5	31170	31.12	1	15	0.48	0.669	0.336	0.875	1354.93	659.00	0.00	0	0.0000	0	0.0000	0	0	0	1	6.6667
scaffold_6	28194	31.13	1	18	0.64	0.669	0.338	1.571	917.59	415.00	0.06	0	0.0000	0	0.0000	0	0	0	1	5.5556
scaffold_7	28105	34.83	1	11	0.39	1.828	0.309	1.200	717.18	652.00	0.00	0	0.0000	1	9.0909	0	0	0	2	18.1818
scaffold_8	27513	33.64	1	21	0.76	0.604	0.210	0.909	790.16	484.00	0.05	0	0.0000	1	4.7619	0	0	0	2	9.5238
scaffold_9	27152	34.44	1	18	0.66	1.126	0.456	0.125	376.72	330.50	0.00	0	0.0000	1	5.5556	0	0	0	5	27.7778
scaffold_10	25822	29.85	1	16	0.62	0.503	0.266	0.600	1188.00	735.00	0.06	0	0.0000	0	0.0000	0	0	0	0	0.0000
scaffold_11	25675	32.28	1	20	0.78	0.547	0.531	1.000	736.80	718.00	0.00	0	0.0000	2	10.0000	0	0	0	8	40.0000
scaffold_12	25530	28.61	1	24	0.94	0.340	0.265	1.400	701.33	301.50	0.00	0	0.0000	0	0.0000	0	0	0	6	25.0000
scaffold_13	25521	33.88	1	19	0.74	0.651	0.357	1.111	768.18	485.00	0.05	0	0.0000	0	0.0000	0	0	0	4	21.0526
scaffold_14	25417	30.97	1	19	0.75	0.474	0.258	1.111	841.68	182.00	0.00	0	0.0000	3	15.7895	0	0	0	7	36.8421
scaffold_15	25189	29.09	1	18	0.71	0.522	0.329	0.800	898.65	524.00	0.06	0	0.0000	0	0.0000	0	0	0	8	44.4444
scaffold_16	24484	36.35	1	14	0.57	1.208	0.315	3.667	523.57	297.00	0.00	0	0.0000	0	0.0000	0	0	0	5	35.7143
scaffold_17	24040	30.54	1	16	0.67	0.672	0.204	1.286	817.25	371.50	0.00	0	0.0000	1	6.2500	0	0	0	4	25.0000
scaffold_18	23495	31.82	1	26	1.11	0.367	0.285	0.733	537.68	169.00	0.04	0	0.0000	1	3.8462	0	0	0	2	7.6923
scaffold_19	23242	32.13	1	18	0.77	0.486	0.289	1.250	855.24	559.00	0.06	0	0.0000	1	5.5556	0	0	0	4	22.2222
scaffold_20	23220	30.00	1	12	0.52	0.342	0.286	1.400	1595.00	1273.50	0.00	0	0.0000	0	0.0000	0	0	0	1	8.3333
scaffold_21	23220	33.38	1	8	0.34	1.722	0.869	3.000	949.50	485.50	0.00	0	0.0000	1	12.5000	0	0	0	1	12.5000
scaffold_22	23215	30.46	1	9	0.39	0.817	0.423	1.250	1638.67	1698.00	0.00	0	0.0000	0	0.0000	0	0	0	3	33.3333
scaffold_23	23009	29.06	1	17	0.74	0.393	0.336	0.700	872.41	461.00	0.00	0	0.0000	0	0.0000	0	0	0	3	17.6471
scaffold_24	22808	33.56	1	23	1.01	0.497	0.375	0.769	468.68	270.00	0.00	0	0.0000	1	4.3478	0	0	0	8	34.7826
