ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	318631	55.43	1	317	0.99	0.786	0.591	0.761	243.27	119.00	0.07	2	0.6309	15	4.7319	0	0	0	127	40.0631
scaffold_2	241243	54.58	1	272	1.13	0.653	0.540	0.813	256.35	129.00	0.08	2	0.7353	19	6.9853	0	0	0	116	42.6471
scaffold_3	222056	53.67	1	287	1.29	0.543	0.453	1.007	256.58	144.50	0.07	0	0.0000	6	2.0906	0	0	0	121	42.1603
scaffold_4	217408	54.46	1	325	1.49	0.522	0.387	0.868	184.39	130.50	0.11	1	0.3077	28	8.6154	0	0	0	126	38.7692
scaffold_5	209789	54.41	1	248	1.18	0.626	0.486	1.084	247.28	159.00	0.08	0	0.0000	15	6.0484	0	0	0	116	46.7742
scaffold_6	201452	53.90	1	257	1.28	0.562	0.408	1.142	255.84	150.00	0.10	0	0.0000	14	5.4475	0	0	0	115	44.7471
scaffold_7	199607	54.55	1	303	1.52	0.541	0.384	0.814	153.25	101.00	0.14	0	0.0000	12	3.9604	0	0	0	112	36.9637
scaffold_8	189222	53.99	1	261	1.38	0.568	0.381	1.157	190.06	119.50	0.11	0	0.0000	9	3.4483	0	0	0	99	37.9310
scaffold_9	185404	54.85	1	217	1.17	0.649	0.540	1.028	235.14	124.50	0.09	0	0.0000	15	6.9124	0	0	0	93	42.8571
scaffold_10	183429	53.59	1	206	1.12	0.624	0.530	1.215	300.02	191.00	0.08	1	0.4854	18	8.7379	0	0	0	80	38.8350
scaffold_11	176974	54.79	1	212	1.20	0.608	0.440	1.038	271.23	176.00	0.11	0	0.0000	8	3.7736	0	0	0	101	47.6415
