ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	1224719	54.23	1	1574	1.29	0.528	0.336	0.934	295.13	182.00	0.10	0	0.0000	48	3.0496	0	0	0	417	26.4930
scaffold_2	1054459	54.64	1	1235	1.17	0.563	0.393	0.992	335.34	212.00	0.09	0	0.0000	39	3.1579	0	0	0	343	27.7733
scaffold_3	800722	54.47	1	933	1.17	0.543	0.384	1.064	367.66	212.50	0.09	0	0.0000	30	3.2154	0	1	0	229	24.5445
scaffold_4	724776	54.23	1	925	1.28	0.523	0.333	0.869	299.18	192.00	0.09	2	0.2162	37	4.0000	0	0	0	219	23.6757
scaffold_5	654758	54.36	1	862	1.32	0.521	0.321	0.986	283.65	157.00	0.10	0	0.0000	27	3.1323	0	1	0	230	26.6821
scaffold_6	643583	54.74	1	812	1.26	0.541	0.342	0.929	291.32	209.00	0.09	3	0.3695	32	3.9409	0	0	0	231	28.4483
scaffold_7	637119	54.40	1	785	1.23	0.564	0.351	0.943	287.30	179.00	0.08	0	0.0000	24	3.0573	0	1	0	209	26.6242
scaffold_8	633769	54.60	1	726	1.15	0.592	0.393	0.941	320.01	213.00	0.08	3	0.4132	37	5.0964	0	0	0	202	27.8237
scaffold_9	620246	54.24	1	777	1.25	0.538	0.336	0.872	307.35	202.00	0.10	6	0.7722	31	3.9897	0	0	0	224	28.8288
scaffold_10	609705	54.32	1	699	1.15	0.550	0.354	0.969	365.52	217.00	0.06	0	0.0000	29	4.1488	0	1	0	171	24.4635
scaffold_11	583611	54.38	1	731	1.25	0.545	0.357	1.065	298.22	187.00	0.10	2	0.2736	38	5.1984	0	0	0	216	29.5486
scaffold_12	503311	54.16	1	569	1.13	0.581	0.384	0.942	344.23	211.00	0.07	0	0.0000	21	3.6907	0	0	0	131	23.0228
scaffold_13	501435	54.64	1	563	1.12	0.609	0.432	1.093	335.24	234.00	0.09	0	0.0000	27	4.7957	0	0	0	155	27.5311
