ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	119661	44.75	1	164	1.37	0.415	0.317	0.843	358.99	179.50	0.10	0	0.0000	3	1.8293	0	0	0	46	28.0488
scaffold_2	114124	43.64	1	159	1.39	0.409	0.312	0.939	368.29	278.50	0.12	0	0.0000	3	1.8868	0	0	0	22	13.8365
scaffold_3	113792	44.39	1	161	1.41	0.453	0.318	0.643	283.27	169.00	0.06	0	0.0000	4	2.4845	0	0	0	32	19.8758
scaffold_4	106875	44.04	1	137	1.28	0.520	0.345	1.076	308.03	233.50	0.12	0	0.0000	3	2.1898	0	0	0	37	27.0073
scaffold_5	103811	43.53	1	144	1.39	0.449	0.367	1.118	326.64	173.00	0.12	0	0.0000	5	3.4722	0	0	0	39	27.0833
scaffold_6	95360	44.00	1	122	1.28	0.440	0.314	1.392	383.07	208.50	0.09	0	0.0000	1	0.8197	0	1	0	26	21.3115
scaffold_7	91446	43.73	1	123	1.35	0.458	0.357	0.836	329.25	203.00	0.11	0	0.0000	11	8.9431	0	0	0	26	21.1382
scaffold_8	84815	44.14	1	137	1.62	0.413	0.318	0.473	252.56	157.00	0.13	0	0.0000	1	0.7299	0	0	0	39	28.4672
scaffold_9	81648	44.74	1	110	1.35	0.478	0.363	1.037	312.35	178.00	0.10	0	0.0000	0	0.0000	0	0	0	39	35.4545
scaffold_10	80371	43.94	1	118	1.47	0.453	0.304	1.145	266.85	179.00	0.11	0	0.0000	3	2.5424	0	0	0	27	22.8814
scaffold_11	78519	43.83	1	100	1.27	0.465	0.373	0.429	356.03	207.00	0.06	0	0.0000	5	5.0000	0	0	0	31	31.0000
scaffold_12	77724	44.16	1	111	1.43	0.490	0.369	1.176	249.75	165.50	0.12	0	0.0000	3	2.7027	0	0	0	38	34.2342
scaffold_13	77180	43.63	1	100	1.30	0.442	0.329	0.818	358.17	197.00	0.07	0	0.0000	2	2.0000	0	0	0	21	21.0000
scaffold_14	76133	44.40	1	102	1.34	0.514	0.312	1.267	259.03	145.50	0.08	0	0.0000	2	1.9608	0	0	0	18	17.6471
scaffold_15	75283	44.26	1	99	1.32	0.480	0.333	1.152	303.09	176.00	0.07	0	0.0000	2	2.0202	0	0	0	24	24.2424
scaffold_16	74760	43.48	1	114	1.52	0.390	0.294	0.754	331.15	161.50	0.14	0	0.0000	1	0.8772	0	0	0	28	24.5614
scaffold_17	72312	44.26	1	106	1.47	0.370	0.269	1.208	367.27	183.00	0.09	0	0.0000	2	1.8868	0	0	0	13	12.2642
scaffold_18	69820	43.67	1	86	1.23	0.523	0.373	0.593	351.25	198.00	0.14	0	0.0000	3	3.4884	0	0	0	13	15.1163
scaffold_19	69108	44.09	1	109	1.58	0.466	0.369	0.879	208.38	115.00	0.17	0	0.0000	2	1.8349	0	0	0	29	26.6055
scaffold_20	68965	44.40	1	94	1.36	0.448	0.300	0.649	347.28	176.00	0.14	0	0.0000	2	2.1277	0	1	0	24	25.5319
scaffold_21	68237	42.99	1	100	1.47	0.390	0.315	0.724	337.19	196.00	0.08	0	0.0000	1	1.0000	0	0	0	28	28.0000
scaffold_22	68092	45.06	1	90	1.32	0.522	0.402	0.837	275.76	182.50	0.11	0	0.0000	3	3.3333	0	0	0	29	32.2222
scaffold_23	66770	45.82	1	92	1.38	0.552	0.361	0.804	221.79	166.00	0.14	0	0.0000	2	2.1739	0	0	0	15	16.3043
scaffold_24	66600	44.63	1	98	1.47	0.484	0.358	0.849	213.87	125.00	0.04	0	0.0000	2	2.0408	0	0	0	21	21.4286
scaffold_25	66592	44.20	1	77	1.16	0.583	0.405	0.833	315.32	154.50	0.10	0	0.0000	3	3.8961	0	0	0	23	29.8701
scaffold_26	66193	44.52	1	110	1.66	0.406	0.346	1.340	247.96	146.50	0.15	0	0.0000	1	0.9091	0	1	0	21	19.0909
scaffold_27	65824	44.11	1	94	1.43	0.355	0.282	1.089	381.13	252.00	0.09	0	0.0000	0	0.0000	0	0	0	14	14.8936
scaffold_28	64894	43.19	1	93	1.43	0.413	0.297	0.824	359.97	181.00	0.17	0	0.0000	5	5.3763	0	0	0	39	41.9355
scaffold_29	63660	43.86	1	89	1.40	0.427	0.306	0.534	312.52	171.00	0.09	0	0.0000	3	3.3708	0	0	0	16	17.9775
scaffold_30	61350	44.73	1	84	1.37	0.513	0.364	1.545	255.49	124.00	0.13	0	0.0000	2	2.3810	0	0	0	27	32.1429
scaffold_31	60996	43.80	1	88	1.44	0.428	0.317	0.571	323.12	184.00	0.12	0	0.0000	7	7.9545	0	0	0	24	27.2727
scaffold_32	60538	43.54	1	76	1.26	0.389	0.297	0.689	438.96	251.00	0.05	0	0.0000	2	2.6316	0	0	0	16	21.0526
