ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	355561	47.79	1	509	1.43	0.440	0.294	1.061	299.03	171.00	0.09	0	0.0000	11	2.1611	0	0	0	104	20.4322
scaffold_2	261379	48.21	1	352	1.35	0.471	0.326	0.882	302.51	176.00	0.07	0	0.0000	10	2.8409	0	0	0	75	21.3068
scaffold_3	253118	47.78	1	366	1.45	0.410	0.282	1.316	328.96	197.00	0.09	0	0.0000	6	1.6393	0	0	0	59	16.1202
scaffold_4	251340	47.84	1	367	1.46	0.430	0.300	0.882	294.14	202.00	0.08	0	0.0000	9	2.4523	0	0	0	60	16.3488
scaffold_5	239205	47.62	1	332	1.39	0.430	0.285	1.037	328.08	207.00	0.07	0	0.0000	4	1.2048	0	0	0	61	18.3735
scaffold_6	238412	48.26	1	324	1.36	0.476	0.303	0.952	301.12	189.00	0.09	0	0.0000	9	2.7778	0	0	0	74	22.8395
scaffold_7	238081	48.21	1	320	1.34	0.423	0.294	0.808	360.06	228.00	0.07	0	0.0000	9	2.8125	0	0	0	59	18.4375
scaffold_8	233151	47.90	1	346	1.48	0.405	0.267	0.793	314.27	193.00	0.10	0	0.0000	5	1.4451	0	0	0	52	15.0289
scaffold_9	228141	46.42	1	315	1.38	0.420	0.294	0.703	336.83	199.00	0.07	0	0.0000	4	1.2698	0	0	0	68	21.5873
scaffold_10	224603	46.83	1	293	1.30	0.493	0.297	0.744	318.07	193.00	0.09	0	0.0000	2	0.6826	0	0	0	75	25.5973
scaffold_11	214401	46.76	1	280	1.31	0.491	0.285	0.842	320.96	185.50	0.09	0	0.0000	6	2.1429	0	0	0	56	20.0000
scaffold_12	210827	48.44	1	288	1.37	0.435	0.292	1.182	333.61	196.00	0.08	0	0.0000	6	2.0833	0	0	0	45	15.6250
scaffold_13	202809	47.90	1	319	1.57	0.362	0.267	1.019	321.70	181.50	0.09	0	0.0000	2	0.6270	0	0	0	56	17.5549
scaffold_14	200813	48.27	1	265	1.32	0.472	0.291	0.978	320.42	184.00	0.09	0	0.0000	1	0.3774	0	0	0	38	14.3396
scaffold_15	193803	47.97	1	307	1.58	0.375	0.249	1.103	288.70	174.50	0.08	0	0.0000	2	0.6515	0	0	0	31	10.0977
scaffold_16	185078	48.09	1	249	1.35	0.448	0.270	0.844	338.82	197.50	0.09	0	0.0000	2	0.8032	0	0	0	33	13.2530
scaffold_17	182721	48.83	1	245	1.34	0.481	0.309	1.112	305.67	208.50	0.09	0	0.0000	8	3.2653	0	0	0	55	22.4490
scaffold_18	182036	48.85	1	247	1.36	0.437	0.288	0.857	333.46	214.00	0.05	0	0.0000	2	0.8097	0	0	0	37	14.9798
scaffold_19	177340	46.76	1	228	1.29	0.470	0.304	0.854	359.33	225.00	0.09	0	0.0000	7	3.0702	0	0	0	36	15.7895
scaffold_20	172815	48.63	1	233	1.35	0.468	0.273	0.849	320.65	229.00	0.11	0	0.0000	3	1.2876	0	0	0	36	15.4506
scaffold_21	170132	46.43	1	256	1.50	0.330	0.269	0.753	362.41	239.00	0.05	1	0.3906	3	1.1719	0	0	0	59	23.0469
scaffold_22	168436	47.78	1	230	1.37	0.457	0.315	0.966	311.29	189.00	0.10	0	0.0000	7	3.0435	0	0	0	57	24.7826
scaffold_23	165315	48.12	1	245	1.48	0.425	0.285	0.815	282.46	153.00	0.06	0	0.0000	5	2.0408	0	0	0	47	19.1837
scaffold_24	164270	47.38	1	227	1.38	0.437	0.312	0.908	328.63	216.00	0.09	0	0.0000	3	1.3216	0	0	0	30	13.2159
scaffold_25	159744	48.01	1	216	1.35	0.406	0.278	1.097	370.02	236.00	0.08	0	0.0000	2	0.9259	0	0	0	37	17.1296
scaffold_26	158598	47.80	1	250	1.58	0.378	0.255	0.761	294.99	178.50	0.08	0	0.0000	8	3.2000	0	0	0	42	16.8000
