ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	119288	54.94	1	136	1.14	0.657	0.528	1.159	252.54	155.00	0.09	0	0.0000	9	6.6176	0	0	0	63	46.3235
scaffold_2	74724	33.96	1	110	1.47	0.412	0.324	1.200	293.96	160.50	0.05	0	0.0000	5	4.5455	0	0	0	38	34.5455
scaffold_3	65452	52.75	1	87	1.33	0.551	0.426	1.806	259.01	172.00	0.16	0	0.0000	5	5.7471	0	0	0	28	32.1839
scaffold_4	64779	34.81	1	78	1.20	0.469	0.292	1.516	374.12	187.00	0.04	0	0.0000	1	1.2821	0	0	0	23	29.4872
scaffold_5	60709	35.52	1	69	1.14	0.482	0.330	1.379	473.14	239.00	0.14	0	0.0000	3	4.3478	0	0	0	36	52.1739
scaffold_6	57307	49.33	1	75	1.31	0.592	0.447	1.586	201.32	113.00	0.11	0	0.0000	7	9.3333	0	0	0	21	28.0000
scaffold_7	52110	55.08	1	75	1.44	0.511	0.390	0.471	207.56	136.50	0.07	0	0.0000	1	1.3333	0	0	0	32	42.6667
scaffold_8	51954	55.59	1	51	0.98	0.788	0.522	0.645	252.60	195.50	0.04	0	0.0000	0	0.0000	0	0	0	20	39.2157
scaffold_9	50914	36.71	1	72	1.41	0.451	0.349	3.800	268.29	155.00	0.08	0	0.0000	3	4.1667	0	0	0	31	43.0556
scaffold_10	48366	54.42	1	89	1.84	0.441	0.312	1.023	126.92	92.00	0.12	4	4.4944	6	6.7416	0	0	0	32	35.9551
scaffold_11	47319	37.15	1	53	1.12	0.538	0.354	0.559	399.02	285.00	0.11	0	0.0000	4	7.5472	0	0	0	12	22.6415
scaffold_12	44604	55.20	1	52	1.17	0.677	0.534	1.080	229.24	110.50	0.17	0	0.0000	6	11.5385	0	0	0	21	40.3846
scaffold_13	43841	54.78	1	48	1.09	0.716	0.487	2.000	247.47	192.00	0.15	0	0.0000	2	4.1667	0	0	0	19	39.5833
scaffold_14	42770	55.38	1	57	1.33	0.567	0.426	0.839	203.00	96.50	0.09	0	0.0000	2	3.5088	0	0	0	32	56.1404
scaffold_15	39064	55.55	1	45	1.15	0.649	0.444	1.143	244.95	96.00	0.09	0	0.0000	4	8.8889	0	1	0	24	53.3333
scaffold_16	39050	54.97	1	45	1.15	0.642	0.390	1.250	270.03	183.00	0.11	0	0.0000	0	0.0000	0	0	0	17	37.7778
scaffold_17	38068	52.43	1	46	1.21	0.604	0.476	0.769	249.69	187.00	0.09	0	0.0000	3	6.5217	0	0	0	19	41.3043
scaffold_18	37261	55.78	1	52	1.40	0.518	0.377	2.059	238.47	160.00	0.13	0	0.0000	1	1.9231	0	0	0	23	44.2308
scaffold_19	36941	56.75	1	57	1.54	0.522	0.393	1.036	170.84	109.00	0.19	0	0.0000	9	15.7895	0	0	0	21	36.8421
scaffold_20	36567	54.60	1	45	1.23	0.589	0.465	0.875	263.21	162.50	0.11	0	0.0000	2	4.4444	0	0	0	15	33.3333
scaffold_21	36048	33.33	1	44	1.22	0.504	0.370	0.571	333.43	183.50	0.05	0	0.0000	0	0.0000	0	0	0	22	50.0000
scaffold_22	36028	35.37	1	37	1.03	0.677	0.432	0.762	309.31	145.00	0.05	0	0.0000	7	18.9189	0	0	0	11	29.7297
scaffold_23	35970	33.15	1	39	1.08	0.639	0.345	2.000	264.24	138.00	0.05	0	0.0000	5	12.8205	0	0	0	19	48.7179
scaffold_24	35845	55.67	1	38	1.06	0.660	0.538	1.923	294.08	101.00	0.00	0	0.0000	4	10.5263	0	0	0	20	52.6316
scaffold_25	34058	55.13	1	46	1.35	0.629	0.361	1.556	151.56	60.50	0.17	0	0.0000	1	2.1739	0	0	0	14	30.4348
scaffold_26	33011	54.90	1	42	1.27	0.552	0.496	2.000	263.68	171.00	0.07	0	0.0000	0	0.0000	0	0	0	17	40.4762
scaffold_27	32955	55.94	1	42	1.27	0.647	0.360	0.909	185.33	108.00	0.17	0	0.0000	1	2.3810	0	0	0	24	57.1429
scaffold_28	32713	53.96	1	33	1.01	0.748	0.456	0.500	266.03	217.00	0.03	0	0.0000	4	12.1212	0	0	0	21	63.6364
scaffold_29	32013	55.51	1	35	1.09	0.620	0.435	1.188	330.50	242.00	0.06	0	0.0000	2	5.7143	0	0	0	10	28.5714
scaffold_30	31922	55.41	1	27	0.85	0.791	0.489	0.350	445.71	230.00	0.11	0	0.0000	6	22.2222	0	0	0	15	55.5556
scaffold_31	31800	52.63	1	31	0.97	0.686	0.561	0.550	355.07	252.00	0.03	0	0.0000	1	3.2258	0	0	0	12	38.7097
scaffold_32	31796	54.98	1	25	0.79	1.008	0.585	1.083	291.91	151.00	0.08	0	0.0000	4	16.0000	0	0	0	11	44.0000
scaffold_33	31760	34.00	1	34	1.07	0.583	0.366	0.789	375.28	229.00	0.03	0	0.0000	1	2.9412	0	0	0	10	29.4118
scaffold_34	31057	55.39	1	48	1.55	0.518	0.402	0.500	160.49	91.00	0.08	0	0.0000	4	8.3333	0	0	0	17	35.4167
scaffold_35	31008	53.23	1	36	1.16	0.662	0.423	0.500	207.12	134.50	0.11	0	0.0000	2	5.5556	0	0	0	18	50.0000
scaffold_36	30762	55.63	1	58	1.89	0.408	0.297	0.933	149.22	124.00	0.12	1	1.7241	4	6.8966	0	0	0	28	48.2759
scaffold_37	30622	52.97	1	31	1.01	0.788	0.597	1.214	252.00	139.00	0.13	0	0.0000	3	9.6774	0	0	0	11	35.4839
scaffold_38	29410	35.98	1	39	1.33	0.497	0.363	0.950	273.14	128.00	0.10	0	0.0000	1	2.5641	0	0	0	11	28.2051
scaffold_39	29183	52.88	1	40	1.37	0.468	0.398	0.538	286.00	169.50	0.10	0	0.0000	1	2.5000	0	0	0	17	42.5000
scaffold_40	28779	53.25	1	31	1.08	0.676	0.543	0.240	310.65	125.00	0.10	0	0.0000	1	3.2258	0	0	0	6	19.3548
scaffold_41	27774	57.10	1	24	0.86	0.950	0.522	1.400	236.64	95.50	0.04	0	0.0000	2	8.3333	0	0	0	12	50.0000
scaffold_42	27583	55.29	1	34	1.23	0.604	0.506	1.000	241.60	107.50	0.09	0	0.0000	3	8.8235	0	0	0	13	38.2353
scaffold_43	27512	25.23	1	30	1.09	0.479	0.384	NA	455.34	167.00	0.03	0	0.0000	0	0.0000	0	0	0	21	70.0000
