ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	1040497	62.13	1	1070	1.03	0.673	0.474	1.023	342.37	241.50	0.08	0	0.0000	40	3.7383	0	0	0	313	29.2523
scaffold_2	980400	62.17	1	776	0.79	0.928	0.573	0.985	371.49	231.00	0.06	1	0.1289	33	4.2526	0	0	0	262	33.7629
scaffold_3	975325	62.08	1	827	0.85	0.785	0.561	1.110	436.47	299.00	0.06	1	0.1209	35	4.2322	0	0	0	285	34.4619
scaffold_4	845780	62.08	1	815	0.96	0.697	0.525	0.978	374.21	252.00	0.05	1	0.1227	29	3.5583	0	0	0	300	36.8098
scaffold_5	617725	62.44	1	634	1.03	0.689	0.489	1.142	325.67	225.00	0.07	3	0.4732	31	4.8896	0	0	0	176	27.7603
scaffold_6	561504	60.56	1	573	1.02	0.657	0.465	1.032	372.07	257.00	0.09	0	0.0000	14	2.4433	0	0	0	145	25.3054
scaffold_7	560433	62.95	1	496	0.89	0.781	0.555	1.505	396.04	260.50	0.07	3	0.6048	21	4.2339	0	0	0	165	33.2661
scaffold_8	551188	62.54	1	514	0.93	0.718	0.495	0.890	391.42	241.00	0.07	0	0.0000	10	1.9455	0	0	0	188	36.5759
scaffold_9	531470	62.13	1	522	0.98	0.715	0.506	0.948	342.33	210.50	0.07	0	0.0000	13	2.4904	0	0	0	130	24.9042
scaffold_10	516006	62.77	1	482	0.93	0.779	0.536	1.025	349.13	217.50	0.11	0	0.0000	19	3.9419	0	0	0	136	28.2158
scaffold_11	515902	61.88	1	661	1.28	0.601	0.414	0.967	225.26	147.50	0.10	0	0.0000	15	2.2693	0	0	0	141	21.3313
scaffold_12	491858	61.92	1	519	1.06	0.648	0.444	0.854	358.42	235.00	0.10	0	0.0000	18	3.4682	0	0	0	167	32.1773
scaffold_13	482091	62.93	1	487	1.01	0.710	0.507	0.972	319.53	183.00	0.08	0	0.0000	14	2.8747	0	0	0	139	28.5421
scaffold_14	439968	62.69	1	356	0.81	0.833	0.576	0.935	447.77	275.50	0.07	0	0.0000	24	6.7416	0	0	0	135	37.9213
scaffold_15	437256	62.27	1	380	0.87	0.791	0.599	0.969	411.09	260.50	0.10	0	0.0000	24	6.3158	0	0	0	131	34.4737
scaffold_16	431275	62.53	1	394	0.91	0.757	0.510	1.031	385.12	255.00	0.08	0	0.0000	19	4.8223	0	0	0	102	25.8883
scaffold_17	401450	63.27	1	355	0.88	0.790	0.606	0.972	383.14	265.00	0.07	0	0.0000	19	5.3521	0	0	0	136	38.3099
scaffold_18	375972	62.29	1	300	0.80	0.900	0.531	0.875	398.59	261.00	0.09	0	0.0000	7	2.3333	0	0	0	90	30.0000
scaffold_19	374375	62.40	1	323	0.86	0.828	0.540	1.084	379.86	265.00	0.09	0	0.0000	12	3.7152	0	0	0	92	28.4830
scaffold_20	362811	63.00	1	328	0.90	0.808	0.562	0.864	344.61	224.00	0.08	0	0.0000	15	4.5732	0	0	0	124	37.8049
scaffold_21	356545	61.36	1	378	1.06	0.648	0.468	1.021	344.89	220.00	0.08	1	0.2646	6	1.5873	0	0	0	98	25.9259
scaffold_22	333850	50.17	1	266	0.80	1.102	0.712	0.860	175.91	83.00	0.03	13	4.8872	86	32.3308	2	0	0	70	26.3158
scaffold_23	332185	61.49	1	469	1.41	0.543	0.357	0.946	206.79	121.00	0.11	0	0.0000	8	1.7058	0	0	0	90	19.1898
scaffold_24	326621	62.66	1	296	0.91	0.774	0.554	0.862	376.69	268.00	0.09	0	0.0000	13	4.3919	0	0	0	104	35.1351
scaffold_25	326576	61.32	1	303	0.93	0.666	0.513	0.894	462.48	304.00	0.08	0	0.0000	11	3.6304	0	0	0	95	31.3531
scaffold_26	317448	62.09	1	332	1.05	0.639	0.446	0.919	353.95	214.50	0.07	0	0.0000	12	3.6145	0	0	0	100	30.1205
scaffold_27	300773	61.31	1	306	1.02	0.665	0.432	0.749	361.19	225.00	0.07	0	0.0000	9	2.9412	0	0	0	81	26.4706
scaffold_28	299865	62.17	1	259	0.86	0.851	0.567	0.904	347.69	233.50	0.08	0	0.0000	7	2.7027	0	0	0	101	38.9961
scaffold_29	284793	61.93	1	350	1.23	0.616	0.426	1.011	236.74	132.50	0.10	0	0.0000	9	2.5714	0	0	0	69	19.7143
scaffold_30	270975	61.35	1	247	0.91	0.734	0.543	1.308	417.26	259.00	0.09	0	0.0000	4	1.6194	0	0	0	77	31.1741
scaffold_31	261610	62.83	1	240	0.92	0.780	0.555	1.162	348.60	234.00	0.08	0	0.0000	8	3.3333	0	0	0	64	26.6667
scaffold_32	253591	62.76	1	237	0.93	0.685	0.546	0.809	442.64	318.00	0.10	0	0.0000	9	3.7975	0	0	0	84	35.4430
scaffold_33	245573	64.79	1	278	1.13	0.721	0.478	0.794	201.26	114.00	0.13	0	0.0000	6	2.1583	0	0	0	56	20.1439
scaffold_34	245555	63.38	1	213	0.87	0.848	0.516	0.991	342.47	241.00	0.06	0	0.0000	5	2.3474	0	0	0	67	31.4554
scaffold_35	244747	61.44	1	265	1.08	0.606	0.438	0.906	377.30	234.00	0.10	0	0.0000	12	4.5283	0	0	0	71	26.7925
