ID	LENGTH	GC	COVERAGE	ORF_COUNT	ORF_PER_KB	ORF_MEAN	ORF_MEDIAN	ORF_PLUS_STRAND_RATIO	INTERGENIC_MEAN	INTERGENIC_MEDIAN	FRACTION_OVERLAPPING_ORFS	NCLDV_HITS	NCLDV_PERCENT	NCVOG_HITS	NCVOG_PERCENT	CAPSID	RIBOSOMAL	MT	PFAM_HITS	PFAM_PERCENT
scaffold_1	130307	50.61	1	147	1.13	0.665	0.504	0.652	286.07	223.00	0.16	0	0.0000	5	3.4014	0	0	0	35	23.8095
scaffold_2	126394	49.13	1	167	1.32	0.539	0.423	0.988	253.41	160.00	0.13	0	0.0000	3	1.7964	0	0	0	50	29.9401
scaffold_3	121013	49.04	1	140	1.16	0.567	0.432	0.918	348.80	241.00	0.10	0	0.0000	2	1.4286	0	0	0	42	30.0000
scaffold_4	107124	23.71	1	23	0.21	0.184	0.156	2.286	4085.17	3528.00	0.00	0	0.0000	0	0.0000	0	0	0	4	17.3913
scaffold_5	107032	48.76	1	125	1.17	0.556	0.399	1.083	352.33	252.00	0.08	0	0.0000	3	2.4000	0	0	0	25	20.0000
scaffold_6	101441	46.20	1	123	1.21	0.510	0.408	0.662	369.83	202.50	0.11	0	0.0000	8	6.5041	0	0	0	34	27.6423
scaffold_7	84416	48.32	1	112	1.33	0.508	0.324	1.196	307.64	178.00	0.15	0	0.0000	11	9.8214	0	0	0	44	39.2857
scaffold_8	84107	47.13	1	113	1.34	0.512	0.444	1.404	273.74	193.00	0.13	0	0.0000	0	0.0000	0	0	0	33	29.2035
scaffold_9	79657	48.24	1	104	1.31	0.582	0.487	1.213	221.28	115.50	0.09	0	0.0000	1	0.9615	0	0	0	32	30.7692
scaffold_10	78215	23.81	1	16	0.20	0.150	0.124	1.000	4153.06	2069.00	0.00	0	0.0000	0	0.0000	0	0	0	3	18.7500
scaffold_11	76940	47.09	1	104	1.35	0.474	0.393	0.793	307.14	222.50	0.07	0	0.0000	2	1.9231	0	0	0	30	28.8462
scaffold_12	74691	47.45	1	97	1.30	0.460	0.393	0.426	358.33	211.00	0.13	0	0.0000	4	4.1237	0	0	0	26	26.8041
scaffold_13	68373	48.50	1	86	1.26	0.485	0.378	1.098	367.91	293.00	0.06	0	0.0000	4	4.6512	0	0	0	30	34.8837
scaffold_14	67583	49.10	1	83	1.23	0.481	0.309	1.184	384.62	230.00	0.12	0	0.0000	0	0.0000	0	0	0	16	19.2771
scaffold_15	64295	48.22	1	86	1.34	0.478	0.387	1.606	308.74	199.00	0.07	0	0.0000	1	1.1628	0	0	0	30	34.8837
scaffold_16	63153	46.63	1	85	1.35	0.532	0.390	0.735	255.46	119.50	0.14	0	0.0000	5	5.8824	0	0	0	30	35.2941
scaffold_17	61692	49.66	1	91	1.48	0.491	0.363	1.068	252.33	142.00	0.18	0	0.0000	3	3.2967	0	0	0	36	39.5604
scaffold_18	61594	49.11	1	70	1.14	0.545	0.462	0.707	365.92	179.00	0.04	0	0.0000	2	2.8571	0	0	0	16	22.8571
scaffold_19	61504	46.69	1	78	1.27	0.563	0.436	1.229	266.51	181.00	0.13	0	0.0000	2	2.5641	0	0	0	16	20.5128
scaffold_20	61275	48.08	1	82	1.34	0.587	0.483	0.745	178.85	129.00	0.09	0	0.0000	2	2.4390	0	0	0	24	29.2683
scaffold_21	60944	48.23	1	88	1.44	0.458	0.438	0.630	282.33	179.00	0.12	0	0.0000	1	1.1364	0	0	0	24	27.2727
scaffold_22	59665	50.66	1	67	1.12	0.542	0.393	2.045	393.83	237.50	0.09	0	0.0000	5	7.4627	0	0	0	12	17.9104
scaffold_23	58847	47.73	1	73	1.24	0.593	0.420	0.921	288.73	190.00	0.25	0	0.0000	0	0.0000	0	0	0	33	45.2055
scaffold_24	57728	49.99	1	69	1.20	0.620	0.495	2.833	245.92	119.00	0.06	0	0.0000	1	1.4493	0	0	0	21	30.4348
scaffold_25	57712	24.51	1	10	0.17	0.145	0.137	0.667	5469.00	5507.50	0.00	0	0.0000	0	0.0000	0	0	0	0	0.0000
scaffold_26	56528	48.75	1	78	1.38	0.477	0.363	0.814	288.91	130.00	0.12	0	0.0000	4	5.1282	0	0	0	25	32.0513
scaffold_27	55366	49.70	1	69	1.25	0.502	0.363	0.500	371.26	270.00	0.13	0	0.0000	2	2.8986	0	0	0	15	21.7391
scaffold_28	55019	48.11	1	63	1.15	0.571	0.384	0.800	372.00	225.50	0.16	0	0.0000	1	1.5873	0	0	0	10	15.8730
