NCVOG_gene	Allomyces_arbuscula_Burma_1F	Allomyces_javanicus_California_12	Allomyces_macrogynus_ATCC_38327	Anaeromyces_robustus_v1.0	Batrachochytrium_dendrobatidis_JAM81_v1.0	Blastocladiella_britannica_v1.0	Blyttiomyces_helicus_single-cell_v1.0	Blyttiomyces_sp._JEL0837	Boothiomyces_macroporosum_PLAUS21	Boothiomyces_sp._JEL0838	Boothiomyces_sp._JEL0866	Borealophlyctis_nickersoniae_WJD170	Catenaria_anguillulae_PL171_v2.0	Caulochytrium_protostelioides_ATCC_52028_v1.0	Chytridium_lagenaria_Arg66_v1.0	Chytriomyces_hyalinus_ARG085	Chytriomyces_hyalinus_ARG121	Chytriomyces_hyalinus_JEL0176	Chytriomyces_hyalinus_JEL0345	Chytriomyces_hyalinus_JEL632_v1.0	Chytriomyces_sp._MP_71_v1.0	Cladochytrium_polystomum_WB228_v1.0	Cladochytrium_replicatum_JEL714_v1.0	Cladochytrium_tenue_CCIBt4013	Clydaea_vesicula_JEL0476	Coelomomyces_lativittatus_CIRM-AVA-1-Amber	Coelomomyces_lativittatus_CIRM-AVA-1-Meiospore	Coelomomyces_lativittatus_CIRM-AVA-1-Orange	Dinochytrium_kinnereticum_KLL_TL_06062013	Entophlyctis_helioformis_JEL805_v1.0	Entophlyctis_luteolus_JEL0120	Entophlyctis_luteolus_JEL0129	Entophlyctis_sp._JEL0112	Fimicolochytrium_jonesii_JEL569_v1.0	Gaertneriomyces_semiglobifer_Barr_43_v1.0	Gaertneriomyces_sp._JEL0708	Geranomyces_michiganensis_JEL0563	Geranomyces_variabilis_JEL0379	Geranomyces_variabilis_JEL0389	Geranomyces_variabilis_JEL0566	Geranomyces_variabilis_JEL0567	Geranomyces_variabilis_JEL559_v1.0	Globomyces_pollinis-pini_Arg68_v1.0	Gonapodya_prolifera_v1.0	Gonapodya_sp._JEL0774	Gorgonomyces_haynaldii_MP57_v1.0	Homolaphlyctis_polyrhiza_JEL142_v1.0	Hyaloraphidium_curvatum_SAG235-1_v1.0	Irineochytrium_annulatum_JEL0729	Kappamyces_sp._JEL0680	Kappamyces_sp._JEL0829	Lobulomyces_angularis_JEL0522	Neocallimastix_californiae_G1_v1.0	Nowakowskiella_sp._JEL0078	Nowakowskiella_sp._JEL0407	Obelidium_mucronatum_JEL802_v1.0	Paraphysoderma_sedebokerense_JEL821_v1.0	Pecoramyces_ruminatium_C1A	Phlyctochytrium_bullatum_JEL0754	Phlyctochytrium_planicorne_JEL0388	Physocladia_obscura_JEL0513	Piromyces_finnis_v3.0	Piromyces_sp._E2_v1.0	Podochytrium_sp._JEL0797	Polychytrium_aggregatum_JEL109_v1.0	Powellomyces_hirtus_BR81_v1.0	Quaeritorhiza_haematococci_JEL0916	Rhizoclosmatium_globosum_JEL800_v1.0	Rhizoclosmatium_hyalinum_JEL0917	Rhizoclosmatium_sp._JEL0117	Rhizophlyctis_rosea_JEL0318	Rhizophlyctis_rosea_JEL0764	Siphonaria_sp._JEL0065	Spizellomyces_punctatus_DAOM_BR117	Terramyces_sp._JEL0728	Thoreauomyces_humboldtii_JEL0095	Triparticalcar_arcticum_BR59_v1.0	Unknown_Chytridiales_sp._JEL0842	Unknown_Rhizophydiales_sp._JEL0801	Unknown_unknown_JEL0888
NCVOG0001	scaffold_64_33 scaffold_64:30165..32348(-)	scaffold_122_26 scaffold_122:29003..31471(-)	Supercontig_11_1090 Supercontig_11:1021796..1023973(-)	scaffold_80_88 scaffold_80:143309..144760(-)	scaffold_15_388 scaffold_15:383113..384390(-)	scaffold_97_35 scaffold_97:25255..27219(-)	NODE_3939_1 NODE_3939:1262..3136(+)	scaffold_502_16 scaffold_502:11211..12569(-)	scaffold_1_219 scaffold_1:190208..190909(+)	scaffold_15_129 scaffold_15:102814..103515(-)	scaffold_38_125 scaffold_38:101704..102378(-)	scaffold_835_8 scaffold_835:3894..5738(+)	scaffold_35_305 scaffold_35:240004..241743(+)	scaffold_362_1 scaffold_362:523..3081(-)	scaffold_4_153 scaffold_4:104477..105520(+)	scaffold_18_137 scaffold_18:100949..102160(-)	scaffold_143_74 scaffold_143:54306..55544(-)	scaffold_314_23 scaffold_314:19197..20408(-)	scaffold_496_8 scaffold_496:5508..6890(-)	scaffold_6_618 scaffold_6:459633..460910(-)	scaffold_13_21 scaffold_13:18653..19762(+)	scaffold_6_292 scaffold_6:221753..222892(-)	scaffold_149_41 scaffold_149:36401..38317(-)	scaffold_1422_7 scaffold_1422:4055..6469(-)	scaffold_547_11 scaffold_547:9626..10252(+)	scaffold_1463_1 scaffold_1463:1040..3184(-)	scaffold_424_4 scaffold_424:1233..3377(+)	scaffold_967_1 scaffold_967:1266..3410(-)	scaffold_74_1 scaffold_74:3..1607(-)	scaffold_29_97 scaffold_29:78986..81196(-)	scaffold_130_33 scaffold_130:21933..23237(+)	scaffold_181_34 scaffold_181:24538..25842(-)	scaffold_139_33 scaffold_139:24476..25780(-)	scaffold_1_2675 scaffold_1:1984011..1985444(+)	scaffold_25_52 scaffold_25:51933..54326(+)	scaffold_2_731 scaffold_2:684087..686498(+)	scaffold_52_159 scaffold_52:124332..126581(+)	scaffold_128_4 scaffold_128:4966..7023(-)	scaffold_14_171 scaffold_14:135114..137030(-)	scaffold_37_277 scaffold_37:223508..225076(-)	scaffold_8_6 scaffold_8:3598..5406(+)	scaffold_9_370 scaffold_9:291466..293274(-)	scaffold_73_38 scaffold_73:28161..29189(-)	scaffold_8_823 scaffold_8:611895..613772(-)	scaffold_11_241 scaffold_11:187633..189282(+)	scaffold_4_324 scaffold_4:283323..285320(+)	scaffold_1066_9 scaffold_1066:5195..6208(+)	scaffold_17_384 scaffold_17:393824..394654(-)	scaffold_27_50 scaffold_27:46763..48808(+)	scaffold_30_1 scaffold_30:1..870(-)	scaffold_4_270 scaffold_4:178663..179604(+)	scaffold_26_106 scaffold_26:90002..90628(+)	scaffold_506_23 scaffold_506:37524..38396(-)	scaffold_88_13 scaffold_88:7733..9595(+)	scaffold_195_47 scaffold_195:39134..40840(+)	scaffold_22_472 scaffold_22:314010..315068(+)	scaffold_49_64 scaffold_49:51760..54276(-)	c_7180000072223_2 c_7180000072223:3576..4430(-)	scaffold_302_20 scaffold_302:15466..17226(+)	scaffold_30_59 scaffold_30:43098..44834(+)	scaffold_609_8 scaffold_609:6863..7462(+)	scaffold_2_337 scaffold_2:518975..520969(-)	scaffold_141_72 scaffold_141:97886..100075(-)	scaffold_1959_1 scaffold_1959:3..731(-)	scaffold_31_531 scaffold_31:421383..423149(-)	scaffold_5_1004 scaffold_5:894223..896118(+)	scaffold_58_5 scaffold_58:3419..5212(+)	scaffold_112_176 scaffold_112:123537..124472(-)	scaffold_700_3 scaffold_700:2304..3239(-)	scaffold_75_61 scaffold_75:45766..46701(-)	scaffold_90_48 scaffold_90:34403..36136(-)	scaffold_625_5 scaffold_625:3480..5564(-)	scaffold_1087_11 scaffold_1087:4003..5481(+)	Supercontig_7_576 Supercontig_7:496857..498590(+)	scaffold_4_179 scaffold_4:153005..154591(+)	scaffold_240_8 scaffold_240:5679..7136(+)	scaffold_10_787 scaffold_10:676455..677873(-)	scaffold_39_141 scaffold_39:92027..93793(-)	scaffold_52_50 scaffold_52:36765..37793(+)	scaffold_638_9 scaffold_638:4985..7081(-)
NCVOG0002	scaffold_3_406 scaffold_3:470157..474407(-)	scaffold_7_41 scaffold_7:44939..49222(-)	Supercontig_23_860 Supercontig_23:656497..660696(-)	scaffold_721_1 scaffold_721:269..3532(+)	scaffold_9_823 scaffold_9:797807..800332(-)	scaffold_126_25 scaffold_126:25614..27095(-)	NODE_1066_4 NODE_1066:1900..3435(+)	scaffold_514_8 scaffold_514:8394..9821(+)	scaffold_6_142 scaffold_6:130211..133309(+)	scaffold_5_142 scaffold_5:122710..125808(-)	scaffold_9_137 scaffold_9:123749..126847(+)	scaffold_85_60 scaffold_85:41416..42420(+)	scaffold_334_14 scaffold_334:11806..14802(-)	scaffold_40_54 scaffold_40:98449..100137(-)	scaffold_9_228 scaffold_9:150290..150973(+)	scaffold_18_98 scaffold_18:70976..72742(-)	scaffold_143_34 scaffold_143:24368..26134(-)	scaffold_378_4 scaffold_378:1808..3574(+)	scaffold_91_82 scaffold_91:59618..61807(-)	scaffold_6_580 scaffold_6:429786..431681(-)	scaffold_166_61 scaffold_166:43624..45504(-)	scaffold_389_46 scaffold_389:30068..33061(+)	scaffold_137_42 scaffold_137:35850..39008(-)	scaffold_8153_1 scaffold_8153:3..2051(-)	scaffold_147_22 scaffold_147:15357..16505(+)	scaffold_6_60 scaffold_6:65144..66922(+)	scaffold_1055_6 scaffold_1055:3570..6080(-)	scaffold_63_2 scaffold_63:244..2118(+)	scaffold_51_56 scaffold_51:43964..44926(-)	scaffold_172_52 scaffold_172:36076..38697(-)	scaffold_11_91 scaffold_11:64803..66629(+)	scaffold_13_228 scaffold_13:172433..174259(+)	scaffold_606_3 scaffold_606:2862..4613(-)	scaffold_10_556 scaffold_10:420732..423920(+)	scaffold_30_143 scaffold_30:130520..133621(+)	scaffold_12_378 scaffold_12:393412..396453(-)	scaffold_6_260 scaffold_6:230545..233664(+)	scaffold_82_115 scaffold_82:89857..92658(+)	scaffold_25_232 scaffold_25:202103..204946(+)	scaffold_1_792 scaffold_1:625572..629021(+)	scaffold_38_218 scaffold_38:174709..177537(-)	scaffold_1_189 scaffold_1:149596..152442(-)	scaffold_43_72 scaffold_43:49555..51771(-)	scaffold_146_79 scaffold_146:58515..59141(+)	scaffold_92_59 scaffold_92:38201..38716(+)	scaffold_12_231 scaffold_12:188374..190638(+)	scaffold_588_2 scaffold_588:1233..3152(-)	scaffold_42_149 scaffold_42:157296..158669(-)	scaffold_108_53 scaffold_108:39174..40601(+)	scaffold_1261_1 scaffold_1261:74..2269(+)	scaffold_5_135 scaffold_5:112743..114938(+)	scaffold_66_25 scaffold_66:20550..21698(-)	scaffold_188_249 scaffold_188:338503..341931(-)	scaffold_1091_4 scaffold_1091:3102..4661(+)	scaffold_439_2 scaffold_439:848..2857(+)	scaffold_272_4 scaffold_272:1610..3421(+)	scaffold_25_273 scaffold_25:223328..223957(-)	d_7180000072778_2 d_7180000072778:1073..4627(-)	scaffold_92_22 scaffold_92:16224..17210(-)	scaffold_84_89 scaffold_84:61970..62929(-)	scaffold_734_4 scaffold_734:2773..5160(-)	scaffold_57_145 scaffold_57:178646..182293(-)	scaffold_423_38 scaffold_423:45808..49686(+)	scaffold_719_7 scaffold_719:5457..7208(+)	scaffold_106_23 scaffold_106:28262..30955(-)	scaffold_10_418 scaffold_10:347554..350748(-)	scaffold_514_15 scaffold_514:12282..15995(-)	scaffold_77_154 scaffold_77:99840..101651(-)	scaffold_512_3 scaffold_512:1585..2739(-)	scaffold_10_31 scaffold_10:21757..23568(-)	scaffold_76_2 scaffold_76:1616..4693(-)	scaffold_298_4 scaffold_298:1081..1941(-)	scaffold_20_44 scaffold_20:24918..26780(-)	Supercontig_11_867 Supercontig_11:778519..781647(+)	scaffold_5_144 scaffold_5:123282..125810(-)	scaffold_966_3 scaffold_966:2893..6108(+)	scaffold_2_1376 scaffold_2:1107558..1110692(-)	scaffold_139_66 scaffold_139:47278..48600(+)	scaffold_120_4 scaffold_120:2941..5157(-)	scaffold_924_8 scaffold_924:4623..7721(-)
NCVOG0003	.	.	.	scaffold_163_60 scaffold_163:76386..77381(+)	.	.	NODE_162_3 NODE_162:963..2318(-)	scaffold_152_19 scaffold_152:17424..18845(-)	scaffold_13_143 scaffold_13:115661..116965(+)	scaffold_9_107 scaffold_9:92342..93646(-)	scaffold_10_113 scaffold_10:98699..100009(-)	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	scaffold_1614_3 scaffold_1614:2208..3191(-)	scaffold_599_9 scaffold_599:4333..5313(+)	scaffold_774_8 scaffold_774:3649..4632(+)	scaffold_20_160 scaffold_20:134962..135774(+)	.	.	scaffold_12_111 scaffold_12:87517..89136(+)	scaffold_22_16 scaffold_22:12156..13571(+)	.	.	scaffold_74_62 scaffold_74:38580..39905(-)	scaffold_15_114 scaffold_15:88003..89328(+)	.	scaffold_99_180 scaffold_99:133992..134984(+)	scaffold_1792_2 scaffold_1792:1398..2330(-)	.	.	scaffold_16_171 scaffold_16:173256..174314(+)	scaffold_6_166 scaffold_6:188016..188942(+)	.	.	.	scaffold_179_17 scaffold_179:45155..46087(-)	.	.	scaffold_83_77 scaffold_83:55602..56528(+)	.	c_7180000078474_2 c_7180000078474:1633..2874(-)	.	.	scaffold_2354_3 scaffold_2354:3333..4253(-)	scaffold_8_553 scaffold_8:770498..771430(-)	scaffold_31_151 scaffold_31:198776..199708(+)	scaffold_929_14 scaffold_929:9114..10382(-)	.	scaffold_4_1719 scaffold_4:1576595..1578013(+)	scaffold_4168_3 scaffold_4168:1949..2887(+)	scaffold_22_741 scaffold_22:514212..515255(-)	.	.	.	.	scaffold_574_23 scaffold_574:14645..15508(+)	.	scaffold_9_197 scaffold_9:173514..174824(-)	scaffold_550_14 scaffold_550:7488..8456(-)	.	scaffold_98_85 scaffold_98:56676..57956(-)	.	.
NCVOG0004	.	scaffold_7_90 scaffold_7:117015..117581(+)	.	.	.	.	.	.	.	.	.	scaffold_431_14 scaffold_431:13241..13498(-)	scaffold_27_81 scaffold_27:65779..66789(-)	.	.	scaffold_4_151 scaffold_4:129556..129960(-)	scaffold_11_162 scaffold_11:132292..132813(-)	scaffold_1_43 scaffold_1:27446..28030(+)	scaffold_5_103 scaffold_5:88424..88864(-)	scaffold_68_140 scaffold_68:113114..113446(-)	scaffold_1080_4 scaffold_1080:1886..2617(+)	.	.	.	.	scaffold_2177_7 scaffold_2177:3109..4068(+)	scaffold_187_6 scaffold_187:8661..9620(-)	scaffold_2490_1 scaffold_2490:862..1821(-)	.	.	scaffold_301_12 scaffold_301:7959..8489(+)	scaffold_248_10 scaffold_248:8562..9092(+)	scaffold_181_10 scaffold_181:8904..9434(+)	scaffold_10_532 scaffold_10:396247..396519(+)	scaffold_33_71 scaffold_33:80160..81659(-)	scaffold_6_375 scaffold_6:369860..371437(-)	scaffold_2_622 scaffold_2:530081..531373(+)	scaffold_8_76 scaffold_8:71920..73518(-)	scaffold_13_150 scaffold_13:155593..157374(-)	scaffold_25_199 scaffold_25:171654..172907(+)	scaffold_3_1074 scaffold_3:914909..916288(+)	scaffold_7_72 scaffold_7:67476..68855(-)	.	.	.	scaffold_20_269 scaffold_20:256356..257357(+)	.	scaffold_1_1290 scaffold_1:1417800..1418690(+)	scaffold_1_446 scaffold_1:447953..449059(-)	scaffold_47_11 scaffold_47:10449..11897(-)	.	.	.	.	.	scaffold_94_121 scaffold_94:84843..85298(+)	scaffold_18_248 scaffold_18:234515..234739(+)	.	scaffold_1008_2 scaffold_1008:1166..2317(+)	.	scaffold_88_6 scaffold_88:4587..5078(-)	.	.	.	.	scaffold_3_636 scaffold_3:551103..551864(-)	.	scaffold_55_230 scaffold_55:155761..156255(+)	scaffold_1016_2 scaffold_1016:2559..3053(-)	.	.	scaffold_66_174 scaffold_66:136371..136841(-)	scaffold_107_52 scaffold_107:42427..43113(-)	Supercontig_17_472 Supercontig_17:435978..436310(+)	.	.	scaffold_35_92 scaffold_35:77080..77514(+)	.	.	.
NCVOG0005	scaffold_50_51 scaffold_50:36294..37367(-)	scaffold_271_34 scaffold_271:29893..30966(+)	Supercontig_17_907 Supercontig_17:956716..958158(+)	.	scaffold_15_101 scaffold_15:116937..118133(-)	scaffold_208_31 scaffold_208:24927..26132(-)	NODE_423_7 NODE_423:4204..4803(+)	scaffold_290_2 scaffold_290:251..871(+)	scaffold_170_5 scaffold_170:3414..4418(+)	scaffold_2_171 scaffold_2:153564..154568(-)	scaffold_1_516 scaffold_1:449290..450396(+)	scaffold_885_8 scaffold_885:8763..9653(+)	scaffold_162_58 scaffold_162:46413..48455(-)	scaffold_70_43 scaffold_70:61307..63133(-)	scaffold_199_8 scaffold_199:5754..6371(+)	scaffold_26_48 scaffold_26:39239..40477(+)	scaffold_444_23 scaffold_444:14736..15254(-)	scaffold_145_11 scaffold_145:11583..13076(-)	scaffold_36_52 scaffold_36:34383..35294(+)	scaffold_10_284 scaffold_10:188176..188745(+)	scaffold_821_5 scaffold_821:2480..3082(-)	scaffold_13_104 scaffold_13:88618..89136(+)	scaffold_72_144 scaffold_72:136188..136712(-)	scaffold_362_14 scaffold_362:9030..9791(+)	scaffold_556_16 scaffold_556:11220..11927(-)	scaffold_1295_2 scaffold_1295:961..1755(-)	scaffold_2012_1 scaffold_2012:1..642(-)	scaffold_110_4 scaffold_110:6986..7786(-)	scaffold_504_9 scaffold_504:6721..7257(+)	scaffold_91_6 scaffold_91:7575..9038(+)	scaffold_6_20 scaffold_6:17982..19301(+)	scaffold_422_14 scaffold_422:11311..13068(+)	scaffold_182_17 scaffold_182:10654..12411(+)	scaffold_16_702 scaffold_16:512074..513207(-)	scaffold_1_1073 scaffold_1:1036502..1037785(-)	scaffold_5_659 scaffold_5:602073..604067(+)	scaffold_25_196 scaffold_25:163557..165404(+)	scaffold_21_225 scaffold_21:189479..191062(-)	scaffold_1_745 scaffold_1:634786..636495(-)	scaffold_6_32 scaffold_6:24070..25779(+)	scaffold_9_261 scaffold_9:210983..212266(+)	scaffold_5_264 scaffold_5:212423..213706(+)	scaffold_131_15 scaffold_131:12368..12778(-)	scaffold_127_54 scaffold_127:43478..44149(-)	scaffold_14_184 scaffold_14:137293..137880(-)	scaffold_3_318 scaffold_3:248009..249121(+)	scaffold_122_11 scaffold_122:7437..7976(-)	scaffold_3_1110 scaffold_3:1085815..1087335(+)	scaffold_1128_13 scaffold_1128:7204..8268(-)	scaffold_3_27 scaffold_3:19169..20857(+)	scaffold_8_30 scaffold_8:18991..20163(+)	scaffold_156_74 scaffold_156:47236..47970(+)	.	scaffold_4926_1 scaffold_4926:336..1895(+)	scaffold_98_2 scaffold_98:811..1485(+)	scaffold_35_328 scaffold_35:266396..266890(-)	scaffold_17_100 scaffold_17:73221..73865(-)	.	scaffold_110_15 scaffold_110:15470..17080(+)	scaffold_404_29 scaffold_404:19355..20569(+)	scaffold_1341_12 scaffold_1341:9045..9902(-)	.	.	scaffold_29_105 scaffold_29:66593..67222(-)	scaffold_101_71 scaffold_101:42725..43408(-)	scaffold_10_410 scaffold_10:338846..340168(-)	scaffold_1440_11 scaffold_1440:7700..8674(+)	scaffold_2_438 scaffold_2:304032..305327(+)	scaffold_3905_2 scaffold_3905:636..1409(+)	scaffold_678_12 scaffold_678:7602..8375(-)	scaffold_1451_9 scaffold_1451:3734..5149(-)	scaffold_119_121 scaffold_119:74573..75130(+)	scaffold_1430_4 scaffold_1430:913..1995(-)	Supercontig_16_368 Supercontig_16:284408..285331(+)	scaffold_51_1 scaffold_51:398..1399(+)	scaffold_15_26 scaffold_15:16816..18867(+)	scaffold_22_125 scaffold_22:108668..109246(+)	scaffold_4_156 scaffold_4:103743..104600(-)	.	scaffold_163_12 scaffold_163:11290..12084(-)
NCVOG0006	.	scaffold_674_2 scaffold_674:1231..1863(-)	Supercontig_39_18 Supercontig_39:39112..40620(-)	.	.	.	.	.	.	.	.	.	.	.	.	.	.	scaffold_19_79 scaffold_19:57793..60051(-)	.	.	.	.	.	.	scaffold_31_8 scaffold_31:6863..8020(+)	.	.	.	.	.	.	.	.	.	.	scaffold_123_5 scaffold_123:3064..3555(-)	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	scaffold_419_16 scaffold_419:11249..13213(-)	.	.	.	.	.	.	.	.	scaffold_1358_6 scaffold_1358:5206..6759(-)	.	.	.	.	.	.	scaffold_11_560 scaffold_11:388995..390128(+)	scaffold_136_3 scaffold_136:2227..3345(+)	.	.	.	.	.	.	.	.	.	.	scaffold_176_15 scaffold_176:11336..13240(+)
NCVOG0007	scaffold_11_353 scaffold_11:287184..288527(+)	scaffold_27_166 scaffold_27:175941..177290(+)	Supercontig_4_660 Supercontig_4:727481..728821(-)	scaffold_571_4 scaffold_571:3959..5215(-)	scaffold_9_894 scaffold_9:858624..859766(-)	scaffold_732_1 scaffold_732:2..1126(+)	NODE_1251_2 NODE_1251:1515..2609(-)	.	scaffold_13_103 scaffold_13:85134..85703(+)	scaffold_9_151 scaffold_9:123720..124289(-)	scaffold_10_153 scaffold_10:129543..130427(-)	scaffold_350_28 scaffold_350:20507..21232(-)	scaffold_34_329 scaffold_34:236252..237682(+)	scaffold_194_7 scaffold_194:13478..14854(-)	scaffold_63_8 scaffold_63:8689..8889(-)	scaffold_379_6 scaffold_379:2921..4024(+)	scaffold_60_65 scaffold_60:40255..41358(+)	scaffold_26_96 scaffold_26:77518..78621(-)	scaffold_791_6 scaffold_791:2962..4068(+)	scaffold_5_780 scaffold_5:570914..572428(+)	scaffold_163_26 scaffold_163:27923..28933(-)	scaffold_263_89 scaffold_263:66869..68293(+)	scaffold_38_368 scaffold_38:285189..285815(-)	scaffold_3968_2 scaffold_3968:816..2285(+)	scaffold_8_74 scaffold_8:53682..54284(+)	scaffold_1268_3 scaffold_1268:3956..4711(-)	scaffold_4862_1 scaffold_4862:181..498(+)	.	scaffold_8_150 scaffold_8:116400..117320(-)	scaffold_115_63 scaffold_115:55704..57080(+)	scaffold_7_18 scaffold_7:13732..14883(+)	scaffold_106_12 scaffold_106:8166..9317(-)	scaffold_135_26 scaffold_135:21335..22486(-)	.	scaffold_18_125 scaffold_18:127467..128855(+)	scaffold_12_239 scaffold_12:244825..246213(-)	.	.	.	.	scaffold_31_182 scaffold_31:158865..159944(-)	scaffold_24_163 scaffold_24:152792..153871(+)	scaffold_44_76 scaffold_44:47092..47826(-)	scaffold_4_680 scaffold_4:542625..542825(+)	scaffold_92_103 scaffold_92:69898..70098(-)	scaffold_12_308 scaffold_12:240989..242272(+)	scaffold_2661_1 scaffold_2661:1..510(+)	scaffold_30_483 scaffold_30:490453..491232(-)	scaffold_680_17 scaffold_680:13443..14006(-)	scaffold_1359_3 scaffold_1359:1429..1749(-)	scaffold_78_40 scaffold_78:27590..28504(+)	scaffold_19_75 scaffold_19:54337..54939(+)	scaffold_205_152 scaffold_205:228385..229740(-)	.	scaffold_145_53 scaffold_145:33047..33316(+)	scaffold_226_48 scaffold_226:39756..40850(-)	scaffold_21_275 scaffold_21:235172..235576(+)	c_7180000083426_1 c_7180000083426:1204..2556(+)	scaffold_424_41 scaffold_424:28595..28987(-)	scaffold_220_43 scaffold_220:34171..34884(-)	scaffold_155_13 scaffold_155:6317..7480(+)	scaffold_16_546 scaffold_16:835503..836867(-)	scaffold_110_3 scaffold_110:15877..17232(+)	scaffold_613_3 scaffold_613:1568..2746(+)	scaffold_21_834 scaffold_21:558995..559903(+)	.	scaffold_3790_3 scaffold_3790:2415..3218(+)	scaffold_88_3 scaffold_88:2703..3779(-)	.	scaffold_122_16 scaffold_122:11301..12398(-)	scaffold_1585_6 scaffold_1585:3341..4408(+)	.	scaffold_269_16 scaffold_269:11864..12931(-)	Supercontig_11_745 Supercontig_11:659366..660505(-)	scaffold_103_19 scaffold_103:13167..13868(-)	scaffold_1664_2 scaffold_1664:494..1543(+)	.	scaffold_42_65 scaffold_42:39444..39848(-)	scaffold_33_63 scaffold_33:42945..43679(+)	scaffold_2831_1 scaffold_2831:365..1531(-)
NCVOG0009	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	scaffold_889_6 scaffold_889:3081..3641(-)	.	.	.	.	.	.	.	.	scaffold_10543_1 scaffold_10543:59..1120(-)	.	scaffold_1_997 scaffold_1:778907..779992(-)	.	.	.	.	.	.	.	.	.	.	scaffold_1440_4 scaffold_1440:2792..3154(-)	scaffold_29_406 scaffold_29:272135..273205(+)	scaffold_4524_1 scaffold_4524:1..1128(+)	scaffold_298_4 scaffold_298:3227..4393(-)	.	.	.	.	.	.	.	.	.	.
NCVOG0010	scaffold_22_81 scaffold_22:95768..97387(+)	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	scaffold_1433_1 scaffold_1433:1..522(-)	.	.	scaffold_94_267 scaffold_94:225249..225611(+)	.	.	scaffold_410_20 scaffold_410:13211..13903(-)	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	scaffold_4291_3 scaffold_4291:1923..2771(+)	scaffold_28_34 scaffold_28:33149..34468(-)	scaffold_192_3 scaffold_192:2279..3598(+)	scaffold_1083_1 scaffold_1083:3..644(-)	.	.	.	.	.	.	.	.	.	.
